Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Huntington disease	41/306	1.3691484246967e-19	3.23864328068253e-17	6.96443308058543	302.499648079748	UQCR10;UQCR11;PSMD9;COX8A;CLTB;COX6B1;PSMA6;PSMA7;PSMA5;NDUFA13;NDUFA11;COX5B;TUBA1C;TUBA1B;UQCRQ;NDUFB10;COX6A1;NDUFV2;COX7A2;GPX1;NDUFS5;NDUFS3;CYCS;NDUFS2;NDUFB9;NDUFB8;NDUFB2;NDUFB1;NDUFA6;ADRM1;NDUFA4;NDUFA1;SOD1;VDAC1;SLC25A5;POLR2E;POLR2F;POLR2G;POLR2I;POLR2K;POLR2L	1	KEGG_2021_Human
Parkinson disease	37/249	2.55011281943506e-19	3.23864328068253e-17	7.80488950034941	334.15057156967	CALM2;UQCR10;UQCR11;UBE2L6;PSMD9;COX8A;TXN;DUSP1;COX6B1;PSMA6;PSMA7;PSMA5;NDUFA13;NDUFA11;COX5B;TUBA1C;TUBA1B;UQCRQ;NDUFB10;PARK7;COX6A1;NDUFV2;COX7A2;NDUFS5;NDUFS3;CYCS;NDUFS2;NDUFB9;NDUFB8;NDUFB2;NDUFB1;NDUFA6;ADRM1;NDUFA4;NDUFA1;VDAC1;SLC25A5	2	KEGG_2021_Human
Amyotrophic lateral sclerosis	43/364	2.19239496777043e-18	1.85622773937897e-16	6.04061544761821	245.620709341655	PFN1;UQCR10;UQCR11;PSMD9;ACTB;COX8A;GABARAPL2;HNRNPA1L2;COX6B1;PSMA6;PSMA7;PSMA5;NDUFA13;NDUFA11;COX5B;TUBA1C;TUBA1B;RAC1;UQCRQ;SRSF3;NDUFB10;COX6A1;NDUFV2;CHCHD10;ACTG1;COX7A2;GPX1;NDUFS5;NDUFS3;CYCS;NDUFS2;NDUFB9;NDUFB8;NDUFB2;NDUFB1;NDUFA6;ADRM1;NDUFA4;NDUFA1;ANXA11;SOD1;VDAC1;NXT1	3	KEGG_2021_Human
Non-alcoholic fatty liver disease	29/155	3.45158670533286e-18	2.19175755788637e-16	10.1505230880231	408.129163150053	UQCRQ;NDUFB10;UQCR10;UQCR11;COX6A1;NDUFV2;COX8A;COX7A2;IL1B;NDUFS5;NDUFS3;CYCS;NDUFS2;CXCL8;NDUFB9;NDUFB8;NDUFB2;NDUFB1;SOCS3;NDUFA6;NDUFA4;FOS;NDUFA1;COX6B1;CDC42;NDUFA13;NDUFA11;COX5B;RAC1	4	KEGG_2021_Human
Prion disease	37/273	5.94877629266873e-18	3.02197835667571e-16	7.00246194287508	277.741071876527	UQCR10;UQCR11;PSMD9;COX8A;CSNK2B;IL1B;COX6B1;PSMA6;PSMA7;PSMA5;NDUFA13;NDUFA11;COX5B;TUBA1C;TUBA1B;RAC1;UQCRQ;NDUFB10;COX6A1;NDUFV2;COX7A2;HSPA8;NDUFS5;NDUFS3;CYCS;NDUFS2;NDUFB9;NDUFB8;NDUFB2;NDUFB1;NDUFA6;ADRM1;NDUFA4;NDUFA1;SOD1;VDAC1;SLC25A5	5	KEGG_2021_Human
Oxidative phosphorylation	23/133	6.39759961889239e-14	2.70831717199778e-12	9.10483081940481	276.607204407519	UQCRQ;NDUFB10;UQCR10;UQCR11;COX6A1;NDUFV2;COX8A;COX17;COX7A2;NDUFS5;NDUFS3;NDUFS2;NDUFB9;NDUFB8;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA1;COX6B1;NDUFA13;NDUFA11;COX5B	6	KEGG_2021_Human
Alzheimer disease	37/369	1.04633779679667e-13	3.79671143409079e-12	4.95288794065149	148.033449937254	CALM2;UQCR10;UQCR11;PSMD9;COX8A;CSNK2B;IL1B;COX6B1;PSMA6;PSMA7;PSMA5;NDUFA13;NDUFA11;COX5B;TUBA1C;TUBA1B;UQCRQ;NDUFB10;COX6A1;NDUFV2;COX7A2;EIF2AK2;NDUFS5;NDUFS3;CYCS;NDUFS2;NDUFB9;NDUFB8;NDUFB2;NDUFB1;NDUFA6;ADRM1;NDUFA4;NDUFA1;VDAC1;SLC25A5;GAPDH	7	KEGG_2021_Human
Diabetic cardiomyopathy	27/203	3.14996584831226e-13	1.00011415683914e-11	6.71772161661868	193.377776065269	UQCR10;UQCR11;COX8A;COX6B1;NDUFA13;NDUFA11;COX5B;RAC1;PPP1CB;UQCRQ;NDUFB10;COX6A1;NDUFV2;COX7A2;NDUFS5;NDUFS3;NDUFS2;NDUFB9;NDUFB8;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA1;VDAC1;SLC25A5;GAPDH	8	KEGG_2021_Human
Pathways of neurodegeneration	41/475	6.94351989644169e-13	1.95961561521799e-11	4.21517399543477	118.007157069362	PSMD9;GABARAPL2;COX6B1;PSMA6;PSMA7;PSMA5;NDUFA13;NDUFA11;TUBA1C;TUBA1B;UQCRQ;PARK7;GPX1;NDUFB9;NDUFB8;NDUFB2;NDUFB1;NDUFA6;ADRM1;NDUFA4;NDUFA1;SLC25A5;CALM2;UQCR10;UQCR11;UBE2L6;COX8A;CSNK2B;IL1B;COX5B;RAC1;NDUFB10;COX6A1;NDUFV2;COX7A2;NDUFS5;NDUFS3;CYCS;NDUFS2;SOD1;VDAC1	9	KEGG_2021_Human
Salmonella infection	28/249	7.35850412782339e-12	1.86906004846714e-10	5.54765495941967	142.215047181862	PFN1;AHNAK;MYL12B;ACTB;S100A10;MYL12A;TXN;GSDMD;RHOA;ANXA2;IL1B;ARF1;ARPC1B;DYNLL1;FOS;ARF6;TUBA1C;TUBA1B;RAC1;NLRP3;ACTG1;NFKBIA;CYCS;CXCL8;TRADD;CDC42;DYNLT1;GAPDH	10	KEGG_2021_Human
Thermogenesis	26/232	4.51793155128277e-11	1.0432314672962e-09	5.5058186679524	131.15070254569	UQCR10;UQCR11;ACTB;COX8A;COX6B1;NDUFA13;NDUFA11;COX5B;UQCRQ;NDUFB10;COX6A1;NDUFV2;COX17;COX16;ACTG1;COX7A2;NDUFS5;NDUFS3;NDUFS2;NDUFB9;NDUFB8;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA1	11	KEGG_2021_Human
Influenza A	21/172	7.02481180659664e-10	1.48691849906296e-08	6.01614238410596	126.798638409851	MX1;MX2;TPSB2;ACTB;NLRP3;ACTG1;TPSAB1;EIF2AK2;OAS1;IL1B;NFKBIA;CYCS;IRF7;CXCL8;TRADD;SOCS3;STAT1;RAB11A;VDAC1;SLC25A5;NXT1	12	KEGG_2021_Human
Shigellosis	24/246	4.26133546967582e-09	8.32599391767429e-08	4.69092013361676	90.4113087372273	RBCK1;PFN1;MYL12B;ACTB;GABARAPL2;MYL12A;RHOA;IL1B;ARF1;ARPC1B;ARF6;CD44;RAC1;RBX1;UBE2N;NLRP3;ACTG1;NFKBIA;CYCS;CXCL8;ILK;TRADD;CDC42;VDAC1	13	KEGG_2021_Human
