Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Natural killer cell mediated cytotoxicity	26/131	1.78967110828187e-21	4.16993368229676e-19	16.8950389912062	807.114112414582	KLRC3;TYROBP;KLRD1;KIR2DS5;SH2D1B;HLA-C;HLA-A;PIK3R1;PRF1;KLRK1;KLRC1;KLRC2;NCR3;IFNG;HCST;CD247;FCGR3A;PPP3CC;FCER1G;GZMB;KIR3DL2;ZAP70;ITGB2;ITGAL;MAPK1;RAC2	1	KEGG_2021_Human
Regulation of actin cytoskeleton	25/218	8.2815043540624e-15	9.64795257248269e-13	8.76781088082902	284.294091269719	PFN1;ARPC5L;MYL12B;ACTB;MYL12A;PIK3R1;RHOA;TMSB4X;RAC2;PPP1CA;CFL1;ARPC5;DIAPH1;ARPC3;ARPC2;PXN;ACTG1;ACTR3;ITGA4;MSN;ITGB2;ITGB1;ITGAL;MAPK1;ITGB7	2	KEGG_2021_Human
Antigen processing and presentation	16/78	6.33515903929535e-14	4.92030685385272e-12	17.0522428586945	518.21896298738	KLRC3;KLRC4;IFNG;KLRD1;CALR;KIR2DL4;B2M;PDIA3;KIR2DS5;HLA-C;HLA-A;KIR3DL2;CD8A;PSME1;KLRC1;KLRC2	3	KEGG_2021_Human
Diabetic cardiomyopathy	22/203	1.12954611356657e-12	6.5796061115253e-11	8.14740559321069	224.128652582611	UQCR10;PIK3R1;COX3;COX2;COX1;COX7B;CTSD;ND4L;NDUFA12;RAC2;TGFB1;PPP1CA;CYBA;ND4;ND3;ND5;ATP8;ATP6;CYTB;NDUFB7;NDUFB2;NDUFA1	4	KEGG_2021_Human
Leukocyte transendothelial migration	17/114	2.4847698273182e-12	1.15790273953028e-10	11.5989830036222	309.934581593106	MYL12B;ACTB;CYBA;MYL12A;PIK3R1;PXN;TXK;ACTG1;CD99;RHOA;ITGA4;MSN;RAP1B;ITGB2;ITGB1;ITGAL;RAC2	5	KEGG_2021_Human
Prion disease	23/273	6.30573535170015e-11	2.44872722824356e-09	6.16622068965517	144.825880002512	UQCR10;PIK3R1;COX3;COX2;COX1;PRKACB;COX7B;PPP3CC;ND4L;NDUFA12;RAC2;CYBA;ND4;ND3;ND5;ATP8;ATP6;CYTB;NDUFB7;NDUFB2;NDUFA1;CCL5;MAPK1	6	KEGG_2021_Human
Oxidative phosphorylation	16/133	3.04056439106978e-10	1.01207357588466e-08	9.01090678868457	197.463279261868	UQCR10;ND4;ND3;ND5;ATP8;ATP6;COX3;COX2;COX1;CYTB;COX7B;NDUFB7;NDUFB2;ND4L;NDUFA1;NDUFA12	7	KEGG_2021_Human
Focal adhesion	19/201	4.34618272996207e-10	1.23004201014075e-08	6.92597368617777	149.30011886652	TLN1;MYL12B;ACTB;MYL12A;PIK3R1;RHOA;RAP1B;RAC2;PPP1CA;CCND3;FLNA;CAPN2;DIAPH1;PXN;ACTG1;ITGA4;ITGB1;MAPK1;ITGB7	8	KEGG_2021_Human
Yersinia infection	16/137	4.75123523230333e-10	1.23004201014075e-08	8.71124467818683	187.008177307215	ARPC5L;ACTB;ARPC5;ARPC3;PIK3R1;CD8A;ARPC2;PXN;ACTG1;ACTR3;RHOA;ITGA4;ZAP70;ITGB1;MAPK1;RAC2	9	KEGG_2021_Human
Shigellosis	20/246	2.14139547222076e-09	4.98945145027438e-08	5.87785798423389	117.33267330024	PFN1;TLN1;ARPC5L;MYL12B;ACTB;GABARAPL1;MYL12A;PIK3R1;RHOA;CAPN2;ARPC5;DIAPH1;ARPC3;ARPC2;PXN;ACTG1;ACTR3;ITGB1;CCL5;MAPK1	10	KEGG_2021_Human
Parkinson disease	20/249	2.64169011316081e-09	5.5955799669679e-08	5.79996125013041	114.559946813935	CALM1;UQCR10;UBE2L6;XBP1;COX3;COX2;COX1;PRKACB;COX7B;ND4L;NDUFA12;ND4;ND3;ND5;ATP8;ATP6;CYTB;NDUFB7;NDUFB2;NDUFA1	11	KEGG_2021_Human
Human cytomegalovirus infection	19/225	2.90933542538364e-09	5.64895961761989e-08	6.11153490522423	120.124303561217	CALM1;GNG2;B2M;HLA-C;HLA-A;PIK3R1;PRKACB;RHOA;CALR;PPP3CC;PTGER2;RAC2;JAK1;PDIA3;PXN;CCL5;CCL4;CCL3;MAPK1	12	KEGG_2021_Human
Thermogenesis	19/232	4.83368003187264e-09	8.66344190327942e-08	5.90856248602728	113.135132265289	UQCR10;ACTB;COX3;COX2;COX1;PRKACB;COX7B;ND4L;NDUFA12;ND4;ND3;ND5;ATP8;ATP6;ACTG1;CYTB;NDUFB7;NDUFB2;NDUFA1	13	KEGG_2021_Human
Human immunodeficiency virus 1 infection	18/212	7.01967312316776e-09	1.16827416978435e-07	6.13094530840468	115.105734234876	CALM1;GNG2;B2M;APOBEC3G;HLA-C;HLA-A;PIK3R1;BST2;CALR;CD3G;CD3D;PPP3CC;RAC2;CFL1;PDIA3;PXN;CD247;MAPK1	14	KEGG_2021_Human
Platelet activation	14/124	9.17495037765278e-09	1.42517562532873e-07	8.33317117664944	154.220239429245	PPP1CA;TLN1;MYL12B;ACTB;MYL12A;VAMP8;PIK3R1;ACTG1;PRKACB;RHOA;RAP1B;FCER1G;ITGB1;MAPK1	15	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	18/219	1.16957322092381e-08	1.7031910029703e-07	5.91530483177334	108.037374885467	TLN1;IL2RG;B2M;HLA-C;HLA-A;PIK3R1;PRKACB;CALR;CD3G;CD3D;PPP3CC;JAK1;TGFB1;CCND3;IL2RB;ITGB2;ITGAL;MAPK1	16	KEGG_2021_Human
Amyotrophic lateral sclerosis	23/364	1.66859811077805e-08	2.28696094006639e-07	4.4995247244413	80.5806245951548	PFN1;UQCR10;ACTB;GABARAPL1;XBP1;COX3;COX2;COX1;COX7B;PPP3CC;ND4L;NDUFA12;ND4;ND3;ND5;ATP8;ATP6;ACTG1;CYTB;NDUFB7;NDUFB2;NDUFA1;DCTN3	17	KEGG_2021_Human
Th1 and Th2 cell differentiation	12/92	2.07516028218343e-08	2.6356548154972e-07	9.77093023255814	172.854032159529	RUNX3;IFNG;CD247;CD3G;IL2RG;CD3D;PPP3CC;TBX21;ZAP70;IL2RB;MAPK1;JAK1	18	KEGG_2021_Human
Alzheimer disease	23/369	2.14924641607067e-08	2.6356548154972e-07	4.43335658760215	78.2734086060563	CALM1;UQCR10;XBP1;PIK3R1;COX3;COX2;COX1;COX7B;PPP3CC;ND4L;NDUFA12;CSF1;CAPN2;ND4;ND3;ND5;ATP8;ATP6;CYTB;NDUFB7;NDUFB2;NDUFA1;MAPK1	19	KEGG_2021_Human
Bacterial invasion of epithelial cells	11/77	3.08712118398008e-08	3.59649617933679e-07	10.8283664459161	187.259724304019	ACTR3;RHOA;ARPC5L;ACTB;ARPC5;ARPC3;PIK3R1;ARPC2;ITGB1;PXN;ACTG1	20	KEGG_2021_Human
Tight junction	15/169	7.16724312624845e-08	7.95222689721851e-07	6.38444609082193	105.031542009511	MYL6;ARPC5L;MYL12B;ACTB;ARPC5;SLC9A3R1;MYL12A;ARPC3;ARPC2;ACTG1;PRKACB;ACTR3;RHOA;MSN;ITGB1	21	KEGG_2021_Human
Th17 cell differentiation	12/107	1.15016247268231e-07	1.21812661879535e-06	8.2218569680014	131.370412832183	TGFB1;IL2RG;TBX21;IFNG;CD247;CD3G;CD3D;PPP3CC;ZAP70;IL2RB;MAPK1;JAK1	22	KEGG_2021_Human
Pathways of neurodegeneration	25/475	1.40153389083894e-07	1.41981476767597e-06	3.71084104938272	58.5590324852705	GABARAPL1;COX3;COX2;COX1;NDUFA12;CSF1;ND4;ND3;ND5;ATP8;ATP6;CYTB;NDUFB7;NDUFB2;NDUFA1;CALM1;UQCR10;UBE2L6;XBP1;COX7B;PPP3CC;ND4L;CAPN2;DCTN3;MAPK1	23	KEGG_2021_Human
Graft-versus-host disease	8/42	2.44556718774865e-07	2.37423814477265e-06	15.1614271938284	230.814816956701	GZMB;HLA-C;HLA-A;KIR3DL2;IFNG;KLRD1;PRF1;KLRC1	24	KEGG_2021_Human
Fc gamma R-mediated phagocytosis	11/97	3.4815439654489e-07	3.24479897579837e-06	8.30167103034037	123.450993491693	ARPC5L;CFL1;ARPC5;ARPC3;PIK3R1;BIN1;ARPC2;ACTR3;FCGR3A;MAPK1;RAC2	25	KEGG_2021_Human
