Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Apoptosis	21/142	1.42247417094533e-12	3.58463491078224e-10	8.68616286727995	236.946565531049	ERN1;TUBA4A;TNF;LMNA;GADD45B;GADD45A;GADD45G;NFKB1;ATF4;PMAIP1;JUN;NFKBIA;CYCS;TRADD;BBC3;MCL1;FOS;DDIT3;TUBA1A;TUBA1C;TUBA1B	1	KEGG_2021_Human
Lipid and atherosclerosis	24/215	1.74341039698496e-11	2.19669710020105e-09	6.31494994981418	156.437683846879	HSPA1A;CALM2;HSPA1B;XBP1;ATF4;ICAM1;JUN;ARHGEF1;FOS;CD40LG;ERN1;NCF1;TNF;NFKB1;HSP90AA1;HSPA6;HSPA5;HSPA8;NFKBIA;CYCS;SOD2;DDIT3;HSP90AB1;HSPD1	2	KEGG_2021_Human
Spliceosome	20/150	3.42948562529771e-11	2.88076792525008e-09	7.67652859960552	184.973830702861	HSPA1A;SRSF3;SRSF5;SRSF7;HSPA1B;SRSF2;BUD31;DDX5;PCBP1;SNRNP70;FUS;HSPA6;HSPA8;RBM8A;BCAS2;SF3A2;EIF4A3;RNU4-2;TRA2A;TRA2B	3	KEGG_2021_Human
IL-17 signaling pathway	15/94	7.82283531475511e-10	4.92838624829572e-08	9.37878545104951	196.661912651337	HSP90AA1;JUN;CCL20;NFKBIA;S100A9;S100A8;TRADD;TNFAIP3;TNF;JUND;FOS;NFKB1;FOSB;CEBPB;HSP90AB1	4	KEGG_2021_Human
MAPK signaling pathway	25/294	2.22802482913866e-09	1.12292451388589e-07	4.66397914353305	92.9164938237675	HSPA1A;HSPA1B;JUND;GADD45B;GADD45A;GADD45G;ATF4;DUSP5;DUSP6;JUN;DUSP1;DUSP2;AREG;FOS;TNF;RELB;NFKB1;MAX;NR4A1;HSPA6;HSPA8;TRADD;DUSP16;HSPB1;DDIT3	5	KEGG_2021_Human
TNF signaling pathway	15/112	9.44449862484509e-09	3.96668942243494e-07	7.63134542607334	141.010729561555	TNF;NFKB1;ATF4;ICAM1;JUNB;JUN;CCL20;IRF1;NFKBIA;BCL3;TRADD;TNFAIP3;SOCS3;FOS;CEBPB	6	KEGG_2021_Human
Protein processing in endoplasmic reticulum	18/171	1.54871389590059e-08	5.57537002524214e-07	5.83343337334934	104.904125140384	ERN1;HSPA1A;HSPA1B;PPP1R15A;XBP1;STT3B;ATF4;HSPH1;HSP90AA1;HSPA6;HSPA5;HSPA8;DNAJB1;SVIP;DNAJA1;DDIT3;HSP90AB1;HERPUD1	7	KEGG_2021_Human
Measles	15/139	1.77647528900866e-07	5.49163616229805e-06	5.96141282155982	92.6610081117121	HSPA1A;HSPA1B;NFKB1;JUN;HSPA6;HSPA8;IL2;NFKBIA;CD28;CYCS;TRADD;TNFAIP3;BBC3;FOS;CDKN1B	8	KEGG_2021_Human
Legionellosis	10/57	2.14814860930328e-07	5.49163616229805e-06	10.3952127659574	159.602787887493	HSPA6;HSPA8;CLK1;NFKBIA;HSPA1A;CYCS;HSPA1B;TNF;NFKB1;HSPD1	9	KEGG_2021_Human
Salmonella infection	20/249	2.32433496848161e-07	5.49163616229805e-06	4.3356846937633	66.2261168826255	AHNAK;S100A10;JUN;TUBB2A;RHOB;DYNLL1;FOS;TUBB4B;TUBA1A;TUBA1C;TUBA1B;TUBA4A;TNF;NFKB1;HSP90AA1;NFKBIA;CYCS;TRADD;DYNLT3;HSP90AB1	10	KEGG_2021_Human
