Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Protein processing in endoplasmic reticulum	24/171	5.36288046137684e-16	1.28709131073044e-13	10.7004519928777	376.247797667352	ERN1;ERP29;RRBP1;HSP90B1;PDIA4;XBP1;PDIA6;HYOU1;UBE2J1;HSPA5;SSR3;SSR4;EIF2AK4;CALR;TRAM1;RPN2;SEC61G;SEC61B;CANX;P4HB;DERL3;HERPUD1;LMAN1;LMAN2	1	KEGG_2021_Human
Phagosome	18/152	4.81686281361353e-11	5.78023537633624e-09	8.63589945011783	205.157131887606	NCF1;STX7;ATP6V0C;ATP6V0B;CYBB;CYBA;HLA-DRB4;HLA-DRB1;HLA-DQB1;CALR;SEC61G;SEC61B;CD36;ATP6V1G1;CANX;HLA-DMB;TUBA1B;HLA-DMA	2	KEGG_2021_Human
Antigen processing and presentation	13/78	3.30721231811563e-10	2.64576985449251e-08	12.694498381877	277.117666328814	CTSB;CD74;HSPA5;CD4;HLA-DQB1;CALR;CANX;LGMN;PSME2;HLA-DRB4;HLA-DRB1;HLA-DMB;HLA-DMA	3	KEGG_2021_Human
Protein export	7/23	5.16219979266504e-08	3.09731987559902e-06	27.3083333333333	458.215207381405	HSPA5;SRP14;SPCS2;SPCS1;SEC61G;SEC61B;SEC11C	4	KEGG_2021_Human
Asthma	7/31	4.95699484127064e-07	2.37935752380991e-05	18.1981481481481	264.187902820186	HLA-DQB1;HLA-DRB4;HLA-DRB1;HLA-DMB;FCER1A;FCER1G;HLA-DMA	5	KEGG_2021_Human
Allograft rejection	7/38	2.15979015231076e-06	8.63916060924305e-05	14.0838709677419	183.731131564869	GZMB;HLA-DQB1;HLA-DRB4;HLA-DRB1;PRF1;HLA-DMB;HLA-DMA	6	KEGG_2021_Human
Parkinson disease	16/249	3.05512818561848e-06	0.000104747252078348	4.36365676456563	55.4127201862273	CALM2;UQCR10;UBE2L6;XBP1;TXN;UBE2J1;COX6B1;PSMA6;PSMA2;TUBA1B;ERN1;PARK7;COX7A2;HSPA5;NDUFA4;SLC25A5	7	KEGG_2021_Human
Leishmaniasis	9/77	4.01167290155748e-06	0.000116508923333446	8.29214433377185	103.040691553334	HLA-DQB1;NCF1;CYBB;PRKCB;CYBA;HLA-DRB4;HLA-DRB1;HLA-DMB;HLA-DMA	8	KEGG_2021_Human
Graft-versus-host disease	7/42	4.36908462500421e-06	0.000116508923333446	12.471746031746	153.913281976112	GZMB;HLA-DQB1;HLA-DRB4;HLA-DRB1;PRF1;HLA-DMB;HLA-DMA	9	KEGG_2021_Human
Type I diabetes mellitus	7/43	5.14715702349302e-06	0.000123531768563833	12.1246913580247	147.643167259902	GZMB;HLA-DQB1;HLA-DRB4;HLA-DRB1;PRF1;HLA-DMB;HLA-DMA	10	KEGG_2021_Human
Pathways of neurodegeneration	22/475	1.00723670483709e-05	0.000219760735600821	3.11221486387049	35.8082566805	PRKCB;GABARAP;ATG101;COX6B1;PSMA6;PSMA2;TUBA1B;PARK7;GPX1;NDUFA4;SLC25A5;CALM2;APP;UQCR10;UBE2L6;XBP1;UBE2J1;ERN1;CYBB;COX7A2;HSPA5;CAT	11	KEGG_2021_Human
Fluid shear stress and atherosclerosis	11/139	1.59118432257828e-05	0.000318236864515655	5.40218046623794	59.6857038581897	NCF1;CALM2;HSP90B1;CYBA;MGST2;TXN;RHOA;MEF2C;GSTP1;THBD;SUMO2	12	KEGG_2021_Human
Autoimmune thyroid disease	7/53	2.14529752230877e-05	0.000396054927195465	9.48405797101449	101.950277375593	HLA-DQB1;GZMB;HLA-DRB4;HLA-DRB1;PRF1;HLA-DMB;HLA-DMA	13	KEGG_2021_Human
Tuberculosis	12/180	3.67982102001761e-05	0.000630826460574447	4.49539170506912	45.8982251003038	CD74;CALM2;ATP6V0C;ATP6V0B;HLA-DRB4;HLA-DRB1;RHOA;HLA-DQB1;FCER1G;SYK;HLA-DMB;HLA-DMA	14	KEGG_2021_Human
