Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	56/158	3.54823166941413e-75	5.96102920461574e-73	82.6085915282143	14161.3787577438	RPL21;RPL24;RPS7;RPSA;FAU;RPL26;RPL28;RPL27;RPL10;RPL13;RPS4Y1;RPL36AL;RPL14;RPS2;RPS3;RPL19;RPL41;RPS27;MRPL10;RPS26;RPS29;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL35;RPL34;RPL9;RPS16;RPS15;RPS18;RPL36;RPL39;RPL38;RPS12;RPS14;RPL13A;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPL10A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	57/232	4.91503398577647e-66	4.12862854805224e-64	49.2029010989011	7399.04948186242	RPL21;RPL24;RPL26;RPL28;RPL27;RPL10;RPL13;RPS4Y1;RPL36AL;RPL14;RPL19;RPL41;RPS27;RPS26;RPS29;PIK3R1;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL35;RPL34;RPL9;RPS16;RPS15;RPS18;RPL36;RPL39;RPL38;RPS12;RPS14;JUN;RPS15A;RPS27A;RPLP0;RPLP2;RPS7;RPSA;FAU;RPS2;RPS3;RPL13A;RPS3A;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPL7A	2	KEGG_2021_Human
Antigen processing and presentation	11/78	1.60371419580509e-10	8.98079949650849e-09	18.419776119403	415.430947856034	HSP90AA1;HSPA6;HSPA8;HSPA1A;HSPA1B;B2M;HLA-C;HLA-A;CD8B;CD8A;PSME1	3	KEGG_2021_Human
Natural killer cell mediated cytotoxicity	10/131	4.35245140063189e-07	1.82802958826539e-05	9.19456506513517	134.676071674641	SH2D1A;HLA-C;HLA-A;PIK3R1;KLRK1;NFATC2;HCST;IFNGR1;CD48;FYN	4	KEGG_2021_Human
T cell receptor signaling pathway	8/104	6.02421604963429e-06	0.000202413659267712	9.1792364990689	110.331881936406	PIK3R1;CD8B;CD8A;JUN;NFATC2;PTPRC;CD3E;FYN	5	KEGG_2021_Human
Prion disease	12/273	1.05405918776236e-05	0.000295136572573461	5.1368144499179	58.8693157799294	HSPA1A;HSPA1B;EGR1;PIK3R1;TUBB2A;TUBA1A;TUBA4A;UQCRB;HSPA6;HSPA8;CCL5;FYN	6	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	10/193	1.42857961863062e-05	0.000342859108471349	6.06032539903059	67.6104736465585	HLA-C;HLA-A;PIK3R1;JUN;NFATC2;RPS27A;IFNGR1;UBB;CLEC2B;UBA52	7	KEGG_2021_Human
Primary immunodeficiency	5/38	2.64671269998525e-05	0.000555809666996902	16.4668664668665	173.554302491634	PTPRC;CD8B;CD8A;IL7R;CD3E	8	KEGG_2021_Human
Human immunodeficiency virus 1 infection	9/212	0.000177642238730918	0.00272965377460711	4.88431947750041	42.1797078339437	B2M;APOBEC3G;HLA-C;HLA-A;PIK3R1;JUN;NFATC2;CD3E;CXCR4	9	KEGG_2021_Human
Legionellosis	5/57	0.000191260287459318	0.00272965377460711	10.4400887573964	89.386738020703	HSPA6;HSPA8;EEF1A1;HSPA1A;HSPA1B	10	KEGG_2021_Human
