Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	79/158	1.4969524573213e-107	2.78433157061762e-105	101.80829015544	25042.1082287373	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPL23;RPS7;RPSA;FAU;RPL26;RPL28;RPL22L1;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPL27A;RPS21;RPS20;RPS23;RNR2;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	80/232	1.38019066525374e-92	1.28357731868598e-90	53.6622807017544	11350.4098704092	RPL22;RPL21;RPL24;RPL23;RPL26;RPL28;RPL22L1;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;PRKCB;RPS27;RPS26;RPS29;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPS15A;RPS27A;SYK;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;RPS5;RPS2;RPS3;RPL13A;RPS3A;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
B cell receptor signaling pathway	10/81	1.47440185700099e-07	9.14129151340611e-06	10.5671433179228	166.219508140097	CD72;CD22;BLNK;SYK;PRKCB;BTK;DAPP1;CD79B;CD79A;CD19	3	KEGG_2021_Human
Hematopoietic cell lineage	10/99	9.86604421214614e-07	4.58771055864795e-05	8.42224890642422	116.471252054686	HLA-DOB;HLA-DRB5;CD19;HLA-DQB1;CD24;FCER2;MS4A1;CD22;CD37;HLA-DMB	4	KEGG_2021_Human
Oxidative phosphorylation	11/133	2.09701792855645e-06	7.80090669422998e-05	6.77300420827837	88.5569911222155	ND3;ATP8;ATP6;UQCRH;COX3;COX2;CYTB;COX7C;LHPP;COX4I1;ND4L	5	KEGG_2021_Human
Primary immunodeficiency	6/38	1.14703436308321e-05	0.000355580652555794	13.8834586466165	157.934694558544	BTK;CD40;TNFRSF13B;CD79A;CD19;BLNK	6	KEGG_2021_Human
Diabetic cardiomyopathy	12/203	2.31176797586553e-05	0.00061426977644427	4.72098268223923	50.3960788203831	PRKCB;COX3;COX2;COX7C;ND4L;ND3;ATP8;ATP6;UQCRH;CYTB;COX4I1;SLC25A6	7	KEGG_2021_Human
Parkinson disease	13/249	3.90825877215476e-05	0.000908670164525981	4.14560565408023	42.0772072159447	COX3;COX2;COX7C;RPS27A;ND4L;ND3;ATP8;ATP6;UQCRH;CYTB;COX4I1;SLC25A6;UBA52	8	KEGG_2021_Human
Intestinal immune network for IgA production	6/48	4.55017152793057e-05	0.000940368782438984	10.5725026852846	105.70135009542	HLA-DRB5;HLA-DQB1;CD40;TNFRSF13B;HLA-DMB;HLA-DOB	9	KEGG_2021_Human
Asthma	5/31	5.70394281993244e-05	0.00106093336450743	14.1904350331317	138.665636216482	HLA-DRB5;HLA-DQB1;CD40;HLA-DMB;HLA-DOB	10	KEGG_2021_Human
Thermogenesis	12/232	8.45814211450034e-05	0.00143019493936097	4.09258741258741	38.3794495550851	SMARCB1;COX3;COX2;COX7C;ND4L;RPS6;ND3;ATP8;ATP6;UQCRH;CYTB;COX4I1	11	KEGG_2021_Human
Epstein-Barr virus infection	11/202	0.000105772490286878	0.00163947359944661	4.31098674048665	39.4637214212021	MYC;HLA-DRB5;BTK;CD19;HLA-DQB1;FCER2;CD40;SYK;HLA-DMB;HLA-DOB;BLNK	12	KEGG_2021_Human
Allograft rejection	5/38	0.000155910799180383	0.00223072374211933	11.1763704460334	97.9745949385566	HLA-DRB5;HLA-DQB1;CD40;HLA-DMB;HLA-DOB	13	KEGG_2021_Human
NF-kappa B signaling pathway	7/104	0.00055069965417893	0.00731643826266293	5.34592491733126	40.1175365662881	PRKCB;BTK;BIRC3;CD40;BLNK;SYK;LTB	14	KEGG_2021_Human
Leishmaniasis	6/77	0.000632904572102024	0.0078480166940651	6.24494334427618	45.9951999037543	EEF1A1;HLA-DQB1;HLA-DOB;HLA-DRB5;PRKCB;HLA-DMB	15	KEGG_2021_Human
Antigen processing and presentation	6/78	0.000677948612650067	0.00788115262205703	6.15789473684211	44.9307037188102	CD74;HSPA4;HLA-DQB1;HLA-DOB;HLA-DRB5;HLA-DMB	16	KEGG_2021_Human
Autoimmune thyroid disease	5/53	0.000755133588920277	0.00826204985524538	7.67790262172285	55.19349275307	HLA-DQB1;CD40;HLA-DOB;HLA-DRB5;HLA-DMB	17	KEGG_2021_Human
Toxoplasmosis	7/112	0.000856795401259807	0.00885355247968468	4.93660377358491	34.8638331380242	ALOX5;HLA-DOB;HLA-DRB5;BIRC3;HLA-DQB1;CD40;HLA-DMB	18	KEGG_2021_Human
Huntington disease	12/306	0.00104022813981038	0.010183286000249	3.05086342229199	20.9542916917584	COX3;COX2;COX7C;ND4L;ND3;ATP8;ATP6;UQCRH;CYTB;COX4I1;SLC25A6;IFT57	19	KEGG_2021_Human
Cardiac muscle contraction	6/87	0.00120423790349022	0.011199412502459	5.47117794486216	36.7767567521382	CYTB;COX7C;COX4I1;UQCRH;COX3;COX2	20	KEGG_2021_Human
Viral myocarditis	5/60	0.00133047178736285	0.0113704569426571	6.6983316309159	44.3578368945632	HLA-DQB1;CD40;HLA-DOB;HLA-DRB5;HLA-DMB	21	KEGG_2021_Human
Prion disease	11/273	0.00134489275665837	0.0113704569426571	3.13132110789389	20.7025447692131	COX3;COX2;COX7C;ND4L;ND3;ATP8;ATP6;UQCRH;CYTB;COX4I1;SLC25A6	22	KEGG_2021_Human
Pathways of neurodegeneration	15/475	0.00227182131139505	0.0183721201704121	2.4447639993233	14.8817024577605	PRKCB;COX3;COX2;RPS27A;ND3;ATP8;ATP6;UQCRH;CYTB;COX4I1;SLC25A6;UBA52;COX7C;ND4L;IFT57	23	KEGG_2021_Human
Graft-versus-host disease	4/42	0.00249521839198494	0.0193379425378833	7.7336999214454	46.3509948697133	HLA-DRB5;HLA-DQB1;HLA-DMB;HLA-DOB	24	KEGG_2021_Human
Type I diabetes mellitus	4/43	0.00272212379768244	0.0202526010547574	7.53501722158439	44.504395433231	HLA-DRB5;HLA-DQB1;HLA-DMB;HLA-DOB	25	KEGG_2021_Human
Cell adhesion molecules	7/148	0.00418907809620814	0.0299680202267198	3.66945002007226	20.0912464689587	HLA-DOB;HLA-DRB5;SELL;HLA-DQB1;CD22;CD40;HLA-DMB	26	KEGG_2021_Human
Rheumatoid arthritis	5/93	0.00882290933693188	0.0607800420988641	4.17943479741233	19.7704134390584	HLA-DQB1;HLA-DOB;HLA-DRB5;LTB;HLA-DMB	27	KEGG_2021_Human
Inflammatory bowel disease	4/65	0.0118419509458576	0.0786643884260537	4.81208710545632	21.3469327506472	HLA-DQB1;HLA-DOB;HLA-DRB5;HLA-DMB	28	KEGG_2021_Human
Alzheimer disease	11/369	0.0125927202810392	0.0807671024921827	2.28033562362208	9.9756391947248	COX3;COX2;COX7C;ND4L;ND3;ATP8;ATP6;UQCRH;CYTB;COX4I1;SLC25A6	29	KEGG_2021_Human
RNA transport	7/186	0.0138938553966125	0.0861419034589974	2.88485295667756	12.3365214921614	EEF1A1;EIF2S3;PABPC1;EIF4B;EIF3H;EIF3F;EIF3E	30	KEGG_2021_Human
Non-alcoholic fatty liver disease	6/155	0.0194954307053813	0.116972584232288	2.96397032850583	11.6708559513831	UQCRH;COX3;COX2;CYTB;COX7C;COX4I1	31	KEGG_2021_Human
Amyotrophic lateral sclerosis	10/364	0.0278433138401169	0.16183926169568	2.08888601371458	7.4806400898606	COX3;COX2;COX7C;ND4L;ND3;ATP8;ATP6;UQCRH;CYTB;COX4I1	32	KEGG_2021_Human
Influenza A	6/172	0.0304773138145879	0.167465299258095	2.65812120663104	9.27889689219678	HLA-DOB;HLA-DRB5;PRKCB;HLA-DQB1;SLC25A6;HLA-DMB	33	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	7/219	0.0306119364235228	0.167465299258095	2.43168387326451	8.47773819579334	MYC;HLA-DRB5;HLA-DQB1;CD40;HLA-DMB;HLA-DOB;SLC25A6	34	KEGG_2021_Human
Tuberculosis	6/180	0.0368140503931912	0.188034210988284	2.5348716619134	8.3698311494609	CD74;HLA-DOB;HLA-DRB5;HLA-DQB1;SYK;HLA-DMB	35	KEGG_2021_Human
Th1 and Th2 cell differentiation	4/92	0.0368908188792302	0.188034210988284	3.33107191316147	10.9918463483704	HLA-DQB1;HLA-DOB;HLA-DRB5;HLA-DMB	36	KEGG_2021_Human
Systemic lupus erythematosus	5/135	0.0374046548740134	0.188034210988284	2.82310573321809	9.27661285512428	HLA-DOB;HLA-DRB5;HLA-DQB1;CD40;HLA-DMB	37	KEGG_2021_Human
Staphylococcus aureus infection	4/95	0.0407487676161342	0.199454494121078	3.22076431031655	10.3075076220032	HLA-DQB1;HLA-DOB;HLA-DRB5;HLA-DMB	38	KEGG_2021_Human
Transcriptional misregulation in cancer	6/192	0.0478038309699994	0.227987501549228	2.36987630366238	7.20596319039967	MYC;BIRC3;PAX5;REL;CD40;MEF2C	39	KEGG_2021_Human
Phagosome	5/152	0.0569385476776269	0.264764246700965	2.49445845754032	7.14857590258261	STX7;HLA-DOB;HLA-DRB5;HLA-DQB1;HLA-DMB	40	KEGG_2021_Human
Th17 cell differentiation	4/107	0.0583805980539688	0.264848566781419	2.84379075496305	8.07856021054347	HLA-DOB;HLA-DRB5;HLA-DQB1;HLA-DMB	41	KEGG_2021_Human
Fc epsilon RI signaling pathway	3/68	0.0654354589208095	0.283046403703967	3.37369173577352	9.19901483236911	ALOX5;SYK;BTK	42	KEGG_2021_Human
Mitophagy	3/68	0.0654354589208095	0.283046403703967	3.37369173577352	9.19901483236911	TOMM7;RPS27A;UBA52	42	KEGG_2021_Human
Base excision repair	2/33	0.0738681943981282	0.312261003592087	4.70657108721625	12.2628435641848	MBD4;POLD4	44	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	5/193	0.123786539319542	0.51165102918744	1.94637022870348	4.06635016903357	GNG7;MYC;RPS27A;SYK;UBA52	45	KEGG_2021_Human
Retrograde endocannabinoid signaling	4/148	0.143282109734739	0.579358095883943	2.02985074626866	3.94387779644816	GNG7;PRKCB;ND3;ND4L	46	KEGG_2021_Human
Proteoglycans in cancer	5/205	0.148186263451391	0.586439255360826	1.82846441947566	3.49106016395044	MYC;PRKCB;EZR;RPS6;EIF4B	47	KEGG_2021_Human
Parathyroid hormone synthesis, secretion and action	3/106	0.175318920798299	0.67936081809341	2.12491428158949	3.69979143951845	PRKCB;NACA;MEF2C	48	KEGG_2021_Human
Legionellosis	2/57	0.181641073969593	0.6894946889458	2.64956228956229	4.51941843676606	EEF1A1;EEF1G	49	KEGG_2021_Human
Serotonergic synapse	3/113	0.199286862952923	0.741347130184872	1.98898276444745	3.20824902896749	ALOX5;GNG7;PRKCB	50	KEGG_2021_Human
PI3K-Akt signaling pathway	7/354	0.208550678773319	0.76059659317328	1.47536294926866	2.31273942488359	GNG7;MYC;TCL1A;CD19;SYK;RPS6;EIF4B	51	KEGG_2021_Human
Cytokine-cytokine receptor interaction	6/295	0.214503719502552	0.766935546953184	1.51720997996722	2.33563582912956	CD40;CCR7;TNFRSF13B;CXCR5;CD70;LTB	52	KEGG_2021_Human
Other glycan degradation	1/18	0.218535397787735	0.766935546953184	4.27848925548079	6.50675758130543	MANBA	53	KEGG_2021_Human
Herpes simplex virus 1 infection	9/498	0.238750572261654	0.810507199475088	1.34635750775619	1.92843619625139	HLA-DRB5;HLA-DQB1;HLA-DMB;HLA-DOB;BIRC3;SP100;SYK;CD74;POU2F2	54	KEGG_2021_Human
One carbon pool by folate	1/20	0.239666107371666	0.810507199475088	3.8277335404933	5.4679500651	SHMT2	55	KEGG_2021_Human
Osteoclast differentiation	3/127	0.249227195713001	0.827790328618183	1.76316105048567	2.44971897716072	BTK;BLNK;SYK	56	KEGG_2021_Human
Chemokine signaling pathway	4/192	0.265423002362116	0.852130546292109	1.5512861225786	2.05767321216238	GNG7;PRKCB;CCR7;CXCR5	57	KEGG_2021_Human
Mismatch repair	1/23	0.270299474361476	0.852130546292109	3.30526668903053	4.32403175520331	POLD4	58	KEGG_2021_Human
Protein export	1/23	0.270299474361476	0.852130546292109	3.30526668903053	4.32403175520331	SEC62	58	KEGG_2021_Human
Gastric acid secretion	2/76	0.27669258206814	0.857747004411235	1.96736736736737	2.52776842290527	PRKCB;EZR	60	KEGG_2021_Human
Apelin signaling pathway	3/137	0.285956439966896	0.871932751374469	1.63074959773623	2.04156116697998	RPS6;GNG7;MEF2C	61	KEGG_2021_Human
RNA degradation	2/79	0.291813280384172	0.875439841152515	1.89042809042809	2.32832899323831	PABPC1;ZCCHC7	62	KEGG_2021_Human
Ubiquitin mediated proteolysis	3/140	0.297071164811943	0.877067248492402	1.59479553903346	1.9357366016099	BIRC3;RPS27A;UBA52	63	KEGG_2021_Human
ErbB signaling pathway	2/85	0.321910639754159	0.878199498810816	1.75323516287372	1.98725925100866	MYC;PRKCB	64	KEGG_2021_Human
