p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	3.85301714592045	0.998	0.332	0	g9	CCL4
0	3.49442907204316	0.67	0.116	0	g9	CCL4L1
0	4.06566796679381	0.526	0.054	0	g9	CCL4L2
0	3.66047553082679	0.436	0.078	0	g9	CCL3
0	1.90664109871413	0.298	0.106	0	g9	IFNG
0	3.12390757303658	0.1	0.014	0	g9	CCL3L1
1.96050618850648e-207	1.89037729075216	0.22	0.091	3.7976965377559e-203	g9	XCL2
1.23151898113848e-198	1.71842951117675	0.194	0.075	2.38557541836334e-194	g9	TNF
3.01929061917174e-177	0.998552648359572	0.461	0.289	5.84866785839758e-173	g9	KLF6
1.07655811796375e-173	1.97365868727915	0.092	0.024	2.08540073030758e-169	g9	TNFSF9
5.6639958824652e-171	2.70015630306089	0.042	0.006	1.09717264239233e-166	g9	C1QA
9.4577867977078e-165	3.28490305567571	0.042	0.006	1.83206788058398e-160	g9	CXCL8
5.16557562341247e-163	2.86829537343287	0.042	0.006	1.00062365401123e-158	g9	C1QC
1.30763272558416e-162	0.74781568039968	0.576	0.402	2.53301535272908e-158	g9	ZFP36
4.37882312039421e-159	1.3170826635862	0.22	0.101	8.48221826651562e-155	g9	NR4A2
1.81091441811478e-157	2.86512207772241	0.037	0.005	3.50792231933013e-153	g9	EGR2
1.24828628521e-155	2.76838031625084	0.039	0.006	2.41805536308029e-151	g9	C1QB
3.83488780262267e-155	0.779237917594793	0.56	0.393	7.42856116246037e-151	g9	CD69
2.06519631273828e-148	0.917202892056223	0.411	0.254	4.00049177740532e-144	g9	DUSP2
7.00413844483511e-144	2.21320927995825	0.081	0.022	1.35677165814901e-139	g9	IER3
6.38712811696874e-143	0.472910247191528	0.783	0.602	1.23725058753801e-138	g9	CCL5
1.92104544637546e-140	3.32744192713502	0.035	0.005	3.72125713417391e-136	g9	IL1B
1.5249858544141e-138	3.29550852500795	0.032	0.004	2.95405009858556e-134	g9	CXCL2
5.50645670222054e-138	2.79034034271452	0.037	0.006	1.06665572778714e-133	g9	MS4A7
9.46923821171006e-123	3.55281169127494	0.024	0.003	1.83428613399036e-118	g9	CXCL3
5.21862426151779e-115	1.44252728176264	0.2	0.1	1.01089970569861e-110	g9	XCL1
1.03291204447271e-113	1.41750697740515	0.142	0.061	2.00085392134809e-109	g9	EGR1
1.96091219261134e-109	2.53680999129246	0.031	0.005	3.79848300830743e-105	g9	SEPP1
2.66202692283684e-107	1.11755673042228	0.172	0.082	5.15661235222723e-103	g9	NR4A1
1.59354457534738e-102	0.62263374291137	0.45	0.311	3.08685519690542e-98	g9	SRGN
2.97116302630069e-100	2.29598007102976	0.039	0.008	5.75543989824707e-96	g9	FASLG
9.08582286788559e-96	1.0747324376055	0.198	0.105	1.76001474773812e-91	g9	ZFP36L1
3.77480049138685e-94	2.663632844876	0.028	0.005	7.31216603186546e-90	g9	CD14
9.81151641319594e-89	2.65940313389646	0.026	0.004	1.90058884440018e-84	g9	RNASE1
2.8303782186578e-84	0.971935870745843	0.183	0.098	5.48272564736202e-80	g9	TAGAP
4.06636497002599e-83	1.25560547510531	0.126	0.058	7.87695558343735e-79	g9	RHOB
4.76865538073191e-83	1.17720121497539	0.123	0.056	9.23736233801577e-79	g9	ATF3
1.15671392922545e-79	0.985358525377177	0.2	0.113	2.24067055230262e-75	g9	GADD45B
1.83731533301183e-77	0.522406994974201	0.46	0.335	3.55906353157721e-73	g9	CST7
1.97311478205896e-77	2.7088792061551	0.021	0.003	3.82212064432641e-73	g9	MRC1
9.89182388125514e-75	0.490212622786205	0.566	0.448	1.91614520403793e-70	g9	H3F3B
3.9333015163635e-74	0.610267695822106	0.548	0.431	7.61919836734774e-70	g9	FOS
