Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Natural killer cell mediated cytotoxicity	27/131	1.44784987639946e-19	3.57618919470667e-17	13.1038511359107	568.432445295873	KLRC3;KLRD1;KIR2DS5;SH2D1B;HLA-C;HLA-A;HLA-G;PIK3R1;PRF1;KLRK1;KLRC1;KLRC2;NCR3;IFNG;HCST;CD247;FCGR3A;PPP3CC;GZMB;KIR3DL2;LCK;ZAP70;ITGB2;ITGAL;MAPK1;FYN;RAC2	1	KEGG_2021_Human
Antigen processing and presentation	19/78	1.40281912528042e-15	1.73248161972132e-13	15.9611115890906	545.874685324339	KLRC3;KLRC4;IFNG;KLRD1;CALR;KIR2DL4;B2M;PDIA3;KIR2DS5;HLA-C;HLA-A;KIR3DL2;HLA-G;HLA-F;CD8B;CD8A;PSME1;KLRC1;KLRC2	2	KEGG_2021_Human
Human immunodeficiency virus 1 infection	22/212	5.80799874367126e-10	4.78191896562267e-08	5.7441647597254	122.1589396876	CALM1;GNG2;B2M;APOBEC3G;HLA-C;HLA-A;HLA-G;HLA-F;PIK3R1;SKP1;BST2;CALR;CD3G;CD3E;CD3D;PPP3CC;RAC2;CFL1;PDIA3;PXN;CD247;MAPK1	3	KEGG_2021_Human
Regulation of actin cytoskeleton	22/218	9.89348722010925e-10	5.33136646608047e-08	5.56660055326478	115.417752508255	ACTN4;PFN1;ARPC5L;MYL12B;ACTB;MYL12A;PIK3R1;TMSB4X;RAC2;PPP1CA;CFL1;DIAPH1;ARPC2;PXN;ACTG1;ACTR3;ITGA4;ITGB2;ITGB1;ITGAL;MAPK1;ITGB7	4	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	22/219	1.07922398098795e-09	5.33136646608047e-08	5.53805808352915	114.344415894543	IL2RG;B2M;HLA-C;HLA-A;HLA-G;HLA-F;PIK3R1;PRKACB;CALR;CD3G;CD3E;CD3D;PPP3CC;JAK1;TGFB1;CCND3;LCK;IL2RB;ITGB2;ITGAL;MAPK1;BUB3	5	KEGG_2021_Human
Leukocyte transendothelial migration	16/114	1.66574544847079e-09	6.8573187628714e-08	8.01480491440909	162.003196408031	ACTN4;MYL12B;ACTB;CYBA;MYL12A;PIK3R1;PXN;TXK;ACTG1;CD99;ITGA4;RAP1B;ITGB2;ITGB1;ITGAL;RAC2	6	KEGG_2021_Human
Parkinson disease	23/249	2.32612936918582e-09	8.20791363126997e-08	5.0522237349671	100.433459597777	CALM1;UQCR10;UBE2L6;COX7A2L;PRKACB;COX6C;UBE2G1;COX7B;RPS27A;NDUFA12;PSMB1;NDUFB10;PARK7;COX6A1;ATP8;ATP6;COX7A2;UBB;NDUFS6;NDUFB7;NDUFB2;NDUFA3;NDUFA1	7	KEGG_2021_Human
Prion disease	24/273	2.79906381377282e-09	8.64210952502358e-08	4.79152600117694	94.3642212035507	UQCR10;COX7A2L;PIK3R1;PRKACB;COX6C;COX7B;PPP3CC;NDUFA12;PSMB1;RAC2;NDUFB10;COX6A1;CYBA;ATP8;ATP6;COX7A2;NDUFS6;NDUFB7;NDUFB2;NDUFA3;NDUFA1;CCL5;MAPK1;FYN	8	KEGG_2021_Human
Th1 and Th2 cell differentiation	14/92	6.00302713839236e-09	1.64749744798102e-07	8.77597840755736	166.138064538662	RUNX3;IFNG;CD247;CD3G;IL2RG;CD3E;CD3D;PPP3CC;TBX21;LCK;ZAP70;IL2RB;MAPK1;JAK1	9	KEGG_2021_Human
Diabetic cardiomyopathy	20/203	8.71584439385286e-09	2.15281356528166e-07	5.39607057940183	100.140943002102	UQCR10;COX7A2L;PIK3R1;COX6C;COX7B;NDUFA12;RAC2;TGFB1;PPP1CA;NDUFB10;COX6A1;CYBA;ATP8;ATP6;COX7A2;NDUFS6;NDUFB7;NDUFB2;NDUFA3;NDUFA1	10	KEGG_2021_Human
