Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
TNF-alpha Signaling via NF-kB	90/200	3.72316100418031e-74	1.78711728200655e-72	0	0	23.5061425061425	3974.34156509672	BTG3;BTG2;CDKN1A;BTG1;CD83;PLEK;TNFAIP2;TNFAIP3;IRS2;CXCL1;CXCL3;AREG;TNF;SAT1;CXCL2;ETS2;ICAM1;ZFP36;PLAU;NAMPT;OLR1;MAP3K8;CCNL1;JUNB;IER5;PHLDA1;IER2;IER3;KDM6B;KLF10;TGIF1;DUSP5;DUSP2;DUSP1;IL18;PLAUR;FOS;GEM;RHOB;IL1A;IL1B;TRIB1;SGK1;ATF3;CD44;HBEGF;TLR2;PTGER4;PPP1R15A;CEBPB;PFKFB3;BCL2A1;CEBPD;PTGS2;CCL5;CCL4;CCL2;MCL1;ABCA1;EGR1;JUN;EGR2;GADD45B;TIPARP;G0S2;SOD2;KLF4;PNRC1;KLF2;EIF1;VEGFA;NFKBIA;NR4A2;PER1;NR4A1;RCAN1;CXCL10;KLF6;NR4A3;ID2;GPR183;MAFF;BHLHE40;BCL3;KLF9;REL;TNFSF9;FOSB;CD69;NFE2L2
Inflammatory Response	44/200	1.15641793104774e-21	2.77540303451458e-20	0	0	7.56150965139729	364.532514175703	PTGER4;CDKN1A;BTG2;CXCL8;AQP9;C5AR1;FPR1;ADM;AHR;HIF1A;ICAM1;RGS1;CCL5;NAMPT;STAB1;CLEC5A;C3AR1;OLR1;NLRP3;CCL2;CD14;ABCA1;MSR1;IL10RA;SLC11A2;IL18;OSM;PLAUR;CYBB;EREG;NFKBIA;IL1A;RNF144B;CXCL10;MMP14;KLF6;AXL;GPR183;IL1B;IRF7;TNFSF9;CD69;TLR2;HBEGF
Complement	36/200	4.9748755415943e-15	7.95980086655087e-14	0	0	5.81707317073171	191.581675265089	C1QA;CPM;DOCK4;CEBPB;SERPINA1;LRP1;PLEK;TNFAIP3;CXCL1;LIPA;C3;GNG2;CCL5;OLR1;STX4;CTSD;SH2B3;CTSB;DUSP5;APOBEC3F;FCER1G;APOBEC3G;FN1;PLAUR;ADRA2B;DUSP6;GZMK;MMP14;GNB2;MAFF;APOC1;IRF7;SERPING1;LGMN;C1QC;HSPA1A
Apoptosis	32/161	9.07669844503233e-15	1.08920381340388e-13	0	0	6.54931688723286	211.75949435635	BTG3;CDKN1A;BTG2;SLC20A1;FASLG;ENO2;TNF;SAT1;LMNA;TSPO;CD14;IER3;MCL1;BNIP3L;JUN;GPX1;ANXA1;GSN;GADD45B;IFNGR1;HGF;IL18;SOD2;EREG;RHOB;DNAJA1;IL1A;DDIT3;IL1B;CD69;ATF3;CD44
Interferon Gamma Response	33/200	8.79419910037948e-13	8.4424311363643e-12	0	0	5.21397868164087	144.737513676575	CDKN1A;BTG1;FGL2;FPR1;TNFAIP2;NLRC5;TNFAIP3;IFI30;PTGS2;HIF1A;ICAM1;MT2A;HLA-DMA;KLRK1;SOCS1;CCL5;NAMPT;CCL2;FCGR1A;CD74;IL10RA;LYSMD2;SOD2;HLA-G;NFKBIA;CXCL10;IRF7;SERPING1;XCL1;RBCK1;CD69;HLA-DRB1;PFKP
UV Response Up	29/158	1.37073590777746e-12	1.09658872622197e-11	0	0	5.91082605589499	161.458193838555	BTG3;BTG2;BTG1;TFRC;AMD1;CLTB;TCHH;HNRNPU;ENO2;CXCL2;ICAM1;GLS;CREG1;JUNB;ATP6V1F;CHKA;EPHX1;FOS;SOD2;TUBA4A;RHOB;NFKBIA;DNAJA1;NR4A1;MMP14;PPIF;FOSB;ATF3;GRINA
Hypoxia	32/200	4.59076710529701e-12	3.14795458648938e-11	0	0	5.01867929492239	131.022529768927	PPP1R15A;CDKN1A;BTG1;PFKFB3;CITED2;CXCR4;TNFAIP3;ADM;IRS2;ENO2;MT2A;ZFP36;ANKZF1;IER3;BNIP3L;JUN;TIPARP;DUSP1;PLAUR;FOS;PNRC1;JMJD6;VEGFA;KLF7;KLF6;DDIT3;BHLHE40;MAFF;PLIN2;TGFBI;ATF3;PFKP
Coagulation	26/138	1.07092135134679e-11	6.42552810808071e-11	0	0	6.08405088062622	153.682618254264	CFD;ARF4;C1QA;SERPINA1;LRP1;PLEK;THBS1;C3;THBD;PLAU;OLR1;RAC1;A2M;CTSB;ANXA1;GSN;FN1;DUSP6;KLF7;MMP14;GNB2;MAFF;APOC1;SERPING1;CD9;LGMN
Allograft Rejection	30/200	1.11678461449157e-10	5.95618461062169e-10	0	0	4.63636363636364	106.244114538638	FASLG;HIF1A;TNF;ICAM1;HLA-DMA;HLA-DMB;SOCS1;CCL5;STAB1;CCL4;NLRP3;CCL2;HLA-DOA;SRGN;CD74;IFNGR1;CRTAM;IL18;LY86;HLA-G;EREG;CD8B;IFNG;CD8A;IL1B;BCL3;IRF7;BCAT1;FCGR2B;TLR2
p53 Pathway	27/200	9.94926760327379e-09	4.77564844957142e-08	0	0	4.08285163776493	75.2296725492098	RB1;PPP1R15A;CDKN1A;BTG2;BTG1;TCHH;IFI30;SAT1;TOB1;PITPNC1;ZFP36L1;SOCS1;EPS8L2;IER5;CTSD;IER3;TSPYL2;JUN;EPHX1;FOS;KLF4;ALOX15B;IL1A;DDIT3;TNFSF9;ATF3;HBEGF
