p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	2.15424186249593	0.976	0.303	0	g4	CCL4
0	2.09017636517398	0.476	0.109	0	g4	CCL4L1
0	2.16469460582817	0.289	0.056	0	g4	CCL4L2
0	2.07820053101629	0.269	0.078	0	g4	CCL3
0	0.933139618869958	0.418	0.246	0	g4	DUSP2
0	3.47484741046875	0.047	0.004	0	g4	CXCL8
0	3.35344793099859	0.045	0.004	0	g4	C1QC
0	3.48564155317594	0.044	0.004	0	g4	C1QA
0	3.45359153922391	0.041	0.004	0	g4	C1QB
0	3.48277375089978	0.037	0.004	0	g4	IL1B
0	3.63446299366057	0.035	0.003	0	g4	CXCL2
2.37766705312322e-298	3.21035783946132	0.039	0.004	4.60577884860499e-294	g4	MS4A7
3.3103768880633e-295	3.73594487110413	0.035	0.003	6.41253106986742e-291	g4	SEPP1
8.75038342215101e-244	2.32324923317757	0.067	0.016	1.69503677270487e-239	g4	CST3
3.73541188326881e-239	2.22604815662578	0.062	0.014	7.23586635908001e-235	g4	CCL3L1
3.25158589925013e-230	0.628272192460956	0.558	0.395	6.29864704543742e-226	g4	ZFP36
1.56311974045241e-226	2.22409370126377	0.075	0.02	3.02791924923036e-222	g4	IER3
3.07904336922181e-226	3.51459636807726	0.025	0.002	5.96441491051957e-222	g4	MRC1
2.81202866483516e-225	3.43333118326326	0.029	0.003	5.44718072665219e-221	g4	RNASE1
4.37153503544743e-222	3.57319505573772	0.023	0.002	8.46810051716522e-218	g4	CXCL3
3.70840776315609e-191	3.38026907532065	0.023	0.002	7.18355667800967e-187	g4	CD163
5.48600781435563e-175	3.53399684923516	0.019	0.002	1.06269457371883e-170	g4	FOLR2
1.47670270861668e-169	0.720309350060656	0.414	0.286	2.86052081686137e-165	g4	KLF6
4.56174594131433e-159	3.39968218499593	0.018	0.002	8.83655806291999e-155	g4	PDK4
3.06626899929651e-154	2.89112718865174	0.026	0.004	5.93966967853727e-150	g4	CD14
4.25220533813309e-149	3.55880601137371	0.016	0.001	8.2369469604976e-145	g4	MS4A4A
1.37055193417537e-144	2.48952570408844	0.032	0.006	2.6548961516911e-140	g4	MS4A6A
1.65930507538507e-143	3.22107606036346	0.019	0.002	3.21423986152842e-139	g4	STAB1
2.45611976077748e-143	3.31934007667832	0.017	0.002	4.75774958860205e-139	g4	DAB2
4.09422027334153e-139	3.68308834726031	0.014	0.001	7.93091409148988e-135	g4	LYVE1
1.03524572861047e-137	0.935170654615598	0.182	0.099	2.00537450089135e-133	g4	NR4A2
6.66328151401826e-137	2.18398822378343	0.053	0.016	1.29074426208048e-132	g4	SGK1
1.40747298704075e-135	0.45933451021312	0.467	0.335	2.72641592319664e-131	g4	DUSP1
2.05860802150748e-131	0.852854645523737	0.192	0.107	3.98772959846214e-127	g4	IFNG
1.22849183814349e-126	3.39877454417273	0.015	0.001	2.37971153966776e-122	g4	F13A1
4.36699374192625e-124	0.518697807412385	0.543	0.426	8.45930357748535e-120	g4	FOS
1.22916046767851e-119	0.520926577017376	0.502	0.391	2.38100674194004e-115	g4	CD69
1.8186647689642e-115	0.991747917117765	0.143	0.075	3.52293552396056e-111	g4	TNF
1.3045850053814e-113	1.7354538125165	0.045	0.014	2.52711161392431e-109	g4	NPC2
9.95406245414203e-113	0.891330088717341	0.165	0.092	1.92820143799185e-108	g4	FOSB
1.97169353217319e-110	1.08798610896371	0.119	0.059	3.81936754117269e-106	g4	EGR1
3.66866222708824e-110	3.14246231459424	0.015	0.002	7.10656560009263e-106	g4	C5AR1
1.1164111183564e-108	0.960646868985682	0.385	0.281	2.16259997736818e-104	g4	CD74
8.89694561994215e-106	1.61398858705628	0.065	0.025	1.72342733603899e-101	g4	HLA-DQB1
2.10078471534832e-105	1.40650371740755	0.063	0.024	4.06943007210123e-101	g4	TNFSF9
5.61376463826023e-103	0.605573903818264	0.323	0.226	1.08744234807739e-98	g4	NFKBIA
2.30856265077977e-102	2.41380476068181	0.022	0.004	4.47191671082549e-98	g4	CD68
3.57579907626432e-102	0.421510539275924	0.563	0.453	6.92668039063161e-98	g4	JUN
6.03801612561784e-102	3.10783597148461	0.014	0.002	1.16962410369343e-97	g4	CSF1R
4.95826907886547e-100	1.82101088481806	0.032	0.008	9.60466303267031e-96	g4	AIF1
9.07226651204498e-99	2.01498756407471	0.039	0.012	1.75738874604823e-94	g4	BCL2A1
1.54062364623088e-97	2.77737079372548	0.017	0.003	2.98434206511385e-93	g4	MAFB
1.0943152682596e-96	1.12936982369717	0.157	0.091	2.11979810614568e-92	g4	XCL2
1.42778870711241e-96	0.203926603654326	0.746	0.598	2.76576950454744e-92	g4	CCL5
1.36870694211649e-95	2.94661338225744	0.015	0.002	2.65132221757385e-91	g4	LGMN
2.66680467628872e-94	0.597364645872648	0.313	0.221	5.16586733843887e-90	g4	IER2
1.28139562095194e-91	3.86637312176716	0.011	0.001	2.48219145734601e-87	g4	CCL2
8.05411458671821e-91	1.05370907872913	0.109	0.057	1.56016253659318e-86	g4	RHOB
1.99239224033452e-90	2.86345752512209	0.014	0.002	3.85946300875201e-86	g4	GPR34
8.03440383971269e-90	3.57957584915944	0.009	0.001	1.55634436779074e-85	g4	PTGS2
1.0448147504092e-88	2.29906768165206	0.021	0.005	2.02391065301766e-84	g4	FCGRT
6.29171487216993e-87	1.37079379301852	0.096	0.049	1.21876808788804e-82	g4	GPX1
1.70805295941308e-86	1.51792577478527	0.052	0.02	3.30866938767907e-82	g4	CD83
2.2251315456558e-86	0.837465932510443	0.437	0.353	4.31030231708984e-82	g4	FTL
9.20308713260289e-86	3.26489229265595	0.011	0.001	1.78273000845651e-81	g4	FCGR2A
2.83259306821249e-85	0.800823315859859	0.14	0.081	5.48701603243442e-81	g4	NR4A1
3.37839573615446e-84	0.781665866987586	0.151	0.089	6.5442903805048e-80	g4	CITED2
1.4048307991491e-83	2.37592360504469	0.019	0.004	2.72129774103173e-79	g4	PLAUR
5.32896038070441e-81	0.379872266867546	0.537	0.445	1.03227291534625e-76	g4	H3F3B
3.12988900508489e-80	3.28959273328427	0.01	0.001	6.06290799174994e-76	g4	SLCO2B1
3.5851301749358e-80	0.700714469137476	0.177	0.111	6.94475566186813e-76	g4	GADD45B
6.70861379511396e-80	2.60351324957027	0.016	0.003	1.29952557825152e-75	g4	NLRP3
1.61753596889654e-78	0.807613637815567	0.138	0.081	3.1333289253495e-74	g4	MCL1
1.7657671316275e-78	3.78590787659725	0.008	0.001	3.42046751067563e-74	g4	SLC1A3
1.06161428632452e-76	0.938437494381631	0.161	0.1	2.05645303403922e-72	g4	XCL1
6.35953206130876e-75	1.35360619272336	0.048	0.019	1.23190495559612e-70	g4	HLA-DMA
5.49451762197754e-74	2.97500556874268	0.01	0.001	1.06434300855327e-69	g4	C3
4.94461690316536e-73	0.789496474584791	0.137	0.082	9.57821740312163e-69	g4	RGCC
9.39889153183569e-73	0.879833581805578	0.102	0.055	1.82065927863189e-68	g4	ATF3
3.05686273144939e-72	3.19777809679741	0.009	0.001	5.92144879709061e-68	g4	A2M
7.82027406545509e-71	2.40597338553922	0.016	0.003	1.51486528921931e-66	g4	KLF4
4.23015598633005e-70	2.63816226069786	0.012	0.002	8.19423516111993e-66	g4	TMEM176B
6.0832789780402e-70	1.93001269650537	0.026	0.008	1.17839197083617e-65	g4	ZFAND5
4.84982776292151e-67	0.680507438362939	0.153	0.097	9.39460135955525e-63	g4	TAGAP
2.61851057042912e-64	0.560969139125162	0.468	0.394	5.07231682597826e-60	g4	FTH1
3.54149193399438e-64	2.68485744011337	0.011	0.002	6.8602240253405e-60	g4	CXCL16
1.1187664862481e-63	2.62902457581094	0.012	0.002	2.1671625605112e-59	g4	SLC40A1
9.86234137344587e-63	2.87293840649014	0.01	0.001	1.9104341474502e-58	g4	KCTD12
4.11798095254926e-62	0.8847764960535	0.102	0.059	7.97694090318318e-58	g4	HERPUD1
1.9931703879396e-61	0.289438664291809	0.576	0.491	3.8609703584778e-57	g4	JUNB
6.00433169854095e-61	1.58439365014877	0.036	0.014	1.16309909332437e-56	g4	SOD2
1.4670538941619e-60	0.544574160533374	0.215	0.151	2.84183009838102e-56	g4	PNRC1
1.83542738244719e-60	0.412548895005956	0.464	0.389	3.55540638253845e-56	g4	TSC22D3
4.52532520277461e-60	3.57765207226971	0.006	0.001	8.76600745029469e-56	g4	CLEC4E
6.08892185852246e-60	1.43160630892923	0.037	0.014	1.17948505321439e-55	g4	NAMPT
2.5383960347328e-59	3.93404992079353	0.005	0	4.91712695888091e-55	g4	CXCL12
1.45713140754779e-58	1.2513042485599	0.042	0.018	2.82260924956081e-54	g4	HLA-DRB1
3.77251650470916e-58	0.394673959095342	0.373	0.296	7.30774172127212e-54	g4	ZFP36L2
2.19097523312876e-57	1.88775140113563	0.02	0.005	4.24413812409372e-53	g4	EGR2
1.78137961365846e-56	3.63484190240625	0.006	0	3.4507104496178e-52	g4	VSIG4
3.14852112486065e-56	0.287595339158303	0.569	0.492	6.09900027096757e-52	g4	EIF1
6.86599316704349e-56	0.396796216758317	0.333	0.258	1.33001153638799e-51	g4	CXCR4
5.53077533274205e-55	1.11334209359254	0.052	0.024	1.07136648970546e-50	g4	PSAP
