Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Natural killer cell mediated cytotoxicity	23/131	8.16947611920123e-19	1.78094579398587e-16	15.9991485738612	666.343930919054	KLRC3;TYROBP;KLRD1;KIR2DS5;SH2D1B;HLA-C;HLA-A;PRF1;KLRK1;KLRC1;KLRC2;NCR3;NCR1;HCST;CD247;CD244;FCGR3A;FCER1G;GZMB;KIR3DL2;ZAP70;ITGB2;RAC2	1	KEGG_2021_Human
Antigen processing and presentation	16/78	1.39874573141683e-14	1.52463284724434e-12	18.9253731343284	603.731049148528	KLRC3;KLRC4;KLRD1;CALR;KIR2DL4;B2M;PDIA3;KIR2DS5;HLA-C;HLA-A;KIR3DL2;CD8A;PSME2;PSME1;KLRC1;KLRC2	2	KEGG_2021_Human
Regulation of actin cytoskeleton	20/218	4.51226440071931e-11	3.27891213118937e-09	7.46786042240588	177.89665948462	PFN1;ARPC5L;MYL12B;ACTB;MYL12A;RHOA;TMSB4X;RAC2;PPP1CA;CFL1;ARPC3;ARPC2;PXN;ACTG1;ACTR3;MSN;ITGAE;ITGB2;ITGB1;ITGB7	3	KEGG_2021_Human
Leukocyte transendothelial migration	15/114	7.87632250625848e-11	4.29259576591087e-09	11.0493409935789	257.058221306718	MYL12B;ACTB;CYBA;VASP;MYL12A;PXN;TXK;ACTG1;CD99;RHOA;MSN;RAP1B;ITGB2;ITGB1;RAC2	4	KEGG_2021_Human
Tight junction	15/169	1.98736232612504e-08	8.66489974190517e-07	7.08323275237773	125.613146154976	MYL6;ARPC5L;MYL12B;ACTB;SLC9A3R1;VASP;MYL12A;ARPC3;ARPC2;ACTG1;ACTR3;RHOA;MSN;HCLS1;ITGB1	5	KEGG_2021_Human
Focal adhesion	16/201	3.13449506019084e-08	1.12200224383638e-06	6.30286405808794	108.90222548815	MYL12B;ACTB;VASP;MYL12A;RHOA;RAP1B;RAC2;PPP1CA;CCND3;CCND2;FLNA;CAPN2;PXN;ACTG1;ITGB1;ITGB7	6	KEGG_2021_Human
Diabetic cardiomyopathy	16/203	3.6027594985572e-08	1.12200224383638e-06	6.23481522866949	106.858377652426	COX3;COX2;COX1;CTSD;ND4L;NDUFA12;RAC2;G6PD;PPP1CA;CYBA;ND5;ATP8;ATP6;CYTB;NDUFB2;GAPDH	7	KEGG_2021_Human
Bacterial invasion of epithelial cells	10/77	1.35016594292636e-07	3.67920219447433e-06	10.7032356465846	169.302370186562	ACTR3;RHOA;ARPC5L;ACTB;ARPC3;ARPC2;HCLS1;ITGB1;PXN;ACTG1	8	KEGG_2021_Human
Yersinia infection	12/137	6.12095758549811e-07	1.48263194848732e-05	6.91447058823529	98.9210236714723	ARPC5L;ACTB;ARPC3;CD8A;ARPC2;PXN;ACTG1;ACTR3;RHOA;ZAP70;ITGB1;RAC2	9	KEGG_2021_Human
Pathogenic Escherichia coli infection	14/197	9.17017129836441e-07	1.99909734304344e-05	5.53454766241652	76.9420546937858	ARPC5L;ACTB;RHOA;TUBB;HCLS1;SLC9A3R1;ARPC3;ARPC2;NCL;ACTG1;ACTR3;MYO1F;GAPDH;ITGB1	10	KEGG_2021_Human
Graft-versus-host disease	7/42	1.90643530580875e-06	3.77820815151189e-05	14.2101083032491	187.151039699825	GZMB;HLA-C;HLA-A;KIR3DL2;KLRD1;PRF1;KLRC1	11	KEGG_2021_Human
Human immunodeficiency virus 1 infection	14/212	2.19309828423208e-06	3.98412854968828e-05	5.11133557800224	66.601700683529	CALM1;GNG2;B2M;APOBEC3G;HLA-C;HLA-A;APOBEC3C;BST2;CALR;RAC2;CFL1;PDIA3;PXN;CD247	12	KEGG_2021_Human
Shigellosis	15/246	2.56474112261844e-06	4.30087357485247e-05	4.70356780765703	60.5520998708478	PFN1;ARPC5L;MYL12B;ACTB;MYL12A;RHOA;HCLS1;CAPN2;ARPC3;ARPC2;PXN;ACTG1;ACTR3;ITGB1;CCL5	13	KEGG_2021_Human
Platelet activation	10/124	1.11817072975298e-05	0.000167142728643501	6.2754514022282	71.5478735255555	PPP1CA;MYL12B;ACTB;VASP;MYL12A;ACTG1;RHOA;RAP1B;FCER1G;ITGB1	14	KEGG_2021_Human
