Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
T cell receptor signaling pathway	23/104	3.12070936014888e-10	8.0826372427856e-08	5.95857035672874	130.41994021329	CD4;TNF;CBLB;PAK2;PIK3R1;PRKCQ;RASGRP1;PLCG1;JUN;NFATC3;NFATC2;NFKBIA;PTPRC;CD28;ITK;GSK3B;PPP3CC;CTLA4;ICOS;FOS;ZAP70;CD40LG;FYN	1	KEGG_2021_Human
Spliceosome	27/150	1.25947334719752e-09	1.63101798462078e-07	4.61657778619962	94.6055535164748	HSPA1A;SRSF4;SRSF5;SRSF7;HSPA1B;SRSF1;SRSF2;HNRNPU;SF3B1;PRPF38B;PRPF8;SNRNP200;DDX5;SNRNP70;DHX15;FUS;RBM25;RBM22;DDX46;THOC2;U2SURP;ACIN1;U2AF2;TRA2A;TRA2B;SRSF10;HNRNPA3	2	KEGG_2021_Human
Th17 cell differentiation	21/107	1.76993208066038e-08	1.52804136297013e-06	5.11148432091485	91.2386639475921	RUNX1;CD4;IL6ST;IL21R;AHR;PRKCQ;GATA3;RORA;PLCG1;HSP90AA1;JUN;NFATC3;NFATC2;TGFBR2;NFKBIA;PPP3CC;STAT3;FOS;ZAP70;JAK3;JAK1	3	KEGG_2021_Human
Measles	23/139	1.06067170059084e-07	6.8678492613257e-06	4.15305772528101	66.694756645681	HSPA1A;HSPA1B;SLAMF1;CBLB;CCND2;PIK3R1;JUN;IRAK4;NFKBIA;CDK6;IRF3;BCL2;CD28;GSK3B;TNFAIP3;ADAR;CASP8;STAT3;FOS;CD46;CDKN1B;JAK3;JAK1	4	KEGG_2021_Human
Th1 and Th2 cell differentiation	18/92	1.92743452392228e-07	9.98411083391739e-06	5.07817047817048	78.5181935419372	JUN;NFATC3;NFATC2;RUNX3;NFKBIA;CD4;MAML2;PPP3CC;STAT4;FOS;MAF;ZAP70;PRKCQ;GATA3;RBPJ;PLCG1;JAK3;JAK1	5	KEGG_2021_Human
Yersinia infection	22/137	3.42348439629313e-07	1.4778040977332e-05	4.00282176792398	59.5917560484529	CD4;ELMO1;ROCK1;TNF;PIK3R1;PLCG1;JUN;ITGA4;NFATC3;IRAK4;NFATC2;NFKBIA;IRF3;ARHGEF7;GSK3B;ARHGEF1;FOS;ZAP70;PKN2;WIPF1;RPS6KA3;PTK2B	6	KEGG_2021_Human
PD-L1 expression and PD-1 checkpoint pathway in cancer	17/89	6.00605747522209e-07	2.22224126583218e-05	4.92438102207586	70.5433689644207	JUN;NFATC3;NFATC2;BATF;EML4;NFKBIA;CD4;CD28;PPP3CC;STAT3;FOS;ZAP70;PIK3R1;PRKCQ;RASGRP1;PLCG1;JAK1	7	KEGG_2021_Human
Amyotrophic lateral sclerosis	39/364	1.08978099344815e-06	3.52816596628839e-05	2.53052868391451	34.74297911122	NUP210;NUP98;NXF1;SETX;COX3;COX2;COX1;PPP3CC;RANBP2;ND4L;HNRNPA2B1;TUBA1A;ERN1;ATXN2L;SQSTM1;SRSF7;TARDBP;TNF;KIF5B;ND2;ND1;ND4;ND3;ND6;ND5;VCP;ATP8;ATP6;TPR;FUS;HSPA5;BCL2;CYTB;MATR3;DCTN4;RB1CC1;UBQLN1;HNRNPA3;SPG11	8	KEGG_2021_Human
RNA degradation	15/79	2.96143725357563e-06	8.11847801215309e-05	4.87951807228916	62.1154640816567	HSPA9;CNOT1;CNOT2;XRN1;CNOT4;ZCCHC7;BTG2;BTG1;TOB2;TOB1;DHX36;CNOT6L;DCP2;DDX6;HSPD1	9	KEGG_2021_Human
Transcriptional misregulation in cancer	25/192	3.13672038319074e-06	8.11847801215309e-05	3.13409725399699	39.7163233293879	RUNX1;CCNT1;FOXO1;CCND2;BCL11B;TRAF1;MAF;NR4A3;BIRC3;DDX5;KMT2A;JMJD1C;ELK4;FUS;NFKBIZ;TGFBR2;NCOR1;ATM;REL;MLLT3;AFF1;FUT8;KDM6A;TAF15;CDKN1B	10	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	25/193	3.44800224454378e-06	8.11847801215309e-05	3.11527711859938	39.1830694702298	LEF1;PREX1;CREBBP;PIK3R1;PLCG1;JUN;NFATC3;NFATC2;PPP3CC;STAT3;FOS;CTNNB1;EP300;JAK1;IL6ST;ZFP36;TCF7;UBC;NFKBIA;CDK6;IRF3;GSK3B;ITPR2;ITPR1;CASP8	11	KEGG_2021_Human
Viral carcinogenesis	25/203	8.52785613648781e-06	0.000182270912554001	2.93870618537459	34.301085699513	ACTN4;CREBBP;PIK3R1;RBPJ;JUN;REL;STAT3;CDKN1B;EP300;JAK3;JAK1;IL6ST;CCND2;TRAF1;NFKB2;NFKBIA;RBL2;CDK6;RASA2;IRF3;DDX3X;UBR4;CHD4;CASP8;HDAC7	12	KEGG_2021_Human
Apoptosis	20/142	9.14873306255601e-06	0.000182270912554001	3.42131869719073	39.6937808042368	ERN1;TNF;LMNA;BCL2L11;TRAF1;PIK3R1;BIRC6;BIRC3;JUN;CFLAR;NFKBIA;ATM;BCL2;ITPR2;ITPR1;CASP8;MCL1;FOS;TUBA1A;SPTAN1	13	KEGG_2021_Human
Hepatitis B	21/162	2.02107921690397e-05	0.000373899655127234	3.10861150859743	33.6018952010929	MAP3K1;TNF;CREBBP;PIK3R1;JUN;NFATC3;IRAK4;NFATC2;TGFBR2;NFKBIA;IRF3;BCL2;DDX3X;CASP8;STAT3;STAT4;FOS;EP300;PTK2B;JAK3;JAK1	14	KEGG_2021_Human
Lipid and atherosclerosis	25/215	2.31065657698495e-05	0.000398973368959402	2.75135513201609	29.371799375848	HSPA1A;HSPA1B;PIK3R1;PLCG1;JUN;NFATC3;NFATC2;ARHGEF1;PPP3CC;STAT3;FOS;CD40LG;ERN1;TNF;HSP90AA1;HSPA5;HSPA4;IRAK4;NFKBIA;IRF3;BCL2;GSK3B;ITPR1;CASP8;HSPD1	15	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	25/219	3.15783970380354e-05	0.000511175302053198	2.69405532531881	27.9185958493151	CD4;EGR1;CREBBP;PIK3R1;ELK4;JUN;NFATC3;NFATC2;ATM;PPP3CC;FOS;XPO1;EP300;JAK3;JAK1;MAP3K1;TNF;ZFP36;CCND2;NFKB2;ETS1;TGFBR2;NFKBIA;ANAPC5;ITGAL	16	KEGG_2021_Human
mRNA surveillance pathway	15/98	4.41351555977982e-05	0.000672412076460573	3.75875902294831	37.6937898836701	PPP1CB;TARDBP;RNMT;PNN;NXF1;MSI2;GSPT1;PELO;UPF2;FUS;PPP2R5C;PCF11;ACIN1;SMG1;PPP2R2A	17	KEGG_2021_Human
Osteoclast differentiation	17/127	8.0925178762065e-05	0.00116442340552082	3.21678475202076	30.3084994483299	SQSTM1;TNF;JUND;NFKB2;PIK3R1;JUNB;JUN;NFATC2;TGFBR2;NFKBIA;CYLD;CAMK4;PPP3CC;FOS;FOSB;FYN;JAK1	18	KEGG_2021_Human
NF-kappa B signaling pathway	15/104	8.89761759819488e-05	0.00121288576733288	3.5042519413712	32.6846551443792	TNF;TRAF1;NFKB2;PRKCQ;BIRC3;PLCG1;CFLAR;IRAK4;NFKBIA;CYLD;ATM;BCL2;TNFAIP3;ZAP70;CD40LG	19	KEGG_2021_Human
