Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Natural killer cell mediated cytotoxicity	28/131	4.29156464375372e-18	1.08147429022594e-15	10.7511789181692	429.938357899153	KLRC3;KLRD1;PTPN6;SH2D1B;HLA-C;HLA-A;HLA-G;PRF1;FASLG;KLRK1;KLRC1;KLRC2;NCR3;IFNG;HCST;CD247;CD244;FCGR3A;GZMB;KIR3DL2;LCK;ZAP70;KRAS;ITGB2;ITGAL;MAPK1;FYN;RAC2	1	KEGG_2021_Human
Antigen processing and presentation	20/78	6.31720557448245e-15	7.95967902384788e-13	13.4496607118128	439.743374277559	KLRC3;KLRC4;TAP1;IFNG;KLRD1;CALR;KIR2DL4;B2M;PDIA3;HLA-C;HLA-A;KIR3DL2;HLA-G;HLA-F;CD8B;CD8A;PSME2;PSME1;KLRC1;KLRC2	2	KEGG_2021_Human
Prion disease	33/273	1.91909686536505e-13	1.61204136690664e-11	5.45520618556701	159.737991995246	PSMC5;BAX;UQCR10;CSNK2B;PRKACB;COX6C;COX7B;PSMA6;PSMA7;PSMA5;NDUFA12;PSMB3;PSMB1;PSMB2;RAC2;SDHC;COX6A1;NDUFV1;CYBA;NDUFS8;NDUFB7;NDUFB4;NDUFB2;UQCRFS1;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;CCL5;MAPK1;FYN	3	KEGG_2021_Human
Proteasome	15/46	3.16755109313887e-13	1.99555718867749e-11	18.7112807028795	538.522773161659	ADRM1;PSMB9;PSMA6;PSMA7;PSMA5;PSMC5;IFNG;PSME2;PSME1;POMP;PSMB10;PSMB8;PSMB3;PSMB1;PSMB2	4	KEGG_2021_Human
Parkinson disease	31/249	4.74639050569952e-13	2.39218081487256e-11	5.62500235480286	159.616314295099	PSMC5;BAX;CALM1;UQCR10;UBE2L6;PRKACB;COX6C;COX7B;PSMA6;PSMA7;PSMA5;NDUFA12;PSMB3;PSMB1;PSMB2;SDHC;PARK7;COX6A1;NDUFV1;UBB;NDUFS8;NDUFB7;NDUFB4;NDUFB2;UQCRFS1;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1	5	KEGG_2021_Human
Human immunodeficiency virus 1 infection	28/212	1.52191648465324e-12	6.39204923554359e-11	5.99316770186335	163.08039036941	BAX;CALM1;RNF7;GNG2;B2M;APOBEC3G;HLA-C;HLA-A;HLA-G;HLA-F;SKP1;NFATC3;BST2;CALR;CD3G;CD3E;CD3D;RAC2;TAP1;RBX1;CFL1;PDIA3;PXN;FASLG;CD247;CASP8;KRAS;MAPK1	6	KEGG_2021_Human
Regulation of actin cytoskeleton	28/218	3.03707066627785e-12	1.09334543986003e-10	5.80210526315789	153.872572285495	ACTN4;PFN1;CYFIP2;ARPC5L;MYL12B;ACTB;MYL12A;RHOA;ARHGEF1;TMSB4X;RAC2;PPP1CA;CFL1;ARPC3;ARPC2;PXN;ACTG1;ACTR3;MSN;ITGAE;BRK1;CDC42;KRAS;ITGB2;ITGB1;ITGAL;MAPK1;ITGB7	7	KEGG_2021_Human
T cell receptor signaling pathway	18/104	1.73793377723059e-10	5.47449139827637e-09	8.11925581395349	182.465286326629	PTPN6;CBLB;CD8B;CD8A;RHOA;NFATC3;PTPRC;IFNG;CD247;CD3G;CD3E;CD3D;CDC42;LCK;ZAP70;KRAS;MAPK1;FYN	8	KEGG_2021_Human
Pathways of neurodegeneration	39/475	2.33945811434158e-10	6.55048272015641e-09	3.55669303403497	78.872981453692	PSMC5;BAX;GABARAPL1;PSMA6;PSMA7;PSMA5;NDUFA12;PSMB3;PSMB1;PSMB2;CSF1;PARK7;FASLG;NDUFB7;NDUFB4;NDUFB2;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;CALM1;UQCR10;UBE2L6;CSNK2B;COX6C;COX7B;DERL1;SDHC;COX6A1;NDUFV1;UBB;NDUFS8;CASP8;UQCRFS1;KRAS;DCTN3;MAPK1	9	KEGG_2021_Human
Huntington disease	30/306	4.67810794360978e-10	1.10380299363702e-08	4.27788667141839	91.9016562142445	PSMC5;BAX;UQCR10;COX6C;COX7B;PSMA6;PSMA7;PSMA5;NDUFA12;PSMB3;PSMB1;PSMB2;SDHC;COX6A1;NDUFV1;NDUFS8;NDUFB7;NDUFB4;NDUFB2;CASP8;UQCRFS1;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;DCTN3;POLR2G;POLR2L	10	KEGG_2021_Human
Amyotrophic lateral sclerosis	33/364	4.8181876706378e-10	1.10380299363702e-08	3.93673030803252	84.4564589304429	PSMC5;BAX;PFN1;UQCR10;ACTB;GABARAPL1;COX6C;COX7B;PSMA6;PSMA7;PSMA5;NDUFA12;DERL1;PSMB3;PSMB1;PSMB2;SDHC;COX6A1;NDUFV1;ACTG1;NDUFS8;NDUFB7;NDUFB4;NDUFB2;UQCRFS1;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;DCTN3;HNRNPA3	11	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	25/219	5.75999777696293e-10	1.16809787745145e-08	5.04171807364965	107.2621176284	BAX;TLN1;IL2RG;B2M;HLA-C;HLA-A;HLA-G;HLA-F;PRKACB;NFATC3;CALR;CD3G;CD3E;CD3D;GPS2;CCND3;CCND2;ETS1;LCK;IL2RB;KRAS;ITGB2;ITGAL;MAPK1;BUB3	12	KEGG_2021_Human
Non-alcoholic fatty liver disease	21/155	6.02590174875746e-10	1.16809787745145e-08	6.10090393104898	129.520871403642	SDHC;BAX;UQCR10;COX6A1;NDUFV1;FASLG;COX6C;NDUFS8;COX7B;NDUFB7;NDUFB4;NDUFB2;CASP8;UQCRFS1;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFA1;CDC42;NDUFA12	13	KEGG_2021_Human
Leukocyte transendothelial migration	18/114	8.25438579257014e-10	1.48578944266263e-08	7.26975	152.047593730934	ACTN4;MYL12B;ACTB;CYBA;MYL12A;PXN;TXK;ACTG1;RASSF5;CD99;RHOA;MSN;RAP1B;CDC42;ITGB2;ITGB1;ITGAL;RAC2	14	KEGG_2021_Human
Pathogenic Escherichia coli infection	23/197	1.81950870519241e-09	3.05677462472324e-08	5.15597352838732	103.76241693232	BAX;CYFIP2;ARPC5L;ACTB;RHOA;ARF1;ARHGEF1;HCLS1;PTPN6;SLC9A3R1;ARPC3;ARPC2;NCL;ACTG1;FASLG;ACTR3;BRK1;CASP8;CDC42;GAPDH;ITGB1;MAPK1;FYN	15	KEGG_2021_Human
Alzheimer disease	32/369	2.67071905600675e-09	4.20638251321064e-08	3.74058199313722	73.8425227407837	PSMC5;CALM1;UQCR10;CSNK2B;COX6C;COX7B;PSMA6;PSMA7;PSMA5;NDUFA12;PSMB3;PSMB1;PSMB2;SDHC;CSF1;COX6A1;NDUFV1;NDUFS8;NDUFB7;NDUFB4;NDUFB2;CASP8;UQCRFS1;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;KRAS;GAPDH;MAPK1	16	KEGG_2021_Human
Diabetic cardiomyopathy	23/203	3.27254676836187e-09	4.85106932721877e-08	4.98255892255892	97.3477281425077	UQCR10;COX6C;COX7B;CTSD;NDUFA12;RAC2;G6PD;SDHC;PPP1CA;COX6A1;NDUFV1;CYBA;NDUFS8;NDUFB7;NDUFB4;NDUFB2;UQCRFS1;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFA1;GAPDH	17	KEGG_2021_Human
Shigellosis	25/246	6.47339040860474e-09	8.69159719644331e-08	4.41956623498206	83.3334221536094	ACTN4;BAX;RBCK1;PFN1;TLN1;ARPC5L;MYL12B;ACTB;GABARAPL1;MYL12A;SKP1;RHOA;ARF1;HCLS1;RBX1;ARPC3;ARPC2;PXN;ACTG1;UBB;ACTR3;CDC42;ITGB1;CCL5;MAPK1	18	KEGG_2021_Human
Graft-versus-host disease	11/42	6.55318836239773e-09	8.69159719644331e-08	13.613348603423	256.52060413429	GZMB;HLA-C;HLA-A;KIR3DL2;HLA-G;HLA-F;IFNG;KLRD1;PRF1;FASLG;KLRC1	19	KEGG_2021_Human
Oxidative phosphorylation	18/133	1.0387653071292e-08	1.30884428698279e-07	6.06271304347826	111.448719444165	SDHC;UQCR10;COX6A1;NDUFV1;COX6C;NDUFS8;COX7B;NDUFB7;NDUFB4;NDUFB2;UQCRFS1;ATP6V0E1;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFA1;NDUFA12	20	KEGG_2021_Human
Yersinia infection	18/137	1.66961350519324e-08	2.00353620623188e-07	5.85771428571429	104.90046629509	ARPC5L;ACTB;ARPC3;CD8B;CD8A;ARPC2;PXN;ACTG1;ACTR3;RHOA;NFATC3;ARHGEF1;CDC42;LCK;ZAP70;ITGB1;MAPK1;RAC2	21	KEGG_2021_Human
