p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
0	3.18453614133989	0.076	0.009	0	KLRF1	c17
0	3.01608062979586	0.217	0.028	0	FGFBP2	c17
0	2.9731064828794	0.098	0.013	0	SPON2	c17
0	2.67245977434026	0.071	0.011	0	GPR56	c17
0	2.52697079755872	0.596	0.111	0	GZMB	c17
0	2.50849014213254	0.907	0.239	0	NKG7	c17
0	2.44108582132479	0.164	0.034	0	KLRC2	c17
0	2.42105212482829	0.357	0.067	0	PRF1	c17
0	2.42102243571415	0.511	0.104	0	GZMH	c17
0	2.38094353595833	0.119	0.023	0	CLIC3	c17
0	2.37358165851247	0.123	0.024	0	KLRC3	c17
0	2.36643824014778	0.332	0.066	0	KLRD1	c17
0	2.13434472177522	0.462	0.113	0	CTSW	c17
0	2.03620052391866	0.537	0.164	0	GZMA	c17
0	1.97198505900869	0.223	0.059	0	HOPX	c17
0	1.79410225220521	0.784	0.124	0	GNLY	c17
0	1.69835584971888	0.586	0.194	0	CST7	c17
0	1.65903989534212	0.199	0.064	0	GZMM	c17
0	1.51536877772014	0.866	0.373	0	CCL5	c17
0	1.34637982071436	0.411	0.179	0	CD7	c17
0	1.32449045318489	0.512	0.217	0	HCST	c17
0	1.16594738509028	0.626	0.319	0	IFITM1	c17
0	1.12888070526297	0.481	0.237	0	MYL12A	c17
0	0.986762672499735	0.707	0.416	0	PFN1	c17
0	0.979356026714637	0.463	0.228	0	IFITM2	c17
0	0.784787673268939	0.83	0.579	0	HLA-A	c17
0	0.783925152672857	0.892	0.66	0	HLA-C	c17
0	0.644083157354399	0.997	0.922	0	B2M	c17
2.00997852590141e-291	1.51691781131063	0.229	0.087	4.17392140688686e-287	LOC101929531	c17
1.81497860425345e-273	-1.73527987383951	0.283	0.501	3.76898456959272e-269	FTH1	c17
2.5639065550521e-273	0.862790021923375	0.515	0.299	5.32420835222119e-269	CFL1	c17
1.99394832349406e-269	-1.53703180777765	0.248	0.473	4.14063308856776e-265	FOS	c17
3.6749405073777e-268	1.09848707658606	0.334	0.158	7.63138145762053e-264	CD99	c17
4.59987247038847e-258	0.723265080216409	0.634	0.416	9.55209517200869e-254	SH3BGRL3	c17
5.41458212215429e-240	-0.580928055250115	0.818	0.883	1.12439212348656e-235	RPLP1	c17
8.28128140617835e-235	2.6352123892095	0.042	0.006	1.719690896807e-230	PTGDS	c17
3.62617436870745e-234	0.728579363277928	0.519	0.311	7.53011369405789e-230	IL32	c17
1.0072742411906e-231	0.47981464339533	0.902	0.763	2.0917056892564e-227	ACTB	c17
1.1673779272428e-228	1.20184267756225	0.25	0.11	2.4241770037124e-224	RARRES3	c17
6.02537410864567e-228	-1.1859150243427	0.296	0.503	1.25122918740136e-223	JUNB	c17
3.66726800024388e-227	0.400110197769142	0.961	0.859	7.61544872930644e-223	TMSB4X	c17
3.94508729373798e-219	1.01887876489932	0.319	0.159	8.19236827417629e-215	RAC2	c17
2.74160697895892e-206	-0.891184098403068	0.464	0.615	5.69322105250609e-202	RPS8	c17
6.11514945389066e-203	0.988652942762692	0.34	0.181	1.26987193559493e-198	CD3D	c17
4.11156163507376e-200	0.852344293190745	0.4	0.227	8.53806889139417e-196	PTPRCAP	c17
6.77700260797222e-198	1.12432708118925	0.258	0.122	1.40731236157151e-193	CD8A	c17
4.27631503749575e-193	-6.34179383587949	0.005	0.147	8.88019580686367e-189	CST3	c17
1.37697347106984e-191	1.5200558995945	0.141	0.05	2.85942311002364e-187	CD247	c17
6.69626441516931e-191	-0.543768186427187	0.764	0.834	1.39054626845406e-186	RPL39	c17
5.81630259269581e-189	1.47845178444528	0.144	0.052	1.20781339639921e-184	RAP1B	c17
1.09811913665266e-180	-0.777451284161883	0.437	0.592	2.28035419917292e-176	RPS13	c17
1.52103588940352e-178	1.29459402548214	0.164	0.066	3.15858312793536e-174	LITAF	c17
4.13410195276196e-177	1.66877194963004	0.103	0.032	8.58487611510549e-173	CMC1	c17
4.43968020297534e-175	-2.6441035844215	0.03	0.176	9.2194399094986e-171	LTB	c17
4.37848315640642e-169	0.923716663902773	0.312	0.17	9.09235812259358e-165	CALM1	c17
1.12169959410829e-166	-6.94255434960116	0.002	0.127	2.32932137712528e-162	LYZ	c17
8.75974847531998e-161	2.91321874800789	0.029	0.004	1.81904936838495e-156	TTC38	c17
2.78504379066363e-160	1.11391376307297	0.24	0.12	5.78342193569209e-156	KLRB1	c17
3.99572549085057e-159	2.66640736027463	0.035	0.005	8.29752355430029e-155	S1PR5	c17
1.83594640531132e-158	-3.51870858312208	0.019	0.148	3.81252630526949e-154	GPX1	c17
1.04490150734389e-157	-1.15678706599224	0.27	0.437	2.16984247015031e-153	JUN	c17
1.72072647293151e-156	-6.41062159980803	0.002	0.12	3.57326059368957e-152	IFI30	c17
9.9687423215883e-156	-2.36141331510557	0.065	0.209	2.07010903050103e-151	SAT1	c17
3.17646745642178e-155	1.5515555131288	0.106	0.036	6.59625232000547e-151	C12orf75	c17
3.47446002907468e-153	1.71456688338251	0.085	0.026	7.21506369637648e-149	KLRG1	c17
4.29154949748844e-153	1.4537458992348	0.124	0.047	8.91183168648449e-149	LOC101060038	c17
1.80754743524594e-151	-0.695972807560957	0.401	0.559	3.75355300403172e-147	RPL8	c17
3.88305641205081e-150	-0.508853935812253	0.78	0.815	8.06355494526472e-146	RPL13	c17
5.95712448114961e-146	-2.21916204329753	0.261	0.395	1.23705646975553e-141	CD74	c17
1.05100001647502e-145	0.90216643953187	0.279	0.152	2.18250663421202e-141	CLIC1	c17
3.47527239267684e-145	2.56545233416197	0.035	0.006	7.21675065063273e-141	KIR2DL4	c17
8.53566156833476e-143	-0.674589361332812	0.519	0.64	1.7725154812804e-138	TPT1	c17
7.54567509541159e-140	-0.440587487687207	0.398	0.223	1.56693489031317e-135	CCL4	c17
8.56773157972375e-139	0.978066066972286	0.225	0.114	1.77917513984543e-134	IL2RG	c17
1.17822063069223e-133	1.56088635156293	0.092	0.031	2.44669296169548e-129	LAG3	c17
2.37371471379211e-128	-1.46071456035014	0.093	0.23	4.92925597466071e-124	IL7R	c17
3.03624550440649e-128	0.567569082880504	0.54	0.391	6.30506741445052e-124	ACTG1	c17
1.43005273599705e-126	-1.07905792436465	0.219	0.372	2.96964751157146e-122	DUSP1	c17
4.00458174431052e-126	-6.74267876324692	0.001	0.097	8.31591445023524e-122	AIF1	c17
