Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Lysosome	36/128	3.39362134475806e-18	9.77362947290322e-16	7.89867433021229	317.721284644941	AP1B1;CD68;ATP6V0D1;ASAH1;LAPTM4A;LAMP2;LAMP1;IGF2R;ATP6V0C;ATP6V0B;MANBA;ATP6AP1;SLC11A1;LGMN;PPT1;TPP1;GNS;LIPA;AP1S2;CTSB;CTSA;NPC2;MAN2B1;CLTC;CTSZ;CLTA;CTSS;PSAP;CTSL;CTSH;CTSD;GAA;LAPTM5;CD63;HEXB;TCIRG1	1	KEGG_2021_Human
Tuberculosis	42/180	1.04437352678151e-17	1.50389787856538e-15	6.16794178018287	241.169788735611	TGFB1;CLEC4E;CALM2;ATP6V0D1;LAMP2;LAMP1;ATP6V0C;ATP6V0B;ATP6AP1;MYD88;HLA-DRB1;C3;CD14;RHOA;IL10RB;TNFRSF1A;TLR2;IL1B;FCGR2A;TLR4;CTSS;CLEC7A;RIPK2;FCER1G;CTSD;CR1;IFNGR1;IFNGR2;SYK;ITGB2;CEBPB;TCIRG1;HSPD1;ITGAM;HLA-DMB;FCGR1A;EP300;MRC1;ITGAX;MAPK1;HLA-DMA;JAK2	2	KEGG_2021_Human
Phagosome	37/152	2.12405952513915e-16	1.96790536036882e-14	6.49349914157116	234.337607149998	NCF1;ATP6V0D1;ACTB;LAMP2;LAMP1;MSR1;ATP6V0C;ATP6V0B;ATP6AP1;CYBB;VAMP3;ATP6V1B2;HLA-DRB1;NCF2;TFRC;C3;ATP6V1F;CD14;ITGA5;TLR2;FCGR2A;TLR4;CTSS;CLEC7A;CTSL;CD36;CANX;ITGB2;TCIRG1;THBS1;ITGAM;HLA-DMB;FCGR1A;MRC1;RAC1;HLA-DMA;OLR1	3	KEGG_2021_Human
Yersinia infection	35/137	2.73320188940113e-16	1.96790536036882e-14	6.91536678569191	247.818307624207	CD4;SKAP2;ROCK1;ACTB;PYCARD;NLRP3;MAP2K3;ARPC5;MYD88;ARPC3;ARPC4;GNAQ;PXN;RHOA;ACTR2;ITGA5;FN1;RHOG;IL1B;FCGR2A;TLR4;CXCL8;ARPC1B;CASP1;WASF2;FOS;CDC42;PKN1;PKN2;RPS6KA1;RPS6KA3;PTK2B;CCL2;MAPK1;RAC1	4	KEGG_2021_Human
Osteoclast differentiation	32/127	7.95904837762042e-15	4.58441186550936e-13	6.76938205386077	219.764379978111	TGFB1;TYROBP;OSCAR;NCF1;JUND;FOSL2;GRB2;IFNAR1;CSF1R;SPI1;NCF2;SIRPA;LILRB1;LILRB2;TYK2;TNFRSF1A;IL1B;FCGR2A;SOCS3;IFNGR1;IFNGR2;STAT2;SYK;FOS;FOSB;LILRA1;LILRA2;LILRA5;LILRA6;FCGR1A;MAPK1;RAC1	5	KEGG_2021_Human
Leishmaniasis	25/77	1.17287020393273e-14	5.62977697887709e-13	9.6123449785199	308.332665592021	TGFB1;TLR2;IL1B;FCGR2A;NCF1;PTPN6;TLR4;CR1;IFNGR1;IFNGR2;FOS;CYBB;PRKCB;MYD88;HLA-DRB1;ITGB2;NCF2;ITGAM;C3;PTGS2;HLA-DMB;FCGR1A;MAPK1;HLA-DMA;JAK2	6	KEGG_2021_Human
Shigellosis	44/246	5.51321529300123e-14	2.26829429197765e-12	4.4089002448632	134.599506530162	ACTN1;NAIP;TLN1;ACTB;CAPNS1;GABARAPL1;PRKCD;GABARAP;C3;CD14;RHOA;IL1B;TLR4;ARPC1B;RIPK2;HCLS1;PLCB2;CD44;RAC1;ROCK1;UBE2D1;FOXO3;PYCARD;NLRP3;CAPN2;CAST;ARPC5;DIAPH1;MYD88;ARPC3;ARPC4;PXN;ACTR2;ITGA5;TNFRSF1A;CXCL8;ITPR2;HK3;CASP1;WASF2;CDC42;UBA52;CYTH4;MAPK1	7	KEGG_2021_Human
Lipid and atherosclerosis	40/215	2.05579359919488e-13	7.40085695710157e-12	4.61327623126338	134.767381380807	CALM2;ABCA1;ATF4;ICAM1;TNFSF10;CD14;LYN;RHOA;TLR2;IL1B;TLR4;CD36;FOS;PLCB2;RAC1;OLR1;JAK2;NCF1;PYCARD;RXRA;NLRP3;MAP2K3;CYBB;MYD88;NCF2;HSP90AA1;POU2F2;HSPA6;TNFRSF1A;NFE2L2;CXCL8;CXCL2;LY96;CXCL3;CASP1;CDC42;SOD2;HSPD1;CCL2;MAPK1	8	KEGG_2021_Human
Rheumatoid arthritis	25/93	1.44036209925386e-12	4.60915871761237e-11	7.34441827310482	200.25383826256	TGFB1;VEGFA;TLR2;IL1B;TLR4;CXCL8;CD86;ATP6V0D1;CXCL2;CXCL3;CTSL;ATP6V0C;ATP6V0B;ATP6AP1;FOS;ATP6V1B2;HLA-DRB1;ITGB2;TCIRG1;ICAM1;TNFSF13B;HLA-DMB;CCL2;ATP6V1F;HLA-DMA	9	KEGG_2021_Human
Coronavirus disease	40/232	2.63223398040567e-12	7.58083386356833e-11	4.20101713062099	112.012510419142	RPL23;C3AR1;PRKCB;RPS20;RPS24;CFD;RPL7;C3;RPS17;RPS10;RPS11;TYK2;TLR2;IL1B;TLR4;STAT2;SYK;FOS;ADAM17;HBEGF;C1QC;C1QB;C1QA;F13A1;RPS9;NLRP3;CYBB;MYD88;IFNAR1;C5AR1;IL6R;RPL13A;TNFRSF1A;FCGR2A;CXCL8;ADAR;CASP1;UBA52;CCL2;MAPK1	10	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	36/193	3.0455832797597e-12	7.97389076882541e-11	4.61263292273845	122.31470329163	CALM2;GNG5;PREX1;ATG3;GABARAPL1;GABARAP;HIF1A;ICAM1;C3;CCR1;LYN;TYK2;VEGFA;IFNGR1;STAT2;SYK;FOS;HCK;CDKN1A;CTNNB1;PTGS2;EP300;RAC1;JAK2;MAPKAPK2;CD86;GNB1;GNB2;IFNAR1;TNFRSF1A;CXCL8;ITPR2;CXCL2;CXCL3;UBA52;MAPK1	11	KEGG_2021_Human
Pathogenic Escherichia coli infection	36/197	5.7000098830543e-12	1.36800237193303e-10	4.49707981829981	116.431884312808	NAIP;ACTB;TNFSF10;RHOA;IL1B;TLR4;ARPC1B;FOS;HCLS1;RAC1;PTPN6;RAB1A;ROCK1;PYCARD;PAK2;PAK1;NLRP3;ARPC5;MYD88;ARPC3;ARPC4;ACTR2;TNFRSF1A;FCGR2A;MYH9;TMBIM6;CXCL8;CASP1;WASF2;CDC42;MYO1F;GAPDH;MYO1G;CYTH4;GNA13;MAPK1	12	KEGG_2021_Human
Salmonella infection	41/249	6.51704661011214e-12	1.44377647977869e-10	3.975688432682	102.400215955769	NAIP;AHNAK;STX10;ACTB;S100A10;TNFSF10;CD14;RHOA;ANXA2;RHOG;RHOB;TLR2;IL1B;TLR4;ARPC1B;RIPK2;FOS;PKN1;CTNNB1;RAC1;ARL8B;PYCARD;PAK1;KIF5B;FLNA;NLRP3;MAP2K3;ARPC5;MYD88;ARPC3;ARPC4;ACTR2;HSP90AA1;TNFRSF1A;CXCL8;LY96;CASP1;CDC42;GAPDH;CYTH4;MAPK1	13	KEGG_2021_Human
Pertussis	21/76	5.01705143153793e-11	1.03207915163066e-09	7.60070590479824	180.255252509179	RHOA;ITGA5;IL1B;CALM2;TLR4;CXCL8;LY96;PYCARD;NLRP3;CASP1;FOS;MYD88;C1QC;ITGB2;C1QB;C1QA;ITGAM;GNAI2;C3;MAPK1;CD14	14	KEGG_2021_Human
