Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Natural killer cell mediated cytotoxicity	26/131	9.65134867060915e-19	2.25841558892254e-16	12.8373353596758	532.518590617695	KLRC3;KLRD1;SH2D1A;HLA-C;HLA-A;PIK3R1;PRF1;FASLG;KLRK1;KLRC2;NFATC2;IFNG;HCST;LCP2;CD247;LAT;PPP3CC;GZMB;KIR3DL2;LCK;ZAP70;CD48;ITGB2;ITGAL;FYN;RAC2	1	KEGG_2021_Human
Antigen processing and presentation	20/78	4.9334898586393e-17	5.77218313460798e-15	17.6385629174941	662.290995885359	KLRC3;KLRC4;TAP2;TAP1;TAPBP;IFNG;KLRD1;CALR;B2M;PDIA3;HLA-DRB5;HLA-C;HLA-A;KIR3DL2;HLA-F;CD8B;CD8A;PSME2;PSME1;KLRC2	2	KEGG_2021_Human
Ribosome	24/158	1.21960059320128e-14	9.51288462697e-13	9.22245913290689	295.466082731362	RPS7;RPL26;RPL28;RPL27;RPS4Y1;RPL36AL;RPS3;RPL41;RPS27;MRPL10;RPS26;RPS29;RPL27A;RPS25;RPL6;RPL31;RPS19;RPS14;RPL37A;RPS15A;RPS27A;RPL23A;RPLP2;RPL7A	3	KEGG_2021_Human
Human immunodeficiency virus 1 infection	26/212	1.72072309750504e-13	1.00662301204045e-11	7.2167696179364	212.107077046469	CALM3;CALM1;GNG2;B2M;APOBEC3G;APOBEC3H;HLA-C;HLA-A;HLA-F;PIK3R1;APOBEC3C;SKP1;NFATC2;CALR;CD3G;CD3E;CD3D;PPP3CC;RAC2;TAP2;TAP1;CFL1;PDIA3;FASLG;TAPBP;CD247	4	KEGG_2021_Human
T cell receptor signaling pathway	19/104	2.37861929688915e-13	1.11319383094412e-11	11.3883274458609	331.025493457867	CBLB;GRAP2;PIK3R1;CD8B;CD8A;RHOA;NFATC2;PTPRC;IFNG;LCP2;CD247;LAT;CD3G;CD3E;CD3D;PPP3CC;LCK;ZAP70;FYN	5	KEGG_2021_Human
Coronavirus disease	24/232	5.80519200279442e-11	2.26402488108982e-09	5.91880341880342	139.50432229097	RPL26;RPL28;RPL27;RPS4Y1;RPL36AL;RPL41;RPS27;RPS26;RPS29;PIK3R1;RPL27A;RPS25;RPL6;RPL31;RPS19;RPS14;RPS15A;RPS27A;RPLP2;RPS7;RPS3;RPL37A;RPL23A;RPL7A	6	KEGG_2021_Human
Human cytomegalovirus infection	22/225	1.09003002603832e-09	3.64381465847096e-08	5.53137153227897	114.151249481009	CALM3;CALM1;GNG2;B2M;HLA-C;HLA-A;HLA-F;PIK3R1;PRKACB;RHOA;NFATC2;CALR;ARHGEF1;PPP3CC;RAC2;TAP2;TAP1;PDIA3;CCL4L1;FASLG;TAPBP;CCL5	7	KEGG_2021_Human
Yersinia infection	17/137	2.3755085071864e-09	6.94836238352021e-08	7.16722943722944	142.327231446038	ARPC5L;ACTB;PIK3R1;CD8B;CD8A;ARPC2;ACTG1;ACTR3;RHOA;NFATC2;LCP2;LAT;ARHGEF1;LCK;ZAP70;WIPF1;RAC2	8	KEGG_2021_Human
Primary immunodeficiency	10/38	2.7551147466599e-09	7.16329834131573e-08	17.8298104956268	351.422119166613	TAP2;TAP1;LCK;PTPRC;ZAP70;CD8B;CD8A;IL2RG;CD3E;CD3D	9	KEGG_2021_Human
Graft-versus-host disease	10/42	7.98219033975465e-09	1.86783253950259e-07	15.5978954081633	290.839184227006	HLA-DRB5;GZMB;HLA-C;HLA-A;KIR3DL2;HLA-F;IFNG;KLRD1;PRF1;FASLG	10	KEGG_2021_Human
