Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Hematopoietic cell lineage	12/99	5.37699300384612e-11	6.88751587933892e-09	17.0181034482759	402.415294036706	CSF3R;HLA-DRB4;HLA-DRB1;CSF1R;CD14;IL1B;HLA-DQB1;MS4A1;CD37;CD36;HLA-DMB;HLA-DMA	1	KEGG_2021_Human
Lysosome	13/128	8.00873939458013e-11	6.88751587933892e-09	14.0152584085316	325.825363140892	CD68;ASAH1;SLC11A1;PPT1;TPP1;AP1S2;CTSB;NPC2;CLTC;CTSS;PSAP;CTSH;LAPTM5	2	KEGG_2021_Human
Phagosome	12/152	7.98482002187186e-09	3.93936439977479e-07	10.5471428571429	196.659110431909	CYBB;HLA-DRB4;HLA-DRB1;NCF2;CD14;HLA-DQB1;CTSS;CLEC7A;CD36;HLA-DMB;MRC1;HLA-DMA	3	KEGG_2021_Human
Staphylococcus aureus infection	10/95	9.16131255761579e-09	3.93936439977479e-07	14.3376906318083	265.365940810099	HLA-DQB1;HLA-DRB4;HLA-DRB1;C1QC;C1QB;CFD;C1QA;C5AR1;HLA-DMB;HLA-DMA	4	KEGG_2021_Human
Prion disease	15/273	1.48860980016676e-08	5.12081771257367e-07	7.24707450748037	130.612850398764	COX3;COX2;COX1;IL1B;C1QC;C1QB;C1QA;CYBB;ND2;ND1;ND4;ND3;ND5;NCF2;ATP6	5	KEGG_2021_Human
Pertussis	9/76	1.81323632161145e-08	5.19794412195281e-07	16.2850471568538	290.290206884004	IL1B;IRF8;CXCL8;PYCARD;C1QC;C1QB;C1QA;GNAI2;CD14	6	KEGG_2021_Human
Antigen processing and presentation	9/78	2.28716959384683e-08	5.61990243059508e-07	15.8114163777007	278.176030189422	CTSB;CD74;HLA-DQB1;CTSS;HLA-DRB4;HLA-DRB1;IFI30;HLA-DMB;HLA-DMA	7	KEGG_2021_Human
Tuberculosis	12/180	5.29693813641339e-08	1.13884169932888e-06	8.77678571428571	147.04233410568	CD74;HLA-DRB4;HLA-DRB1;CD14;IL1B;HLA-DQB1;CTSS;CLEC7A;FCER1G;HLA-DMB;MRC1;HLA-DMA	8	KEGG_2021_Human
Rheumatoid arthritis	9/93	1.08043449451643e-07	2.06483036729807e-06	12.9780893952673	208.178058806042	IL1B;HLA-DQB1;CXCL8;CXCL2;HLA-DRB4;HLA-DRB1;TNFSF13B;HLA-DMB;HLA-DMA	9	KEGG_2021_Human
Diabetic cardiomyopathy	12/203	1.97451503340918e-07	3.39616585746378e-06	7.71086387434555	119.03856485732	COX3;COX2;COX1;CD36;CYBB;ND2;ND1;ND4;ND3;ND5;NCF2;ATP6	10	KEGG_2021_Human
Asthma	6/31	2.28367230786559e-07	3.57083306320801e-06	28.630843373494	437.831756546716	HLA-DQB1;HLA-DRB4;HLA-DRB1;HLA-DMB;FCER1G;HLA-DMA	11	KEGG_2021_Human
Leishmaniasis	8/77	3.22847605555014e-07	4.62748234628854e-06	13.9688936019795	208.780277200459	IL1B;HLA-DQB1;CYBB;HLA-DRB4;HLA-DRB1;NCF2;HLA-DMB;HLA-DMA	12	KEGG_2021_Human
Graft-versus-host disease	6/42	1.50450748925642e-06	1.99057913963157e-05	19.8714859437751	266.417905529513	IL1B;HLA-DQB1;HLA-DRB4;HLA-DRB1;HLA-DMB;HLA-DMA	13	KEGG_2021_Human
Type I diabetes mellitus	6/43	1.73608787848806e-06	2.13290796499961e-05	19.3334418756105	256.436381912004	IL1B;HLA-DQB1;HLA-DRB4;HLA-DRB1;HLA-DMB;HLA-DMA	14	KEGG_2021_Human
Oxidative phosphorylation	9/133	2.27912327441066e-06	2.61339468799089e-05	8.77379774391451	113.98672114886	ND2;ND1;ND4;ND3;ND5;ATP6;COX3;COX2;COX1	15	KEGG_2021_Human
Intestinal immune network for IgA production	6/48	3.37249192022166e-06	3.62542881423828e-05	17.0275387263339	214.544581018118	HLA-DQB1;HLA-DRB4;HLA-DRB1;TNFSF13B;HLA-DMB;HLA-DMA	16	KEGG_2021_Human
Coronavirus disease	11/232	5.53502376166954e-06	5.60014168827742e-05	6.06157780838088	73.3718515218571	CFD;RPL7;RPS11;IL1B;C1QC;C1QB;C1QA;CYBB;C5AR1;RPL13A;CXCL8	17	KEGG_2021_Human
Complement and coagulation cascades	7/85	8.64587891468351e-06	8.26161762958647e-05	10.7420357420357	125.235247872132	SERPINA1;PLAUR;C1QC;C1QB;CFD;C1QA;C5AR1	18	KEGG_2021_Human
Huntington disease	12/306	1.41854481096494e-05	0.000128415635518932	4.98316326530612	55.6285160813727	COX3;COX2;COX1;CLTC;ND2;ND1;ND4;ND3;ND5;ATP6;GPX1;SOD2	19	KEGG_2021_Human
Lipid and atherosclerosis	10/215	1.76054359145348e-05	0.000144997065902917	5.90876242095754	64.6850116603544	CD14;IL1B;CD36;PYCARD;CYBB;NCF2;POU2F2;CXCL8;CXCL2;SOD2	20	KEGG_2021_Human
Allograft rejection	5/38	1.77031301393096e-05	0.000144997065902917	17.9595354745055	196.509090125537	HLA-DQB1;HLA-DRB4;HLA-DRB1;HLA-DMB;HLA-DMA	21	KEGG_2021_Human
Inflammatory bowel disease	6/65	2.01183964556091e-05	0.000157289281380217	12.1108842148254	130.965599119258	IL1B;HLA-DQB1;HLA-DRB4;HLA-DRB1;HLA-DMB;HLA-DMA	22	KEGG_2021_Human
Systemic lupus erythematosus	8/135	2.227839319528e-05	0.000166603636069051	7.56712118302285	81.0581944298806	HLA-DRB4;HLA-DRB1;HLA-DQB1;C1QC;C1QB;C1QA;HLA-DMB;HLA-DMA	23	KEGG_2021_Human
Ferroptosis	5/41	2.58856897114614e-05	0.000185514109598807	16.4604125083167	173.851918363524	CYBB;FTL;SAT1;FTH1;HMOX1	24	KEGG_2021_Human
Th17 cell differentiation	7/107	3.89875943704862e-05	0.000268234649268945	8.36945454545454	84.9689376543348	HLA-DRB4;HLA-DRB1;HIF1A;IL1B;HLA-DQB1;HLA-DMB;HLA-DMA	25	KEGG_2021_Human
Parkinson disease	10/249	6.12977518778274e-05	0.000405508204730243	5.05940389482928	49.0750409108519	COX3;COX2;COX1;GNAI2;ND2;ND1;ND4;ND3;ND5;ATP6	26	KEGG_2021_Human
Autoimmune thyroid disease	5/53	9.12075414967893e-05	0.000581025819905472	12.3378243512974	114.771043784369	HLA-DQB1;HLA-DRB4;HLA-DRB1;HLA-DMB;HLA-DMA	27	KEGG_2021_Human
Influenza A	8/172	0.000123837534517576	0.00076071628346511	5.8488994646044	52.6198583222836	PYCARD;HLA-DRB4;HLA-DRB1;IL1B;HLA-DQB1;CXCL8;HLA-DMB;HLA-DMA	28	KEGG_2021_Human
Legionellosis	5/57	0.000129442536285661	0.000767728146245988	11.3864578535237	101.934685021096	IL1B;CXCL8;CXCL2;PYCARD;CD14	29	KEGG_2021_Human
Viral myocarditis	5/60	0.000165369884731773	0.000948120672462164	10.7637452367991	93.7234373297816	HLA-DQB1;HLA-DRB4;HLA-DRB1;HLA-DMB;HLA-DMA	30	KEGG_2021_Human
NOD-like receptor signaling pathway	8/181	0.00017593297410717	0.00097614424343333	5.54208374453687	47.9135721733291	PYCARD;CYBB;GABARAP;CTSB;IL1B;CXCL8;CXCL2;NAMPT	31	KEGG_2021_Human
Thermogenesis	9/232	0.00018614548944311	0.00100053200575672	4.85419131200308	41.6925617485181	COX3;COX2;COX1;ND2;ND1;ND4;ND3;ND5;ATP6	32	KEGG_2021_Human
Pathways of neurodegeneration	13/475	0.00024597361217816	0.00127687173363313	3.42723733289771	28.4813234385052	GABARAP;COX3;COX2;COX1;ND2;ND1;ND4;ND3;ND5;ATP6;GPX1;IL1B;CYBB	33	KEGG_2021_Human
Chagas disease	6/102	0.000252404877578643	0.00127687173363313	7.42921686746988	61.5471696002365	IL1B;CXCL8;C1QC;C1QB;C1QA;GNAI2	34	KEGG_2021_Human
Acute myeloid leukemia	5/67	0.000278604471095187	0.00133987236603688	9.54510334170369	78.1335189700874	DUSP6;BCL2A1;CSF1R;SPI1;CD14	35	KEGG_2021_Human
