Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Phagosome	29/152	1.16415418974443e-17	3.16649939610486e-15	9.67865509163566	377.389652579394	ATP6V0D1;ACTB;ATP6V0C;ATP6V0B;HLA-DRB5;CYBB;CYBA;HLA-G;HLA-DRB4;HLA-DRB3;ATP6V1B2;HLA-DRB1;ACTG1;C3;ATP6V1F;CD14;FCGR2A;HLA-DQB1;CTSS;CLEC7A;SEC61G;SEC61B;CD36;HLA-DMB;TUBA1B;MRC1;RAC1;HLA-DMA;OLR1	1	KEGG_2021_Human
Prion disease	35/273	2.1121003327979e-15	2.87245645260514e-13	6.07832618025751	205.393288427282	UQCR10;UQCR11;PSMD8;COX8A;CSNK2B;ATF4;IL1B;COX7B;COX6B1;PSMA7;PSMA5;C1QC;C1QB;C1QA;COX5A;NDUFA13;NDUFA11;COX5B;TUBA1B;RAC1;UQCRQ;PPIF;COX6A1;CYBB;CYBA;COX7A2;NDUFS2;NDUFB2;NDUFB1;NDUFA6;ADRM1;NDUFA1;DDIT3;VDAC1;SLC25A5	2	KEGG_2021_Human
Parkinson disease	32/249	3.23852706947073e-14	2.20219840724009e-12	6.06274748705452	188.315440358114	CALM2;UQCR10;UQCR11;UBE2L6;PSMD8;COX8A;ATF4;TXN;COX7B;COX6B1;PSMA7;PSMA5;COX5A;NDUFA13;NDUFA11;COX5B;GNAI2;TUBA1B;UQCRQ;PPIF;COX6A1;COX7A2;NDUFS2;NFE2L2;NDUFB2;NDUFB1;NDUFA6;ADRM1;NDUFA1;DDIT3;VDAC1;SLC25A5	3	KEGG_2021_Human
Salmonella infection	32/249	3.23852706947073e-14	2.20219840724009e-12	6.06274748705452	188.315440358114	PFN1;AHNAK;ACTB;S100A10;TXN;TNFSF10;CD14;RHOA;ANXA2;RHOG;RHOB;IL1B;ARF1;ARPC1B;DYNLL1;ARF6;TUBA1B;RAC1;PYCARD;NLRP3;ARPC5;NFKB1;ARPC3;ARPC4;ARPC2;ACTG1;NFKBIA;CXCL8;BRK1;CDC42;DYNLT1;GAPDH	3	KEGG_2021_Human
Tuberculosis	27/180	7.74657728465022e-14	4.21413804284972e-12	7.20253164556962	217.436797113615	CD74;CALM2;ATP6V0D1;ATP6V0C;ATP6V0B;HLA-DRB5;NFKB1;HLA-DRB4;HLA-DRB3;HLA-DRB1;C3;CD14;RHOA;IL1B;FCGR2A;HLA-DQB1;CTSS;CLEC7A;FCER1G;CTSD;STAT1;CEBPB;LSP1;HLA-DMB;MRC1;BID;HLA-DMA	5	KEGG_2021_Human
Non-alcoholic fatty liver disease	25/155	1.20677974524474e-13	4.9493805254514e-12	7.82522624434389	232.766447018352	UQCRQ;UQCR10;UQCR11;COX6A1;COX8A;NFKB1;ATF4;COX7A2;IL1B;NDUFS2;CXCL8;COX7B;NDUFB2;NDUFB1;NDUFA6;NDUFA1;COX6B1;CDC42;DDIT3;COX5A;NDUFA13;NDUFA11;COX5B;RAC1;BID	6	KEGG_2021_Human
Rheumatoid arthritis	20/93	1.27373763522646e-13	4.9493805254514e-12	11.0648477771765	328.533594261542	IL1B;HLA-DQB1;CXCL8;ATP6V0D1;CCL3L1;CXCL2;CXCL3;ATP6V0C;ATP6V0B;HLA-DRB5;HLA-DRB4;HLA-DRB3;ATP6V1B2;HLA-DRB1;ICAM1;TNFSF13B;HLA-DMB;CCL3;ATP6V1F;HLA-DMA	7	KEGG_2021_Human
Diabetic cardiomyopathy	28/203	2.28054806373658e-13	7.69567425312813e-12	6.53665961945032	190.276869547228	UQCR10;UQCR11;COX8A;PDK4;COX7B;CD36;CTSD;COX6B1;COX5A;NDUFA13;NDUFA11;COX5B;RAC1;UQCRQ;PPIF;COX6A1;CYBB;CYBA;NFKB1;COX7A2;NDUFS2;NDUFB2;NDUFB1;NDUFA6;NDUFA1;VDAC1;SLC25A5;GAPDH	8	KEGG_2021_Human
Oxidative phosphorylation	23/133	2.54636280434387e-13	7.69567425312813e-12	8.48130467858501	245.948847355084	UQCRQ;ATP6V0D1;UQCR10;UQCR11;COX6A1;COX8A;ATP6V0C;ATP6V0B;ATP6V1B2;COX17;COX7A2;ATP6V1F;NDUFS2;COX7B;NDUFB2;NDUFB1;NDUFA6;NDUFA1;COX6B1;COX5A;NDUFA13;NDUFA11;COX5B	9	KEGG_2021_Human
Shigellosis	30/246	8.35196175048799e-13	2.27173359613273e-11	5.68618778013682	158.139192455003	RBCK1;PFN1;ACTB;GABARAPL2;GABARAPL1;GABARAP;C3;CD14;RHOA;IL1B;ARF1;ARPC1B;HCLS1;ARF6;RAC1;RBX1;UBE2D1;PYCARD;NLRP3;ARPC5;NFKB1;ARPC3;ARPC4;ARPC2;ACTG1;NFKBIA;CXCL8;SHARPIN;CDC42;VDAC1	10	KEGG_2021_Human
