Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Myc Targets V1	15/200	1.85724791790683e-07	7.98616604699938e-06	0	0	5.88696875313976	91.2421279571008	NPM1;RPL34;RPS5;CNBP;RPL22;RPLP0;RPS6;RPL6;EEF1B2;RPS3;RPL14;PABPC1;RPS2;RPL18;HNRNPA1
IL-2/STAT5 Signaling	12/199	2.90159301554671e-05	0.000436929285176993	0	0	4.60734507706826	48.1360004989614	TIAM1;PHTF2;SELL;GPX4;FLT3LG;CTLA4;RORA;LTB;ICOS;CCR4;TNFRSF4;BATF
Allograft Rejection	12/200	3.04834385007205e-05	0.000436929285176993	0	0	4.58260325406758	47.6514072469832	NPM1;RPS9;CD4;CD40LG;RPS19;CD28;RPS3A;TIMP1;LTB;CXCL13;RPL9;RPL39
p53 Pathway	10/200	0.000599894836088195	0.0064488694879481	0	0	3.75067230119093	27.8253233559849	LDHB;HINT1;DGKA;SESN1;DDIT4;RPL36;TXNIP;S100A4;RPL18;RPS12
Hypoxia	8/200	0.00795380153615056	0.0592394061364964	0	0	2.94746376811594	14.2483501757298	UGP2;COL5A1;DDIT4;RORA;S100A4;MIF;KDELR3;NR3C1
Apoptosis	7/161	0.00826596364695299	0.0592394061364964	0	0	3.21004266491631	15.3941093684324	GNA15;GPX4;LEF1;TXNIP;TIMP1;BIRC3;SOD1
Androgen Response	5/100	0.0140533199676593	0.086327536944193	0	0	3.70137709866063	15.7859906570118	INPP4B;TNFAIP8;MAF;ARID5B;FKBP5
Unfolded Protein Response	5/113	0.0226233763567011	0.0876524998254088	0	0	3.2536837913182	12.3274645981974	RPS14;NPM1;DDIT4;KDELR3;EEF2
TNF-alpha Signaling via NF-kB	7/200	0.0244611627419745	0.0876524998254088	0	0	2.55627466751464	9.48548817594099	SOCS3;TNFAIP8;CCL20;GPR183;IL6ST;IL7R;BIRC3
Inflammatory Response	7/200	0.0244611627419745	0.0876524998254088	0	0	2.55627466751464	9.48548817594099	GNA15;SELL;CCL20;GPR183;CCR7;TIMP1;IL7R
Oxidative Phosphorylation	7/200	0.0244611627419745	0.0876524998254088	0	0	2.55627466751464	9.48548817594099	LDHB;UQCRB;GPX4;COX4I1;NDUFV2;COX7C;SLC25A6
KRAS Signaling Up	7/200	0.0244611627419745	0.0876524998254088	0	0	2.55627466751464	9.48548817594099	HSD11B1;CCL20;LAPTM5;SCG5;LY96;IL7R;BIRC3
Reactive Oxygen Species Pathway	3/49	0.0323134472152323	0.106882940788845	0	0	4.56521739130435	15.6690669721113	PRDX2;GPX4;SOD1
IL-6/JAK/STAT3 Signaling	4/87	0.0354222837505734	0.108797014376761	0	0	3.37917383820998	11.2878401801774	SOCS3;LTB;CXCL13;IL6ST
Pperoxisome	4/104	0.0609397976108185	0.174694086484346	0	0	2.80228571428571	7.84042784309257	GSTK1;CNBP;PABPC1;SOD1
Glycolysis	6/200	0.066290128277855	0.178154719746735	0	0	2.17184602833197	5.893769597616	UGP2;COL5A1;DDIT4;MIF;KDELR3;SOD1
Angiogenesis	2/36	0.0923950876625476	0.233705221734679	0	0	4.10554860241969	9.77810901239206	S100A4;TIMP1
Wnt-beta Catenin Signaling	2/42	0.11961165847899	0.28573896192203	0	0	3.4886524822695	7.40817086131089	LEF1;TCF7
Protein Secretion	3/96	0.156214514306585	0.292300098095939	0	0	2.25266903914591	4.18213666857506	ICA1;STAM;SOD1
Estrogen Response Early	5/200	0.156346564097828	0.292300098095939	0	0	1.79404466501241	3.32917311080425	TIAM1;IGFBP4;IL6ST;AQP3;FKBP5
Estrogen Response Late	5/200	0.156346564097828	0.292300098095939	0	0	1.79404466501241	3.32917311080425	TIAM1;IGFBP4;IL6ST;BATF;FKBP5
Complement	5/200	0.156346564097828	0.292300098095939	0	0	1.79404466501241	3.32917311080425	CD40LG;CTSL;SPOCK2;TIMP1;CTSB
Epithelial Mesenchymal Transition	5/200	0.156346564097828	0.292300098095939	0	0	1.79404466501241	3.32917311080425	IL32;COL5A1;IGFBP4;TIMP1;VIM
Bile Acid Metabolism	3/112	0.213090221385656	0.3817866466493	0	0	1.9204348819746	2.96906843124555	GSTK1;CH25H;SOD1
Coagulation	3/138	0.312253317536277	0.504077264640613	0	0	1.5485172004745	1.80238189296737	CRIP2;TIMP1;CTSB
