Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
TNF signaling pathway	13/112	2.66023589060473e-10	5.61309772917597e-08	12.6704297880768	279.350491497345	TNF;NFKB1;ICAM1;JUNB;JUN;IL1B;NFKBIA;BCL3;TNFAIP3;CXCL2;CXCL3;SOCS3;CEBPB	1	KEGG_2021_Human
Lipid and atherosclerosis	15/215	1.39399863561605e-08	9.26174746076519e-07	7.27091584158416	131.519993267918	ICAM1;JUN;IL1B;OLR1;TNF;NLRP3;NFKB1;NFKBIA;NFE2L2;CXCL8;CXCL2;CXCL3;SOD2;DDIT3;CCL3	2	KEGG_2021_Human
Mineral absorption	9/60	1.61546630056456e-08	9.26174746076519e-07	16.7409502262443	300.350343883036	ATP1B3;MT1G;MT1E;MT1F;FTL;MT1M;MT1X;MT2A;FTH1	3	KEGG_2021_Human
NF-kappa B signaling pathway	11/104	1.7557815091498e-08	9.26174746076519e-07	11.3054598601107	201.890264412246	TNF;GADD45B;NFKB1;ICAM1;IL1B;NFKBIA;CXCL8;BCL2A1;TNFAIP3;CXCL2;CXCL3	4	KEGG_2021_Human
Rheumatoid arthritis	10/93	6.77368464362325e-08	2.6406462596401e-06	11.4661544729643	189.279099137534	JUN;VEGFA;IL1B;CXCL8;CXCL2;TNF;CXCL3;ATP6V0C;ICAM1;CCL3	5	KEGG_2021_Human
IL-17 signaling pathway	10/94	7.50894670987707e-08	2.6406462596401e-06	11.3290775247297	185.848821340245	JUN;IL1B;NFKBIA;CXCL8;TNFAIP3;CXCL2;TNF;CXCL3;NFKB1;CEBPB	6	KEGG_2021_Human
Pertussis	9/76	1.33991924960175e-07	3.30186636159522e-06	12.7327784156142	201.502410381091	JUN;IL1B;CXCL8;TNF;NLRP3;NFKB1;C1QC;C1QB;C1QA	7	KEGG_2021_Human
AGE-RAGE signaling pathway in diabetic complications	10/100	1.35860052310223e-07	3.30186636159522e-06	10.5705850778315	167.138291211517	TNF;EGR1;NFKB1;ICAM1;JUN;FN1;VEGFA;IL1B;CXCL8;THBD	8	KEGG_2021_Human
Osteoclast differentiation	11/127	1.40837901679417e-07	3.30186636159522e-06	9.05327251422832	142.821315044028	TYROBP;SQSTM1;TNF;NFKB1;FOSL2;JUNB;JUN;IL1B;NFKBIA;SOCS3;SOCS1	9	KEGG_2021_Human
Chagas disease	10/102	1.64058155778489e-07	3.46162708692611e-06	10.3397395505146	161.538214875375	TNF;NFKB1;JUN;IL1B;NFKBIA;CXCL8;C1QC;C1QB;C1QA;CCL3	10	KEGG_2021_Human
