p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
0	2.3371023125863	0.25	0.069	0	XCL1	c10
0	2.03018789244705	0.22	0.063	0	XCL2	c10
0	1.98692924958328	0.113	0.029	0	KLRC3	c10
0	1.93777475727758	0.188	0.05	0	ZNF683	c10
0	1.73446471347326	0.14	0.041	0	KLRC2	c10
0	1.38158085384607	0.255	0.106	0	LOC101929531	c10
0	1.2313785692026	0.338	0.149	0	CD8A	c10
0	1.15779032962677	0.274	0.124	0	CD8B	c10
0	0.990515016101948	0.851	0.465	0	CCL5	c10
0	0.916596135388407	0.405	0.224	0	CD7	c10
0	0.678140677258826	0.597	0.412	0	SH3BGRL3	c10
0	0.498567004724815	0.969	0.885	0	TMSB4X	c10
1.36342151689734e-306	0.395695521767236	0.885	0.761	2.83128112198901e-302	ACTB	c10
3.7616326471715e-292	1.42210981561977	0.145	0.057	7.81140635511634e-288	LOC101060038	c10
2.92027930728786e-283	1.00864735299932	0.254	0.13	6.06425200951398e-279	ALOX5AP	c10
9.83720536233246e-282	0.734042624101672	0.364	0.214	2.04279406554196e-277	GZMA	c10
5.73609531088786e-258	1.22054042493225	0.182	0.084	1.19115755225897e-253	IFNG	c10
3.09350856949314e-247	0.676151102698974	0.407	0.257	6.42397989540946e-243	HCST	c10
3.13121724476518e-236	0.345836309837347	0.853	0.734	6.50228573047938e-232	HLA-C	c10
3.06502390611131e-215	1.81646278039254	0.067	0.02	6.36482864343076e-211	SPRY1	c10
4.31287696739566e-205	0.699337191534599	0.356	0.228	8.95612031049383e-201	CD3D	c10
2.84525138857726e-198	0.207322228840118	0.99	0.963	5.90844903351953e-194	B2M	c10
1.67823136834588e-170	0.687225148777157	0.255	0.151	3.48501525950705e-166	CTSW	c10
8.67711315579549e-166	0.387996409188441	0.581	0.441	1.80188931793249e-161	PFN1	c10
5.80672170677368e-164	1.54416857245335	0.066	0.022	1.20582382962862e-159	KLRC4	c10
5.05944131982848e-161	0.333196518279717	0.766	0.653	1.05064358447558e-156	HLA-A	c10
4.45651663554287e-160	0.39825981871368	0.529	0.395	9.25440244536833e-156	IL32	c10
3.82681412012449e-154	0.662018812343302	0.298	0.192	7.94676220185051e-150	RGS1	c10
5.49384285745059e-153	1.42855319614534	0.071	0.026	1.14085140777819e-148	KLRC1	c10
5.41104045505388e-150	0.950276530372926	0.149	0.077	1.12365666089649e-145	CKLF	c10
1.39135712491077e-143	0.769502698070448	0.211	0.125	2.8892922055897e-139	LSP1	c10
4.03363048834678e-137	0.401031994506029	0.516	0.392	8.37623707210091e-133	CD69	c10
4.29884031510921e-137	0.479426141109051	0.421	0.307	8.92697179835579e-133	CFL1	c10
1.40050891156999e-131	0.796867800833327	0.162	0.09	2.90829680576623e-127	KLRD1	c10
1.86752427790296e-131	0.665257931244544	0.249	0.158	3.87810091549328e-127	CD2	c10
1.35499929389123e-129	0.710258297086881	0.222	0.137	2.81379153369454e-125	EVL	c10
1.58621262081734e-126	0.468914252305442	0.429	0.321	3.29392912838929e-122	CD3E	c10
8.24256726041806e-126	1.11993327364137	0.095	0.044	1.71165151729841e-121	CD63	c10
1.91551882294779e-125	0.848883394627147	0.141	0.076	3.97776638773338e-121	HOPX	c10
7.09942694771204e-119	0.484554837353344	0.39	0.287	1.47426699996188e-114	MYL12A	c10
8.04812070545035e-119	0.6390007680293	0.243	0.157	1.67127274569382e-114	CLIC1	c10
7.04257309326436e-116	0.280903935947162	0.244	0.154	1.46246072854728e-111	GZMB	c10
2.54812121503306e-115	0.581625504536688	0.278	0.188	5.29142851513766e-111	CD99	c10
7.28951698222759e-110	0.455155476543251	0.352	0.254	1.51374109652938e-105	S100A6	c10
3.0781148340171e-108	1.56063076782316	0.042	0.014	6.3920132643199e-104	PELO	c10
1.35529179353136e-107	0.328881948836981	0.46	0.351	2.81439893844721e-103	GAPDH	c10
1.82982835765745e-107	0.82874203020918	0.14	0.079	3.79982156751147e-103	CLEC2B	c10
8.31167900656184e-103	1.23823205396	0.063	0.027	1.72600326250263e-98	PTPN22	c10
1.93582652666954e-96	0.347161118968418	0.508	0.408	4.01993736528196e-92	ACTG1	c10
4.11981847244111e-96	1.07332750099859	0.079	0.038	8.55521503987121e-92	ZYX	c10
2.06752715200057e-95	0.847936611120811	0.112	0.061	4.29342688384439e-91	CTSD	c10
2.07500490022382e-95	1.17163416731572	0.067	0.03	4.30895517580479e-91	ITGAE	c10
1.20254625611126e-90	1.4514729030716	0.043	0.016	2.49720755544064e-86	LOC100996919	c10
7.21616803997349e-90	0.798273796569017	0.129	0.075	1.4985094551809e-85	CD3G	c10
8.57265876610938e-89	0.499138707318768	0.279	0.198	1.78019831937027e-84	CORO1A	c10
1.46106749653337e-87	1.00339915827027	0.082	0.041	3.03405276330119e-83	APOBEC3G	c10
2.43014004998909e-87	0.483811458999589	0.319	0.236	5.04642882780735e-83	HLA-H	c10
1.90774725103758e-86	0.432702127143849	0.366	0.279	3.96162794150464e-82	ATP5E	c10
2.64711596336383e-82	1.30359950752422	0.046	0.018	5.49700100952132e-78	AMICA1	c10
3.6482144641126e-82	0.535599802043363	0.245	0.172	7.57588215617623e-78	CYBA	c10
2.49344384188366e-81	1.11074787291444	0.062	0.029	5.1778854820556e-77	CAPG	c10
4.42691236457159e-79	1.05100275530098	0.067	0.033	9.19292621626936e-75	KLRK1	c10
2.46176318452702e-78	1.3086973751639	0.045	0.018	5.11209742898881e-74	GABARAPL1	c10
2.17127254403079e-75	0.57800614701946	0.174	0.114	4.50886456493434e-71	LGALS1	c10
2.91275410864548e-75	1.0517879162005	0.065	0.032	6.0486251820132e-71	BLOC1S1	c10
1.25646917222258e-74	0.314965387332125	0.357	0.274	2.60918388303741e-70	CRIP1	c10
4.25193527919257e-74	0.401426502794991	0.346	0.266	8.82956880077129e-70	PTPRCAP	c10
2.15279050416422e-73	0.828943983772611	0.098	0.056	4.47048476094742e-69	CD96	c10
2.76690717731448e-72	0.828113444365735	0.097	0.055	5.74575944441125e-68	RABAC1	c10
7.3370100375511e-71	0.402297697599427	0.319	0.241	1.52360350439786e-66	MYL6	c10
1.01168207407116e-69	0.979350100726741	0.068	0.035	2.10085899501617e-65	RUNX3	c10
1.06160205416465e-69	0.777987752352846	0.106	0.062	2.2045228256783e-65	SAMSN1	c10
1.32565338856597e-68	1.16208878789682	0.047	0.021	2.75285182669609e-64	PTMS	c10
1.87903390811637e-67	0.756199961245547	0.11	0.066	3.90200181359446e-63	PGK1	c10
1.33510334550351e-65	1.2642893391375	0.039	0.016	2.77247560727259e-61	TRG-AS1	c10
1.80080744645811e-65	0.296267325015082	0.472	0.389	3.73955674331491e-61	S100A4	c10
2.11296399471864e-64	0.824373652918307	0.087	0.049	4.38778103143272e-60	CD97	c10
1.53795624746286e-63	1.11345346890562	0.049	0.023	3.19371994348137e-59	CXCR6	c10
2.11417524018857e-63	0.340500892000855	0.455	0.379	4.39029630377558e-59	BTG1	c10
2.43187733255524e-62	0.40686801548869	0.302	0.232	5.05003646878421e-58	PPDPF	c10
5.96533130722732e-62	0.649709386079268	0.127	0.081	1.23876069925883e-57	LCP1	c10
3.57589812364941e-61	0.657824971966688	0.131	0.084	7.42571004357037e-57	C9orf142	c10
8.08535020518762e-61	0.526548631565203	0.182	0.126	1.67900382360926e-56	MYL12B	c10
9.35666625840272e-61	0.516466555473217	0.19	0.134	1.94300531521991e-56	ARPC2	c10
3.9622385939139e-60	0.58622519519543	0.154	0.104	8.22798466412161e-56	PSMB9	c10
1.78868131981045e-59	0.380775113754986	0.326	0.256	3.71437562871838e-55	CXCR4	c10
3.88792377158706e-59	0.800498400276507	0.073	0.04	8.07366250407769e-55	LAG3	c10
1.18935838112278e-58	0.429192446345916	0.253	0.19	2.46982161423957e-54	RAC2	c10
2.9884464882587e-58	0.965587501541021	0.059	0.03	6.20580797751802e-54	ARHGAP9	c10
4.27701279629908e-57	0.622083221225468	0.127	0.083	8.88164477279466e-53	TUBA4A	c10
1.12302584202415e-56	0.864265742277057	0.07	0.039	2.33207546354735e-52	OXNAD1	c10
4.833458554675e-55	1.08441475370002	0.045	0.021	1.00371600346381e-50	SUPT3H	c10
5.81811566715459e-55	0.682571834930326	0.105	0.066	1.20818989944132e-50	STK17A	c10
8.77373025441306e-55	0.601909388105549	0.133	0.088	1.82195282463142e-50	GUK1	c10
7.14581983259256e-54	0.542428871379236	0.161	0.111	1.48390094643617e-49	CYTIP	c10
4.17741080753543e-53	0.368925093275125	0.307	0.241	8.67481128292806e-49	IFITM2	c10
2.08865331388658e-52	0.74550854647302	0.088	0.053	4.33729747161688e-48	DRAP1	c10
3.00804403475604e-52	0.341976013600642	0.328	0.262	6.2465042425744e-48	ARHGDIB	c10
2.01355419410508e-50	1.41791340390227	0.024	0.009	4.1813466394786e-46	TMIGD2	c10
2.79001900746389e-50	0.798039063020148	0.073	0.042	5.79375347089952e-46	PARP8	c10
3.58924886401396e-50	0.838061735362174	0.067	0.038	7.4534341910114e-46	GeneID:102723863	c10
1.75195168861194e-48	1.52296344170104	0.019	0.006	3.63810287657156e-44	KRT86	c10
2.15764792783891e-47	0.73309505949676	0.081	0.049	4.48057168695028e-43	ARF6	c10
1.04504929598913e-46	0.636906862026114	0.094	0.06	2.17014936805102e-42	ID2	c10
4.59637822865026e-46	0.456987636383779	0.187	0.138	9.54483902961512e-42	IFITM3	c10
1.05003206128155e-45	0.321234891729697	0.354	0.291	2.18049657845726e-41	SERF2	c10
1.35432079754923e-45	1.54460760702802	0.018	0.006	2.81238256819074e-41	CARS	c10
1.48921071287004e-45	1.23126967906496	0.028	0.012	3.09249496634593e-41	PLEKHF1	c10
3.720746717159e-45	0.327376164772453	0.199	0.146	7.72650263285238e-41	GZMH	c10
1.08826851751084e-44	0.424880344111534	0.204	0.153	2.25989840346301e-40	PSME1	c10
3.33040488743822e-44	0.62316923216929	0.093	0.059	6.91591878925421e-40	DUSP4	c10
3.33053233403313e-44	0.557962542153295	0.123	0.084	6.91618344485319e-40	LCK	c10
3.80509756998468e-44	1.0660206823731	0.036	0.017	7.90166561383018e-40	RAB27A	c10
4.22111444801145e-44	0.426820711326829	0.199	0.149	8.76556626274057e-40	YWHAZ	c10
4.49635467442055e-44	0.613053216612812	0.106	0.07	9.33713011690171e-40	POLR2L	c10
1.07759897307024e-43	0.951753337313975	0.045	0.023	2.23774202747766e-39	MATK	c10
1.19496635680844e-43	0.586188225196496	0.112	0.075	2.4814671365484e-39	CALR	c10
1.65490851549522e-43	0.926868274411347	0.048	0.025	3.43658302327737e-39	ANKRD28	c10
7.55317676027629e-43	0.781176556813612	0.065	0.038	1.56849268603897e-38	SYTL3	c10
9.43220201039812e-43	0.437222896846938	0.189	0.141	1.95869106947927e-38	RARRES3	c10
2.2758927475271e-42	1.14229559558718	0.031	0.014	4.72611887951479e-38	AGTRAP	c10
2.56696528823646e-42	0.372449751617108	0.194	0.145	5.33056011755184e-38	HMGB1	c10
3.48515722628095e-42	1.10989712279879	0.032	0.015	7.23727749609502e-38	THEMIS	c10
4.27682341200552e-42	1.37666296971395	0.021	0.008	8.88125149737066e-38	KIR2DL4	c10
8.47593891822128e-42	0.584898767157494	0.107	0.072	1.76011347575783e-37	CAPZB	c10
2.5904797597556e-41	0.298777595443285	0.377	0.316	5.37939026910848e-37	ZFP36L2	c10
9.51102707031326e-41	0.469966433984033	0.158	0.115	1.97505988142125e-36	UBL5	c10
1.00986974336563e-40	0.467277858213822	0.146	0.105	2.09709550907307e-36	COTL1	c10
2.88758721765816e-40	0.732784341432004	0.061	0.036	5.99636361618894e-36	ITM2C	c10
4.46294098029934e-40	0.958063586811365	0.041	0.021	9.26774323968961e-36	GLIPR2	c10
1.03429561088058e-39	1.11744389156512	0.03	0.014	2.14781826555462e-35	SLA2	c10
1.84812145430234e-39	0.812123252199815	0.054	0.031	3.83780901200423e-35	CBLB	c10
3.38175267555371e-39	0.622848833001205	0.09	0.059	7.02254760605483e-35	TBC1D10C	c10
7.93473062343996e-39	1.29091198961544	0.022	0.009	1.64772616126354e-34	LOC102724850	c10
1.16868654202064e-38	0.580934031855172	0.102	0.068	2.42689447316007e-34	STK17B	c10
1.2107161338791e-38	0.994627067740775	0.037	0.019	2.51417312361335e-34	ABI3	c10
2.88611811201826e-38	0.799761834543295	0.055	0.032	5.99331287141711e-34	NDUFA6	c10
3.50873007549402e-38	0.591049685198112	0.098	0.066	7.28622887477089e-34	KRTCAP2	c10
5.47456952051966e-38	1.18130771937815	0.026	0.011	1.13684910663111e-33	TBCD	c10
3.0087708235634e-37	0.649297188074732	0.079	0.05	6.24801349221176e-33	SEPT7	c10
5.31424378018367e-37	0.697240764083523	0.069	0.043	1.10355586339294e-32	SLC9A3R1	c10
5.9299445451486e-37	1.13587431654147	0.027	0.012	1.23141228424556e-32	PLA2G16	c10
6.1194143210911e-37	0.305160711262941	0.317	0.262	1.27075757791778e-32	TMA7	c10
6.90874187791315e-37	0.591229310158479	0.098	0.066	1.43466933836745e-32	NDUFA3	c10
1.45541138491095e-36	0.683356337824618	0.071	0.044	3.02230728190607e-32	LCP2	c10
2.05395353823483e-36	0.542548294833705	0.1	0.067	4.26523991749845e-32	LINC00152	c10
9.54905456889167e-36	0.65797689082465	0.073	0.046	1.98295667177604e-31	C12orf75	c10
9.86736413041768e-36	0.408140887128854	0.181	0.138	2.04905683532254e-31	RHOA	c10
2.28073175252388e-35	0.450733506518226	0.121	0.085	4.73616755729109e-31	TPI1	c10
2.47747968939111e-35	0.815732671550601	0.049	0.028	5.14473432298958e-31	ECH1	c10
4.09744670619904e-35	0.564543167155026	0.092	0.062	8.50875783009292e-31	GSTP1	c10
6.89249091072099e-35	0.816729263484315	0.048	0.027	1.43129466252032e-30	IFI27L2	c10
1.08630514147744e-34	0.335254862326027	0.245	0.196	2.25582125679204e-30	PTPRC	c10
1.36468462552796e-34	0.491813428223978	0.119	0.084	2.83390409337137e-30	GZMM	c10
1.64031524861128e-34	0.536733931850716	0.102	0.07	3.40627864526618e-30	SEPT1	c10
4.51227316648272e-34	0.511198594781136	0.113	0.079	9.37018645751802e-30	NDUFA4	c10
5.86279900329436e-34	1.06926873955879	0.028	0.013	1.21746884102411e-29	JMJD6	c10
7.99986688583137e-34	1.07926771899038	0.027	0.013	1.66125235751174e-29	PARVG	c10
1.14564725417216e-33	0.378477740768358	0.186	0.143	2.37905108801392e-29	IL2RG	c10
1.22932559498686e-33	0.478977520119689	0.125	0.09	2.55281753054972e-29	CALM2	c10
1.9041260102744e-33	0.939913635897324	0.034	0.018	3.95410807293581e-29	CHST12	c10
1.9313235476053e-33	0.917131160442151	0.038	0.02	4.01058647895716e-29	CISH	c10
7.04821369067566e-33	1.68508269730925	0.011	0.003	1.46363205500571e-28	DAPK2	c10
1.32797773152791e-32	0.933631138651457	0.035	0.018	2.75767855729086e-28	TSEN54	c10
1.56199082958827e-32	0.418484240038211	0.16	0.121	3.24363015672301e-28	UQCR11	c10
1.64735543293914e-32	0.965822583978881	0.032	0.016	3.42089829204143e-28	A1BG	c10
3.50804994665202e-32	0.567626821202365	0.09	0.061	7.28481651921759e-28	PSMA7	c10
4.56971705426131e-32	0.202340636539646	0.36	0.304	9.48947443487904e-28	UBC	c10
5.2689121314371e-32	0.432518987856233	0.143	0.107	1.09414229321423e-27	ARPC3	c10
5.95623538119808e-32	0.838950297309298	0.042	0.023	1.23687183925959e-27	STOM	c10
8.11712151327179e-32	1.04378051087267	0.028	0.014	1.68560145344602e-27	PDCL3	c10
8.91280589966212e-32	0.214438694732808	0.353	0.299	1.85083327312384e-27	VIM	c10
2.02911049809795e-31	0.491821275089782	0.116	0.083	4.21365086035021e-27	COX7A2	c10
2.38087082143681e-31	0.537712304055509	0.098	0.068	4.94411634779568e-27	RBM8A	c10
2.96472999434107e-31	0.553098502326284	0.088	0.06	6.15655830624866e-27	NDUFA1	c10
3.05730796863191e-31	0.630214085330372	0.071	0.046	6.34880572766102e-27	VPS28	c10
6.52224062661553e-31	0.408708132122466	0.152	0.114	1.35440848852298e-26	PPIB	c10
5.41846000089408e-30	0.615107192940164	0.071	0.046	1.12519740378567e-25	WDR83OS	c10
7.31637825527289e-30	0.669866128333103	0.06	0.038	1.51931910848997e-25	BUB3	c10
7.91018274158757e-30	0.879090877914924	0.036	0.02	1.64262854811808e-25	RASSF1	c10
1.06592220512474e-29	0.312803487447551	0.32	0.273	2.21349405116203e-25	CD52	c10
1.10807263929748e-29	0.632998210384637	0.064	0.041	2.30102364276515e-25	FKBP1A	c10
1.37289131328704e-29	0.518699436294316	0.096	0.067	2.85094610117187e-25	TRMT112	c10
1.59971651328116e-29	0.464370997905009	0.125	0.092	3.32197131147966e-25	TCEB2	c10
1.64675828144638e-29	1.2870330391362	0.016	0.007	3.41965824725154e-25	FXYD2	c10
1.87419683897093e-29	1.17282208097163	0.018	0.008	3.89195715580703e-25	CD9	c10
2.18254562866637e-29	0.372893375859492	0.181	0.141	4.53227425248858e-25	SRP14	c10
2.21926860271858e-29	1.43975821923375	0.013	0.005	4.60853318040541e-25	PPAP2A	c10
2.3493428197554e-29	0.639267338086164	0.065	0.042	4.87864529950407e-25	SKAP1	c10
2.42862908888003e-29	0.692896051497318	0.056	0.035	5.04329116596827e-25	OSTF1	c10
2.50055758968345e-29	0.444902670139915	0.126	0.093	5.19265789073665e-25	ATP5I	c10
2.51398818978963e-29	0.788117120836809	0.044	0.025	5.22054787491714e-25	PSTPIP1	c10
2.62147266290414e-29	0.574398706272391	0.077	0.051	5.44375013178673e-25	DBI	c10
