Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Prion disease	83/273	1.58224980527663e-31	4.68345942361882e-29	6.081754120551	431.325848429459	PSMC5;PSMC3;BAX;UQCRC1;HSPA1B;UQCR10;UQCR11;PSMD9;PSMD8;PSMD4;EGR1;PIK3R1;CSNK2B;PPP3R1;PRKACB;TUBB2A;IL1B;PPP3CC;TUBB4B;PSMA6;PSMA7;PSMA5;PSMA3;NDUFAB1;C1QC;C1QB;C1QA;NDUFA13;NDUFA11;TUBA1A;COX5B;PSMB7;TUBA1C;PSMB6;PSMB3;PSMB1;PSMB2;RAC2;TUBA4A;UQCRQ;ATF6B;NDUFB10;TNF;COX6A1;NDUFV2;NDUFV1;CYBA;COX7A2;CYC1;HSPA5;HSPA8;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;CYCS;NDUFS2;PSMD13;NDUFB8;NDUFB6;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;NDUFA9;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SOD1;UQCRHL;DDIT3;VDAC3;PIK3CD;CCL5;MAPK1;FYN	1	KEGG_2021_Human
Parkinson disease	75/249	2.68381721701092e-28	3.97204948117616e-26	5.96998962924553	379.005642264579	PSMC5;PSMC3;BAX;UQCRC1;CALM2;CALM1;UQCR10;UQCR11;UBE2L6;UBE2L3;PSMD9;PSMD8;PSMD4;DAXX;UBE2J2;PRKACB;DUSP1;TUBB2A;TUBB4B;PSMA6;PSMA7;PSMA5;PSMA3;NDUFAB1;NDUFA13;NDUFA11;TUBA1A;COX5B;PSMB7;TUBA1C;PSMB6;PSMB3;PSMB1;PSMB2;ERN1;TUBA4A;UQCRQ;NDUFB10;PARK7;COX6A1;NDUFV2;NDUFV1;TXN2;COX7A2;UBC;UBB;CYC1;HSPA5;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;CYCS;NDUFS2;PSMD13;NDUFB8;NDUFB6;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;NDUFA9;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;UQCRHL;DDIT3;VDAC3	2	KEGG_2021_Human
Huntington disease	80/306	1.49920156488681e-25	1.47921221068832e-23	4.90739689430623	280.505307997713	PSMC5;PSMC3;BAX;UQCRC1;UQCR10;UQCR11;PSMD9;PSMD8;PSMD4;TUBB2A;CLTB;ACTR1A;BBC3;ACTR1B;ATG101;AP2B1;TUBB4B;PSMA6;PSMA7;PSMA5;PSMA3;NDUFAB1;NDUFA13;NDUFA11;TUBA1A;COX5B;PSMB7;TUBA1C;PSMB6;PSMB3;PSMB1;PSMB2;ERN1;TUBA4A;UQCRQ;NDUFB10;COX6A1;NDUFV2;NDUFV1;COX7A2;CYC1;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;CYCS;NDUFS2;PSMD13;NDUFB8;NDUFB6;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;NDUFA9;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SOD1;UQCRHL;VDAC3;DCTN3;HDAC1;DCTN2;POLR2C;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L	3	KEGG_2021_Human
Amyotrophic lateral sclerosis	85/364	1.86678241354776e-23	1.38141898602534e-21	4.22738134028457	221.241020500599	CCS;PSMC5;PSMC3;BAX;UQCRC1;OPTN;UQCR10;UQCR11;PSMD9;PSMD8;PSMD4;GABARAPL2;DAXX;GABARAPL1;HNRNPA1L2;PPP3R1;TUBB2A;ACTR1A;ACTR1B;PPP3CC;ATG101;TUBB4B;PSMA6;PSMA7;PSMA5;HNRNPA2B1;PSMA3;NDUFAB1;NDUFA13;NDUFA11;DERL1;TUBA1A;COX5B;PSMB7;TUBA1C;PSMB6;PSMB3;PSMB1;PSMB2;ERN1;TUBA4A;UQCRQ;SRSF3;SRSF7;NDUFB10;TNF;TANK;COX6A1;NDUFV2;NDUFV1;CHCHD10;COX7A2;CYC1;FUS;HSPA5;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;CYCS;NDUFS2;PSMD13;NDUFB8;NDUFB6;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;NDUFA9;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;ANXA11;SOD1;UQCRHL;DDIT3;DCTN3;DCTN2	4	KEGG_2021_Human
Pathways of neurodegeneration	96/475	1.79354351811803e-21	1.06177776272588e-19	3.5248885834017	168.384257808323	CCS;PSMC5;PSMC3;BAX;UQCRC1;OPTN;PSMD9;PSMD8;PSMD4;GABARAPL2;DAXX;GABARAPL1;PPP3R1;TUBB2A;ATG101;TUBB4B;PSMA6;PSMA7;PSMA5;PSMA3;NDUFA13;NDUFA11;TUBA1A;PSMB7;TUBA1C;PSMB6;PSMB3;PSMB1;PSMB2;TUBA4A;UQCRQ;PARK7;TNF;TANK;MAP2K2;FASLG;FUS;NDUFC1;NDUFB8;NDUFB6;NDUFB4;NDUFB3;NDUFB2;NDUFB1;NDUFA9;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;HSD17B10;CALM2;CALM1;UQCR10;UQCR11;UBE2L6;UBE2L3;CSNK2B;UBE2J2;IL1B;ACTR1A;ACTR1B;PPP3CC;NDUFAB1;DERL1;COX5B;ERN1;NDUFB10;COX6A1;NDUFV2;NDUFV1;COX7A2;UBC;UBB;CYC1;HSPA5;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;CYCS;NDUFS2;PSMD13;UQCRFS1;SOD1;UQCRHL;DDIT3;VDAC3;KRAS;DCTN3;DCTN2;ATP2A3;MAPK1	5	KEGG_2021_Human
Spliceosome	48/150	8.5915950083141e-20	4.23852020410162e-18	6.4131085005852	281.541346940631	CWC15;PHF5A;SRSF3;SRSF4;SNRPF;SRSF5;PPIH;SNRPG;SRSF7;PPIE;SNRPB;SRSF9;HSPA1B;SF3B5;SF3B6;SRSF2;MAGOH;SNRPD3;SNRPD2;SNRPD1;TXNL4A;PRPF38B;BUD31;LSM2;LSM8;LSM7;HNRNPA1L2;DDX5;PCBP1;SNRNP70;CCDC12;RBM17;FUS;HSPA8;RBM8A;PQBP1;U2AF1L4;SF3A2;SNRNP40;PRPF31;SNRPA1;RBMX;EIF4A3;RNU4-2;TRA2A;PUF60;TRA2B;SMNDC1	6	KEGG_2021_Human
Non-alcoholic fatty liver disease	48/155	3.9970621972781e-19	1.69018630056331e-17	6.11177762932252	258.916640742976	ERN1;UQCRQ;BAX;UQCRC1;NDUFB10;UQCR10;TNF;UQCR11;COX6A1;NDUFV2;NDUFV1;PIK3R1;FASLG;COX7A2;CYC1;JUN;NDUFC1;IL1B;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;CYCS;NDUFS2;CXCL8;NDUFB8;NDUFB6;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;NDUFA9;NDUFA7;NDUFA6;NDUFA4;NDUFA3;FOS;NDUFA2;NDUFA1;UQCRHL;NDUFAB1;DDIT3;NDUFA13;NDUFA11;PIK3CD;COX5B	7	KEGG_2021_Human
Alzheimer disease	77/369	2.78697823227478e-18	1.03118194594167e-16	3.63439459894372	146.907949266465	PSMC5;PSMC3;UQCRC1;CALM2;CALM1;UQCR10;UQCR11;PSMD9;PSMD8;PSMD4;PIK3R1;CSNK2B;PPP3R1;TUBB2A;IL1B;PPP3CC;ATG101;TUBB4B;PSMA6;PSMA7;PSMA5;PSMA3;NDUFAB1;NDUFA13;NDUFA11;TUBA1A;COX5B;PSMB7;TUBA1C;PSMB6;PSMB3;PSMB1;PSMB2;ERN1;TUBA4A;UQCRQ;NDUFB10;TNF;COX6A1;NDUFV2;NDUFV1;MAP2K2;COX7A2;CYC1;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;CYCS;NDUFS2;PSMD13;NDUFB8;NDUFB6;NDUFB4;NDUFB3;NDUFB2;NDUFB1;APH1A;UQCRFS1;NDUFA9;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;UQCRHL;DDIT3;VDAC3;KRAS;ATP2A3;PIK3CD;HSD17B10;MAPK1	8	KEGG_2021_Human
Oxidative phosphorylation	39/133	6.48276372529302e-15	2.13210895854082e-13	5.61928756113517	183.580042533825	UQCRQ;UQCRC1;NDUFB10;UQCR10;UQCR11;COX6A1;NDUFV2;NDUFV1;COX17;COX7A2;CYC1;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;NDUFS2;NDUFB8;NDUFB6;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;NDUFA9;ATP6V0E1;ATP6V0E2;NDUFA7;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFA1;UQCRHL;NDUFAB1;NDUFA13;NDUFA11;COX5B	9	KEGG_2021_Human
Proteasome	22/46	5.53680245247564e-14	1.63889352593279e-12	12.309050373584	375.730982561448	ADRM1;PSMB9;PSMA6;PSMA7;PSMA5;PSMA3;PSMC5;IFNG;PSMC3;PSME1;PSMD13;PSMB10;PSMB7;PSMD9;PSMB8;PSMB6;PSMD8;PSMB3;PSMB1;PSMB2;PSMD4;PSMF1	10	KEGG_2021_Human
