Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	76/158	1.19488698585105e-86	2.66459797844783e-84	54.465177784308	10775.6231424876	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPL23;RPS7;RPSA;FAU;RPL26;RPL22L1;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL15;RPL14;RPS5;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPL27A;RPS21;RPS20;RNR1;RPS23;RNR2;RPS25;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	77/232	1.7169768046601e-72	1.91442913719601e-70	29.1716012084592	4820.47762513323	RPL22;RPL21;RPL24;RPL23;RPL26;RPL22L1;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL15;RPL14;RPL19;RPL18;RPL41;PRKCB;RPS27;RPS26;RPS29;RPL27A;RPS21;RPS20;RPS23;RPS25;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;PLCG2;RPL38;RPS12;RPS11;RPS14;RPS13;RPS15A;RPS27A;SYK;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;RPS5;RPS2;RPS3;RPL13A;RPS3A;RPL37A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
B cell receptor signaling pathway	16/81	6.72813314235031e-12	5.00124563581373e-10	12.261852433281	315.432762268812	CD72;FCGR2B;PTPN6;CD22;PPP3CC;BLNK;SYK;PRKCB;BTK;GRB2;DAPP1;CD79B;INPP5D;CD79A;CD19;PLCG2	3	KEGG_2021_Human
Hematopoietic cell lineage	17/99	1.57742316087632e-11	8.79413412188551e-10	10.3446447507953	257.29866017362	IL4R;HLA-DOB;HLA-DOA;HLA-DRB5;HLA-DRB4;HLA-DRB3;CD1C;CD19;HLA-DQB1;CD24;FCER2;MS4A1;CD22;CD37;HLA-DMB;HLA-DMA;CD55	4	KEGG_2021_Human
Leishmaniasis	13/77	4.93510177231346e-09	2.2010553904518e-07	10.0420886075949	192.073949691876	EEF1A1;HLA-DQB1;NCF1;PTPN6;HLA-DOB;HLA-DOA;HLA-DRB5;PRKCB;HLA-DRB4;HLA-DRB3;NCF4;HLA-DMB;HLA-DMA	5	KEGG_2021_Human
Asthma	9/31	7.59330581813518e-09	2.82217866240691e-07	20.0649350649351	375.134001719562	HLA-DRB5;HLA-DQB1;HLA-DRB4;HLA-DRB3;CD40;HLA-DMB;HLA-DOB;HLA-DMA;HLA-DOA	6	KEGG_2021_Human
Intestinal immune network for IgA production	10/48	3.66286663827124e-08	1.0861165606967e-06	12.9291192806136	221.378000204931	HLA-DRB5;HLA-DQB1;HLA-DRB4;HLA-DRB3;CD40;TNFRSF13B;HLA-DMB;HLA-DOB;HLA-DMA;HLA-DOA	7	KEGG_2021_Human
Diabetic cardiomyopathy	19/203	3.8963822805263e-08	1.0861165606967e-06	5.15189448977311	87.8945772380631	PRKCB;COX3;COX2;COX1;PARP1;ND4L;NCF1;PPP1CC;ND1;ND3;ND6;ND5;ATP8;ATP6;NCF4;UQCRH;CYTB;COX4I1;SLC25A6	8	KEGG_2021_Human
Allograft rejection	9/38	5.41072129672201e-08	1.34065649907668e-06	15.2162302307493	254.602503730828	HLA-DRB5;HLA-DQB1;HLA-DRB4;HLA-DRB3;CD40;HLA-DMB;HLA-DOB;HLA-DMA;HLA-DOA	9	KEGG_2021_Human
Viral myocarditis	10/60	3.39492862760916e-07	7.57069083956843e-06	9.82010050251256	146.278379871933	HLA-DQB1;CD40;HLA-DOB;HLA-DOA;HLA-DRB5;HLA-DRB4;HLA-DRB3;HLA-DMB;HLA-DMA;CD55	10	KEGG_2021_Human
Antigen processing and presentation	11/78	5.08130252764339e-07	1.03011860333134e-05	8.07455167487499	117.020666390234	CD74;HSPA4;HLA-DQB1;HLA-DOB;CIITA;HLA-DOA;HLA-DRB5;HLA-DRB4;HLA-DRB3;HLA-DMB;HLA-DMA	11	KEGG_2021_Human
Oxidative phosphorylation	14/133	5.85351244494801e-07	1.08777772935284e-05	5.81457151388474	83.4452283403373	ND1;ND3;ND6;ND5;ATP8;ATP6;UQCRH;COX3;COX2;COX1;CYTB;LHPP;COX4I1;ND4L	12	KEGG_2021_Human
Epstein-Barr virus infection	17/202	9.18576470102293e-07	1.57571194486778e-05	4.56098707403055	63.3997302663493	MYC;HLA-DRB5;BTK;HLA-DRB4;HLA-DRB3;CD19;PLCG2;HLA-DQB1;FCER2;CD40;SYK;HLA-DMB;HLA-DMA;HLA-DOB;HLA-DOA;TRAF5;BLNK	13	KEGG_2021_Human
Autoimmune thyroid disease	9/53	1.12242275155236e-06	1.78785909711554e-05	10.0211893369788	137.290504741532	HLA-DQB1;CD40;HLA-DOB;HLA-DOA;HLA-DRB5;HLA-DRB4;HLA-DRB3;HLA-DMB;HLA-DMA	14	KEGG_2021_Human
Graft-versus-host disease	8/42	1.80099563256421e-06	2.67748017374546e-05	11.5047058823529	152.17471105316	HLA-DRB5;HLA-DQB1;HLA-DRB4;HLA-DRB3;HLA-DMB;HLA-DOB;HLA-DMA;HLA-DOA	15	KEGG_2021_Human
Type I diabetes mellitus	8/43	2.17355881556469e-06	3.02939759919328e-05	11.1754285714286	145.718030524442	HLA-DRB5;HLA-DQB1;HLA-DRB4;HLA-DRB3;HLA-DMB;HLA-DOB;HLA-DMA;HLA-DOA	16	KEGG_2021_Human
Toxoplasmosis	12/112	3.10869899386217e-06	4.07788162136037e-05	5.90666666666667	74.9042489122093	ALOX5;HLA-DOB;HLA-DOA;HLA-DRB5;HLA-DRB4;HLA-DRB3;BIRC3;HLA-DQB1;CD40;CIITA;HLA-DMB;HLA-DMA	17	KEGG_2021_Human
