seurat_clusters	Sample	.n	.frac
c4	LT3	609	0.0409081749177134
c4	LT4	741	0.0497749714516021
c4	LT5	279	0.0187411835829919
c4	LT6	242	0.0162557936454625
c4	RB1	111	0.00745616981258816
c4	RB2	200	0.0134345402028616
c4	RB3	272	0.0182709746758917
c4	RN1	444	0.0298246792503527
c4	RN2	581	0.0390273392893128
c4	RN3	331	0.0222341640357359
c4	RT1	517	0.0347282864243971
c4	RT2	553	0.0371465036609122
c4	RT3	201	0.0135017129038759
c5	CN1	296	0.020614248903127
c5	CN2	4	0.000278570931123337
c5	CT1	220	0.0153214012117836
c5	CT2	386	0.026882094853402
c5	EN1	386	0.026882094853402
c5	EN2	78	0.00543213315690508
c5	EN3	18	0.00125356919005502
c5	ET1	789	0.0549481161640783
c5	ET2	510	0.0355177937182255
c5	ET3	242	0.0168535413329619
c5	LB6	1858	0.12939619750679
c5	LN1	466	0.0324535134758688
c5	LN2	406	0.0282749495090187
c5	LN3	877	0.0610766766487917
c5	LN4	412	0.0286928059057037
c5	LN5	376	0.0261856675255937
c5	LN6	688	0.047914200153214
c5	LT1	600	0.0417856396685006
c5	LT2	697	0.0485409847482415
c5	LT3	587	0.0408802841423497
c5	LT4	704	0.0490284838777074
c5	LT5	337	0.0234696009471412
c5	LT6	522	0.0363535065115955
c5	RB1	273	0.0190124660491678
c5	RB2	273	0.0190124660491678
c5	RB3	432	0.0300856605613204
c5	RN1	404	0.0281356640434571
c5	RN2	427	0.0297374468974163
c5	RN3	229	0.0159481858068111
c5	RT1	117	0.00814819973535762
c5	RT2	142	0.00988926805487847
c5	RT3	603	0.0419945678668431
c6	CN1	571	0.0456471340634743
c6	CN2	506	0.0404508753697338
c6	CT1	193	0.0154288911983372
c6	CT2	818	0.0653929170996882
c6	EN1	557	0.044527939883284
c6	EN2	119	0.00951315053161724
c6	EN3	29	0.00231833080182269
c6	ET1	624	0.0498840834599089
c6	ET2	470	0.037572947477816
c6	ET3	324	0.0259013510272604
c6	LB6	243	0.0194260132704453
c6	LN1	580	0.0463666160364538
c6	LN2	751	0.0600367735230634
c6	LN3	955	0.0763450315772644
c6	LN4	455	0.0363738108561835
c6	LN5	184	0.0147094092253577
c6	LN6	589	0.0470860980094332
c6	LT1	659	0.0526820689103845
c6	LT2	690	0.0551602845950915
c6	LT3	356	0.0284595091534095
c6	LT4	540	0.0431689183787673
c6	LT5	207	0.0165480853785275
c6	LT6	219	0.0175073946758334
c6	RB1	160	0.0127907906307459
c6	RB2	233	0.0186265888560237
c6	RB3	148	0.0118314813334399
c6	RN1	140	0.0111919418019026
c6	RN2	403	0.0322168039011911
c6	RN3	128	0.0102326325045967
c6	RT1	189	0.0151091214325686
c6	RT2	161	0.012870733072188
c6	RT3	308	0.0246222719641858
c7	CN1	158	0.0127214170692432
c7	CN2	31	0.00249597423510467
c7	CT1	188	0.0151368760064412
c7	CT2	42	0.00338164251207729
c7	EN1	394	0.0317230273752013
c7	EN2	164	0.0132045088566828
c7	EN3	25	0.00201288244766506
c7	ET1	462	0.0371980676328502
c7	ET2	541	0.0435587761674718
c7	ET3	384	0.0309178743961353
c7	LB6	31	0.00249597423510467
c7	LN1	912	0.0734299516908213
c7	LN2	896	0.0721417069243156
c7	LN3	936	0.0753623188405797
c7	LN4	415	0.0334138486312399
c7	LN5	690	0.0555555555555556
c7	LN6	322	0.0259259259259259
c7	LT1	179	0.0144122383252818
c7	LT2	456	0.0367149758454106
c7	LT3	750	0.0603864734299517
c7	LT4	381	0.0306763285024155
c7	LT5	155	0.0124798711755233
c7	LT6	143	0.0115136876006441
c7	RB1	471	0.0379227053140097
c7	RB2	343	0.0276167471819646
c7	RB3	523	0.042109500805153
c7	RN1	588	0.0473429951690821
c7	RN2	138	0.0111111111111111
c7	RN3	124	0.00998389694041868
c7	RT1	934	0.0752012882447665
c7	RT2	440	0.035426731078905
c7	RT3	204	0.0164251207729469
c8	CN1	42	0.00345394736842105
c8	CN2	13	0.00106907894736842
c8	CT1	78	0.00641447368421053
c8	CT2	17	0.00139802631578947
c8	EN1	758	0.0623355263157895
c8	EN2	271	0.0222861842105263
c8	EN3	66	0.00542763157894737
c8	ET1	925	0.0760690789473684
c8	ET2	1123	0.0923519736842105
c8	ET3	583	0.0479440789473684
c8	LB6	15	0.00123355263157895
c8	LN1	770	0.0633223684210526
c8	LN2	679	0.0558388157894737
c8	LN3	1162	0.0955592105263158
c8	LN4	958	0.0787828947368421
c8	LN5	162	0.0133223684210526
c8	LN6	924	0.0759868421052632
c8	LT1	330	0.0271381578947368
c8	LT2	365	0.0300164473684211
c8	LT3	369	0.0303453947368421
c8	LT4	920	0.0756578947368421
c8	LT5	71	0.00583881578947368
c8	LT6	98	0.00805921052631579
c8	RB1	31	0.00254934210526316
c8	RB2	22	0.00180921052631579
c8	RB3	14	0.00115131578947368
c8	RN1	171	0.0140625
c8	RN2	85	0.00699013157894737
c8	RN3	426	0.0350328947368421
c8	RT1	235	0.0193256578947368
c8	RT2	94	0.00773026315789474
c8	RT3	383	0.0314967105263158
c9	CN1	84	0.0122645641699518
c9	CN2	75	0.0109505037231713
c9	CT1	51	0.00744634253175646
c9	CT2	20	0.002920134326179
c9	EN1	388	0.0566506059278727
c9	EN2	95	0.0138706380493503
c9	EN3	21	0.00306614104248795
c9	ET1	694	0.101328661118411
c9	ET2	392	0.0572346327931085
c9	ET3	285	0.0416119141480508
c9	LB6	32	0.00467221492188641
c9	LN1	272	0.0397138268360345
c9	LN2	367	0.0535844648853847
c9	LN3	1023	0.149364870784056
c9	LN4	273	0.0398598335523434
c9	LN5	34	0.00496422835450431
c9	LN6	111	0.0162067455102935
c9	LT1	452	0.0659950357716455
c9	LT2	617	0.0900861439626223
c9	LT3	419	0.0611768141334501
c9	LT4	505	0.0737333917360199
c9	LT5	24	0.00350416119141481
c9	LT6	57	0.00832238282961016
c9	RB1	41	0.00598627536866696
c9	RB2	25	0.00365016790772376
c9	RB3	5	0.000730033581544751
c9	RN1	45	0.00657030223390276
c9	RN2	104	0.0151846984961308
c9	RN3	122	0.0178128193896919
c9	RT1	109	0.0159147320776756
c9	RT2	16	0.0023361074609432
c9	RT3	91	0.0132866111841145
c10	CN1	223	0.0351957070707071
c10	CN2	40	0.00631313131313131
c10	CT1	191	0.030145202020202
c10	CT2	108	0.0170454545454545
c10	EN1	221	0.0348800505050505
c10	EN2	67	0.0105744949494949
c10	EN3	14	0.00220959595959596
c10	ET1	234	0.0369318181818182
c10	ET2	175	0.0276199494949495
c10	ET3	149	0.0235164141414141
c10	LB6	305	0.0481376262626263
c10	LN1	207	0.0326704545454545
c10	LN2	239	0.0377209595959596
c10	LN3	265	0.041824494949495
c10	LN4	190	0.0299873737373737
c10	LN5	120	0.0189393939393939
c10	LN6	342	0.0539772727272727
c10	LT1	338	0.0533459595959596
c10	LT2	267	0.0421401515151515
c10	LT3	164	0.0258838383838384
c10	LT4	249	0.0392992424242424
c10	LT5	162	0.0255681818181818
c10	LT6	173	0.0273042929292929
c10	RB1	147	0.0232007575757576
c10	RB2	281	0.0443497474747475
c10	RB3	171	0.0269886363636364
c10	RN1	145	0.022885101010101
c10	RN2	356	0.0561868686868687
c10	RN3	233	0.0367739898989899
c10	RT1	194	0.0306186868686869
c10	RT2	201	0.0317234848484848
c10	RT3	165	0.0260416666666667
c11	CN1	46	0.0077116512992456
c11	CN2	88	0.0147527242246438
c11	CT1	54	0.00905280804694049
c11	CT2	109	0.0182732606873428
c11	EN1	427	0.0715842414082146
c11	EN2	122	0.020452640402347
c11	EN3	14	0.00234702430846605
c11	ET1	619	0.103772003352892
c11	ET2	431	0.072254819782062
c11	ET3	281	0.0471081307627829
c11	LB6	283	0.0474434199497066
c11	LN1	115	0.019279128248114
c11	LN2	108	0.018105616093881
c11	LN3	380	0.0637049455155071
c11	LN4	291	0.0487845766974015
c11	LN5	83	0.0139145012573345
c11	LN6	186	0.0311818943839061
c11	LT1	280	0.046940486169321
c11	LT2	221	0.0370494551550712
c11	LT3	322	0.0539815590947192
c11	LT4	604	0.101257334450964
c11	LT5	86	0.01441743503772
c11	LT6	72	0.012070410729254
c11	RB1	29	0.00486169321039396
c11	RB2	25	0.00419111483654652
c11	RB3	94	0.0157585917854149
c11	RN1	121	0.0202849958088852
c11	RN2	159	0.0266554903604359
c11	RN3	33	0.00553227158424141
c11	RT1	18	0.0030176026823135
c11	RT2	33	0.00553227158424141
c11	RT3	231	0.0387259010896899
c12	CN1	29	0.00832137733142037
c12	CN2	9	0.00258249641319943
c12	CT1	38	0.0109038737446198
c12	CT2	28	0.00803443328550933
c12	EN1	188	0.0539454806312769
c12	EN2	29	0.00832137733142037
c12	EN3	5	0.00143472022955524
c12	ET1	200	0.0573888091822095
c12	ET2	245	0.0703012912482066
c12	ET3	130	0.0373027259684362
c12	LB6	21	0.00602582496413199
c12	LN1	219	0.0628407460545194
c12	LN2	188	0.0539454806312769
c12	LN3	298	0.0855093256814921
c12	LN4	162	0.0464849354375897
c12	LN5	78	0.0223816355810617
c12	LN6	238	0.0682926829268293
c12	LT1	155	0.0444763271162123
c12	LT2	129	0.0370157819225251
c12	LT3	124	0.0355810616929699
c12	LT4	230	0.0659971305595409
c12	LT5	51	0.0146341463414634
c12	LT6	130	0.0373027259684362
c12	RB1	10	0.00286944045911047
c12	RB2	3	0.000860832137733142
c12	RB3	6	0.00172166427546628
c12	RN1	57	0.0163558106169297
c12	RN2	33	0.00946915351506456
c12	RN3	168	0.048206599713056
c12	RT1	99	0.0284074605451937
c12	RT2	58	0.0166427546628407
c12	RT3	127	0.036441893830703
c13	CN1	27	0.00826193390452876
c13	CN2	332	0.101591187270502
c13	CT1	52	0.0159118727050184
c13	CT2	96	0.02937576499388
c13	EN1	94	0.0287637698898409
c13	EN2	18	0.00550795593635251
c13	EN3	3	0.000917992656058752
c13	ET1	158	0.0483476132190942
c13	ET2	73	0.0223378212974296
c13	ET3	61	0.0186658506731946
c13	LB6	196	0.0599755201958384
c13	LN1	86	0.0263157894736842
c13	LN2	88	0.0269277845777234
c13	LN3	160	0.0489596083231334
c13	LN4	75	0.0229498164014688
c13	LN5	30	0.00917992656058752
c13	LN6	140	0.0428396572827417
c13	LT1	187	0.0572215422276622
c13	LT2	195	0.0596695226438188
c13	LT3	82	0.0250917992656059
c13	LT4	125	0.038249694002448
c13	LT5	135	0.0413096695226438
c13	LT6	49	0.0149938800489596
c13	RB1	11	0.00336597307221542
c13	RB2	82	0.0250917992656059
c13	RB3	36	0.011015911872705
c13	RN1	121	0.0370257037943696
c13	RN2	364	0.111383108935129
c13	RN3	50	0.0152998776009792
c13	RT1	11	0.00336597307221542
c13	RT2	20	0.00611995104039168
c13	RT3	111	0.0339657282741738
c14	CN1	17	0.00565912117177097
c14	CN2	3	0.00099866844207723
c14	CT1	13	0.00432756324900133
c14	CT2	7	0.00233022636484687
c14	EN1	218	0.0725699067909454
c14	EN2	45	0.0149800266311585
c14	EN3	11	0.00366178428761651
c14	ET1	221	0.0735685752330226
c14	ET2	147	0.0489347536617843
c14	ET3	81	0.0269640479360852
c14	LB6	59	0.0196404793608522
c14	LN1	101	0.0336218375499334
c14	LN2	120	0.0399467376830892
c14	LN3	327	0.108854860186418
c14	LN4	187	0.0622503328894807
c14	LN5	55	0.0183089214380826
c14	LN6	143	0.0476031957390146
c14	LT1	115	0.0382822902796272
c14	LT2	106	0.0352862849533955
c14	LT3	121	0.0402796271637816
c14	LT4	242	0.0805592543275633
c14	LT5	14	0.00466045272969374
c14	LT6	16	0.00532623169107856
c14	RB1	58	0.0193075898801598
c14	RB2	179	0.0595872170439414
c14	RB3	16	0.00532623169107856
c14	RN1	7	0.00233022636484687
c14	RN2	12	0.00399467376830892
c14	RN3	125	0.0416111850865513
c14	RT1	66	0.0219707057256991
c14	RT2	43	0.0143142476697736
c14	RT3	129	0.0429427430093209
c15	CN1	45	0.016772269847186
c15	CN2	10	0.00372717107715244
c15	CT1	84	0.0313082370480805
c15	CT2	48	0.0178904211703317
c15	EN1	30	0.0111815132314573
c15	EN3	1	0.000372717107715244
c15	ET1	127	0.047335072679836
c15	ET2	54	0.0201267238166232
c15	ET3	57	0.0212448751397689
c15	LB6	88	0.0327991054789415
c15	LN1	117	0.0436079016026836
c15	LN2	85	0.0316809541557957
c15	LN3	180	0.0670890793887439
c15	LN4	27	0.0100633619083116
c15	LN5	129	0.0480805068952665
c15	LN6	120	0.0447260529258293
c15	LT1	72	0.0268356317554976
c15	LT2	190	0.0708162504658964
c15	LT3	84	0.0313082370480805
c15	LT4	50	0.0186358553857622
c15	LT5	90	0.033544539694372
c15	LT6	112	0.0417443160641073
c15	RB1	79	0.0294446515095043
c15	RB2	142	0.0529258292955647
c15	RB3	107	0.0398807305255311
c15	RN1	54	0.0201267238166232
c15	RN2	91	0.0339172568020872
c15	RN3	117	0.0436079016026836
c15	RT1	51	0.0190085724934775
c15	RT2	124	0.0462169213566903
c15	RT3	118	0.0439806187103988
c16	CN1	14	0.00578512396694215
c16	CN2	4	0.00165289256198347
c16	CT1	11	0.00454545454545455
c16	CT2	7	0.00289256198347107
c16	EN1	278	0.114876033057851
c16	EN2	54	0.0223140495867769
c16	EN3	11	0.00454545454545455
c16	ET1	104	0.0429752066115702
c16	ET2	115	0.0475206611570248
c16	ET3	36	0.0148760330578512
c16	LB6	25	0.0103305785123967
c16	LN1	41	0.0169421487603306
c16	LN2	185	0.0764462809917355
c16	LN3	126	0.0520661157024793
c16	LN4	152	0.0628099173553719
c16	LN5	72	0.0297520661157025
c16	LN6	99	0.0409090909090909
c16	LT1	91	0.037603305785124
c16	LT2	45	0.0185950413223141
c16	LT3	55	0.0227272727272727
c16	LT4	190	0.0785123966942149
c16	LT5	17	0.00702479338842975
c16	LT6	37	0.0152892561983471
c16	RB1	37	0.0152892561983471
c16	RB2	59	0.0243801652892562
c16	RB3	83	0.034297520661157
c16	RN1	31	0.0128099173553719
c16	RN2	15	0.00619834710743802
c16	RN3	155	0.0640495867768595
c16	RT1	78	0.0322314049586777
c16	RT2	22	0.00909090909090909
c16	RT3	171	0.0706611570247934
c17	CN1	68	0.0381379697139652
c17	CN2	2	0.00112170499158721
c17	CT1	55	0.0308468872686483
c17	CT2	65	0.0364554122265844
c17	EN1	47	0.0263600673022995
c17	EN2	4	0.00224340998317443
c17	ET1	106	0.0594503645541223
c17	ET2	60	0.0336511497476164
c17	ET3	25	0.0140213123948402
c17	LB6	141	0.0790802019068985
c17	LN1	40	0.0224340998317443
c17	LN2	35	0.0196298373527762
c17	LN3	62	0.0347728547392036
c17	LN4	40	0.0224340998317443
c17	LN5	40	0.0224340998317443
c17	LN6	75	0.0420639371845205
c17	LT1	59	0.0330902972518228
c17	LT2	51	0.0286034772854739
c17	LT3	78	0.0437464946719013
c17	LT4	79	0.0443073471676949
c17	LT5	63	0.0353337072349972
c17	LT6	56	0.031407739764442
c17	RB1	41	0.0229949523275379
c17	RB2	49	0.0274817722938867
c17	RB3	63	0.0353337072349972
c17	RN1	54	0.0302860347728547
c17	RN2	168	0.0942232192933259
c17	RN3	53	0.0297251822770611
c17	RT1	7	0.00392596747055524
c17	RT2	23	0.0128996074032529
c17	RT3	74	0.0415030846887269
c18	CN1	2	0.00155159038013964
c18	CN2	2	0.00155159038013964
c18	CT1	4	0.00310318076027929
c18	CT2	1	0.000775795190069822
c18	EN1	99	0.0768037238169123
c18	EN2	25	0.0193948797517455
c18	EN3	6	0.00465477114041893
c18	ET1	93	0.0721489526764934
c18	ET2	117	0.0907680372381691
c18	ET3	74	0.0574088440651668
c18	LB6	7	0.00543056633048875
c18	LN1	39	0.030256012412723
c18	LN2	25	0.0193948797517455
c18	LN3	35	0.0271528316524438
c18	LN4	88	0.0682699767261443
c18	LN5	54	0.0418929402637704
c18	LN6	65	0.0504266873545384
c18	LT1	29	0.0224980605120248
c18	LT2	52	0.0403413498836307
c18	LT3	67	0.051978277734678
c18	LT4	130	0.100853374709077
c18	LT5	18	0.0139643134212568
c18	LT6	61	0.0473235065942591
c18	RB1	36	0.0279286268425136
c18	RB2	107	0.0830100853374709
c18	RB3	2	0.00155159038013964
c18	RN1	5	0.00387897595034911
c18	RN2	12	0.00930954228083786
c18	RN3	4	0.00310318076027929
c18	RT1	2	0.00155159038013964
c18	RT2	18	0.0139643134212568
c18	RT3	10	0.00775795190069822
