Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Th17 cell differentiation	16/107	9.20946042627998e-07	0.000131596364225971	4.95272469466018	68.8322961577071	TGFB1;RUNX1;CD4;IL6ST;AHR;PRKCQ;HLA-DRB1;HIF1A;RORA;PLCG1;NFATC2;TGFBR2;IFNGR1;STAT3;ZAP70;JAK3	1	KEGG_2021_Human
Transcriptional misregulation in cancer	22/192	1.04028746423692e-06	0.000131596364225971	3.66258266620258	50.4557881632176	RUNX1;CCNT1;BCL11B;TRAF1;MAF;NR4A3;BIRC3;DDX5;KMT2A;JMJD1C;CD14;DUSP6;FUS;NFKBIZ;TGFBR2;NCOR1;ATM;REL;MLLT3;KDM6A;TAF15;CDKN1B	2	KEGG_2021_Human
Diabetic cardiomyopathy	22/203	2.65329218773978e-06	0.000202014858714392	3.43801693419203	44.1431381892575	PRKCB;PIK3R1;COX3;COX2;COX1;ND4L;TGFB1;PPP1CB;CYBB;ND2;ND1;ND4;ND3;ND6;ND5;ATP8;ATP6;TGFBR2;CYTB;GSK3B;ATP2A3;PIK3CD	3	KEGG_2021_Human
T cell receptor signaling pathway	15/104	3.19391080971371e-06	0.000202014858714392	4.74106305624558	59.9946656067083	CD4;CBLB;PAK2;PIK3R1;GRB2;PRKCQ;RASGRP1;PLCG1;NFATC2;PTPRC;CD28;ITK;GSK3B;ZAP70;PIK3CD	4	KEGG_2021_Human
Yersinia infection	17/137	5.91157010222989e-06	0.000299125447172832	3.99038179148311	48.0386066160472	CD4;ELMO1;ROCK1;PIK3R1;PLCG1;ACTR2;ITGA4;NFATC2;IRF3;GSK3B;ARHGEF1;ZAP70;PKN1;PKN2;PIK3CD;RPS6KA3;PTK2B	5	KEGG_2021_Human
PD-L1 expression and PD-1 checkpoint pathway in cancer	13/89	1.24685994897872e-05	0.000525759278486026	4.80096043027276	54.2138716157174	NFATC2;EML4;CD4;CD28;IFNGR1;STAT3;ZAP70;PIK3R1;PRKCQ;PIK3CD;HIF1A;RASGRP1;PLCG1	6	KEGG_2021_Human
Th1 and Th2 cell differentiation	13/92	1.79903042346107e-05	0.000629179671073233	4.6179247897995	50.4539574289795	NFATC2;CD4;MAML2;IFNGR1;STAT4;MAF;ZAP70;PRKCQ;HLA-DRB1;NOTCH2;RBPJ;PLCG1;JAK3	7	KEGG_2021_Human
Spliceosome	17/150	1.98950093619995e-05	0.000629179671073233	3.59790445276186	38.9474655305353	SRSF5;SRSF6;SRSF1;HNRNPU;SF3B1;PRPF38B;PRPF8;SNRNP200;DDX5;SNRNP70;FUS;RBM25;THOC2;ACIN1;TRA2A;TRA2B;SRSF10	8	KEGG_2021_Human
Viral carcinogenesis	20/203	3.05360032062687e-05	0.000858400979020663	3.0818704966391	32.0409875566642	ACTN4;PIK3R1;GRB2;ATF4;RBPJ;REL;STAT3;CDKN1B;JAK3;IL6ST;TRAF1;NFKB2;RBL2;RASA2;IRF3;DDX3X;UBR4;CHD4;CASP8;PIK3CD	9	KEGG_2021_Human
Regulation of actin cytoskeleton	20/218	8.35918871979682e-05	0.0021148747461086	2.84616072226692	26.7242084998395	ACTN4;SPATA13;PIP4K2A;NCKAP1L;PIK3R1;ARHGEF6;ARHGEF1;IQGAP1;CXCR4;PPP1CB;ROCK1;PAK2;SSH2;DIAPH1;ACTR2;PPP1R12A;ITGA4;MYH9;PIK3CD;ITGAL	10	KEGG_2021_Human
