Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Oxidative phosphorylation	13/133	1.15900706683818e-07	2.39914462835504e-05	7.33892733564014	117.206573780703	ND2;ND1;ND4;ND3;ND6;ND5;ATP8;ATP6;COX3;COX2;COX1;CYTB;ND4L	1	KEGG_2021_Human
Diabetic cardiomyopathy	15/203	4.94085791175216e-07	5.11378793866348e-05	5.42386388909482	78.7575229637787	COX3;COX2;COX1;ND4L;CYBB;ND2;ND1;ND4;ND3;ND6;ND5;ATP8;ATP6;CYTB;ATP2A3	2	KEGG_2021_Human
Parkinson disease	16/249	1.33108665038975e-06	9.18449788768928e-05	4.67360965215043	63.2316715141179	COX3;COX2;COX1;ND4L;GNAS;ND2;ND1;ND4;ND3;ND6;ND5;ATP8;ATP6;CYTB;ITPR2;ITPR1	3	KEGG_2021_Human
Thermogenesis	15/232	2.64811947193118e-06	0.000137040182672438	4.69203102169271	60.2534708582404	ACSL1;COX3;COX2;COX1;ND4L;GNAS;ND2;ND1;ND4;ND3;ND6;ND5;ATP8;ATP6;CYTB	4	KEGG_2021_Human
Prion disease	16/273	4.38334746410014e-06	0.000181470585013746	4.23193926695872	52.2123880556546	COX3;COX2;COX1;ND4L;CYBB;ND2;ND1;ND4;ND3;ND6;ND5;ATP8;ATP6;CYTB;ITPR2;ITPR1	5	KEGG_2021_Human
Alzheimer disease	18/369	1.41365726843792e-05	0.000487711757611082	3.49349945828819	39.0110186958344	LRP1;COX3;COX2;COX1;ND4L;CYBB;ND2;ND1;ND4;ND3;ND6;ND5;ATP8;ATP6;CYTB;ITPR2;ITPR1;ATP2A3	6	KEGG_2021_Human
Huntington disease	15/306	6.95591621469619e-05	0.0020569637949173	3.48557778655843	33.3685965469433	COX3;COX2;COX1;ND4L;ND2;ND1;ND4;ND3;ND6;ND5;ATP8;ATP6;CYTB;ITPR1;POLR2A	7	KEGG_2021_Human
Parathyroid hormone synthesis, secretion and action	8/106	0.000206470836369586	0.00534243289106303	5.4421768707483	46.1787830409322	JUND;MAFB;GNAS;ITPR2;ITPR1;MEF2A;MEF2C;AKAP13	8	KEGG_2021_Human
Retrograde endocannabinoid signaling	9/148	0.000425010803856114	0.00943354096887382	4.32221867557149	33.5550950410154	ND2;ND1;ND4;ND3;ND6;ND5;ITPR2;ITPR1;ND4L	9	KEGG_2021_Human
Amyotrophic lateral sclerosis	15/364	0.000455726616853808	0.00943354096887382	2.89762686820483	22.2932326445749	SETX;COX3;COX2;COX1;RANBP2;ND4L;ND2;ND1;ND4;ND3;ND6;ND5;ATP8;ATP6;CYTB	10	KEGG_2021_Human
Pathways of neurodegeneration	17/475	0.000955092550705288	0.0179731052723632	2.50578411093235	17.4244767616689	COX3;COX2;COX1;ND2;ND1;ND4;ND3;ND6;ND5;ATP8;ATP6;CYTB;ITPR2;ITPR1;ND4L;CYBB;ATP2A3	11	KEGG_2021_Human
Cardiac muscle contraction	6/87	0.00204603366838632	0.035294080779664	4.90915915915916	30.3967877231796	ATP1B3;CYTB;ATP2A3;COX3;COX2;COX1	12	KEGG_2021_Human
Lysine degradation	5/63	0.00261095955957102	0.039058138131088	5.70068501102984	33.9078880951261	ASH1L;PRDM2;NSD1;KMT2A;KMT2C	13	KEGG_2021_Human
Transcriptional misregulation in cancer	9/192	0.00264161320693349	0.039058138131088	3.2756112572036	19.445225610244	RUNX1;CCNT1;NR4A3;KMT2A;JMJD1C;NFKBIZ;ATM;REL;MEF2C	14	KEGG_2021_Human
Salivary secretion	6/93	0.00286527991098434	0.039540862771584	4.56919850885368	26.7530649945421	ATP1B3;LYZ;ITPR2;ITPR1;ATP2B1;GNAS	15	KEGG_2021_Human
Pancreatic secretion	6/102	0.0045243490767876	0.0585337661809395	4.13893581081081	22.343140876332	ATP1B3;GNAS;ITPR2;ITPR1;ATP2B1;ATP2A3	16	KEGG_2021_Human
Th17 cell differentiation	6/107	0.0057060092497343	0.0694790538055882	3.93303451966818	20.3189821851401	RUNX1;IL6ST;AHR;HLA-DRB1;HIF1A;JAK3	17	KEGG_2021_Human
GnRH signaling pathway	5/93	0.0134144722639699	0.144882213870384	3.75153045607591	16.174427697401	MAP3K1;MAP3K2;ITPR2;ITPR1;GNAS	18	KEGG_2021_Human
cGMP-PKG signaling pathway	7/167	0.013648802556265	0.144882213870384	2.89758474576271	12.4425287578035	ATP1B3;ITPR2;ITPR1;MEF2A;MEF2C;ATP2B1;ATP2A3	19	KEGG_2021_Human
IL-17 signaling pathway	5/94	0.0139982815333704	0.144882213870384	3.70918927098702	15.8338639569631	S100A9;S100A8;IL17RA;JUND;FOSB	20	KEGG_2021_Human
Aldosterone synthesis and secretion	5/98	0.0165039598800622	0.162681890246328	3.54893016183339	14.5653592346004	ATP1B3;GNAS;ITPR2;ITPR1;ATP2B1	21	KEGG_2021_Human
Ubiquitin mediated proteolysis	6/140	0.0196952242329757	0.17934932066346	2.95945945945946	11.6229192205354	MAP3K1;HUWE1;HERC1;BIRC6;UBR5;TRIP12	22	KEGG_2021_Human
NOD-like receptor signaling pathway	7/181	0.0203215128073573	0.17934932066346	2.662536528346	10.3734425634411	NLRP1;CYBB;TRPM7;ITPR2;ITPR1;PKN2;NAMPT	23	KEGG_2021_Human
C-type lectin receptor signaling pathway	5/104	0.0207941241348939	0.17934932066346	3.33282318130803	12.90830689026	CYLD;ITPR2;ITPR1;CLEC7A;SYK	24	KEGG_2021_Human
p53 signaling pathway	4/73	0.0245936909626799	0.20363576117099	3.8185001459002	14.148556217975	ATM;MDM4;THBS1;SESN3	25	KEGG_2021_Human
Thyroid hormone synthesis	4/75	0.0268357955861183	0.207623257988811	3.71055865393705	13.4248703245246	ATP1B3;ITPR2;ITPR1;GNAS	26	KEGG_2021_Human
Gastric acid secretion	4/76	0.0280012285242584	0.207623257988811	3.65883668903803	13.082195805321	ATP1B3;ITPR2;ITPR1;GNAS	27	KEGG_2021_Human
Phagosome	6/152	0.0280843054284382	0.207623257988811	2.71455016660496	9.69785095375275	CYBB;HLA-DRB1;CTSS;CLEC7A;DYNC1H1;THBS1	28	KEGG_2021_Human
Thyroid hormone signaling pathway	5/121	0.036681289970434	0.261828518064822	2.84192499709741	9.39395029342709	ATP1B3;NOTCH2;HIF1A;NCOA3;ATP2A3	29	KEGG_2021_Human
Osteoclast differentiation	5/127	0.0436795923515796	0.292810497398284	2.70133024231385	8.45752537798523	JUND;FOSL2;CYLD;SYK;FOSB	30	KEGG_2021_Human
Gap junction	4/88	0.0443280521858781	0.292810497398284	3.13422818791946	9.76668620980239	MAP3K2;ITPR2;ITPR1;GNAS	31	KEGG_2021_Human
Endocrine and other factor-regulated calcium reabsorption	3/53	0.0459196020062599	0.292810497398284	3.94274247491639	12.1470501748613	ATP1B3;ATP2B1;GNAS	32	KEGG_2021_Human
Renin-angiotensin system	2/23	0.0466799343678424	0.292810497398284	6.24666666666667	19.142540681865	LNPEP;ANPEP	33	KEGG_2021_Human
Th1 and Th2 cell differentiation	4/92	0.050736703273937	0.308896987579558	2.99115314215985	8.91694368119857	MAML2;HLA-DRB1;NOTCH2;JAK3	34	KEGG_2021_Human
Tuberculosis	6/180	0.0559379537647402	0.330833040837178	2.27446411929171	6.55844497044542	HLA-DRB1;CTSS;CLEC7A;CIITA;SYK;ITGAX	35	KEGG_2021_Human
Long-term depression	3/60	0.0621872780014799	0.347912609359631	3.45731385319486	9.6030516709267	ITPR2;ITPR1;GNAS	36	KEGG_2021_Human
Mineral absorption	3/60	0.0621872780014799	0.347912609359631	3.45731385319486	9.6030516709267	ATP1B3;ATP2B1;TRPM7	36	KEGG_2021_Human
