Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	79/158	2.03963812724133e-105	3.89570882303093e-103	94.3942307692308	22754.5470038132	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPL23;RPS7;RPSA;FAU;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPL27A;RPS21;RPS20;RPS23;RPS25;RSL24D1;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	84/232	2.58182921045009e-97	2.46564689597983e-95	54.7017707362535	12165.7972121769	RPL22;RPL21;RPL24;RPL23;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;JUN;RPS15A;RPS27A;FOS;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;IL6ST;RPS5;RPS2;RPS3;RSL24D1;RPL13A;RPS3A;IL2;NFKBIA;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	13/193	4.57533022791619e-06	0.000291296024510664	5.14860097323601	63.3011823579333	LEF1;MYC;JUN;RPS27A;FOS;CDKN1A;IL6ST;ZFP36;TCF7;NFKBIA;CYCS;TRADD;UBA52	3	KEGG_2021_Human
Colorectal cancer	8/86	3.28541558223107e-05	0.0013143260134336	7.21808657292528	74.5154281576397	JUN;CYCS;LEF1;MYC;GADD45B;FOS;TCF7;CDKN1A	4	KEGG_2021_Human
TNF signaling pathway	9/112	3.4406440142241e-05	0.0013143260134336	6.16365160298945	63.3454919718086	BIRC3;JUNB;JUN;CCL20;NFKBIA;TRADD;TNFAIP3;SOCS3;FOS	5	KEGG_2021_Human
NF-kappa B signaling pathway	8/104	0.000127712254898375	0.00348472009794137	5.85931899641577	52.5330769878111	GADD45B;BIRC3;NFKBIA;TRADD;TNFAIP3;LTB;CD40LG;TNFSF13B	6	KEGG_2021_Human
T cell receptor signaling pathway	8/104	0.000127712254898375	0.00348472009794137	5.85931899641577	52.5330769878111	JUN;IL2;NFKBIA;CD28;ITK;ICOS;FOS;CD40LG	6	KEGG_2021_Human
Thyroid cancer	5/37	0.000175844750416466	0.00389095757256853	10.9048093971631	94.2819902784846	GADD45B;TCF7;LEF1;CDKN1A;MYC	8	KEGG_2021_Human
Measles	9/139	0.000183343550539878	0.00389095757256853	4.8767847260653	41.9605816424425	JUN;IL2;NFKBIA;CD28;CYCS;TRADD;TNFAIP3;FOS;EIF3H	9	KEGG_2021_Human
Intestinal immune network for IgA production	5/48	0.000607443597134135	0.011602172705262	8.11067128484249	60.0696691899005	IL2;CD28;CD40LG;TNFSF13B;ICOS	10	KEGG_2021_Human
