Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Myc Targets V1	13/200	6.02390165639512e-09	1.20478033127902e-07	0	0	9.55614973262032	180.874317169265	RPL34;RPS5;RPS6;RPL22;RPLP0;RPL6;EEF1B2;SNRPD2;RPS3;RPL14;RPS2;RPL18;HNRNPA1
Allograft Rejection	8/200	0.000178282120135191	0.00178282120135191	0	0	5.53265765765766	47.7586938291778	RPS9;RPS19;CD8B;CD8A;RPS3A;CD3E;RPL9;RPL39
p53 Pathway	5/200	0.020424522640324	0.136163484268827	0	0	3.33655968755306	12.9826171717747	HINT1;RPL36;TXNIP;RPL18;RPS12
Unfolded Protein Response	2/113	0.220414144945258	0.79278225173532	0	0	2.30876330876331	3.49142044567264	RPS14;EEF2
Wnt-beta Catenin Signaling	1/42	0.280517110240988	0.79278225173532	0	0	3.11612903225806	3.96097567055433	TCF7
Apoptosis	2/161	0.358156033938421	0.79278225173532	0	0	1.60785755125378	1.65092648952694	PDCD4;TXNIP
IL-2/STAT5 Signaling	2/199	0.461099474553688	0.79278225173532	0	0	1.29520733074033	1.00267371904505	EOMES;CST7
Oxidative Phosphorylation	2/200	0.46368296753757	0.79278225173532	0	0	1.28860028860029	0.990359189569939	UQCRB;COX7C
Estrogen Response Late	2/200	0.46368296753757	0.79278225173532	0	0	1.28860028860029	0.990359189569939	FAM102A;PDCD4
Interferon Alpha Response	1/97	0.532988162212819	0.79278225173532	0	0	1.32715053763441	0.83511752470237	TXNIP
Fatty Acid Metabolism	1/158	0.711231299021703	0.79278225173532	0	0	0.808999383603863	0.275672677843462	ERP29
Mitotic Spindle	1/199	0.791136758057836	0.79278225173532	0	0	0.640143369175627	0.149975626634569	UXT
TNF-alpha Signaling via NF-kB	1/200	0.79278225173532	0.79278225173532	0	0	0.636894148160156	0.147891077584918	IL7R
Adipogenesis	1/200	0.79278225173532	0.79278225173532	0	0	0.636894148160156	0.147891077584918	PDCD4
Estrogen Response Early	1/200	0.79278225173532	0.79278225173532	0	0	0.636894148160156	0.147891077584918	FAM102A
KRAS Signaling Up	1/200	0.79278225173532	0.79278225173532	0	0	0.636894148160156	0.147891077584918	IL7R
Interferon Gamma Response	1/200	0.79278225173532	0.79278225173532	0	0	0.636894148160156	0.147891077584918	TXNIP
Complement	1/200	0.79278225173532	0.79278225173532	0	0	0.636894148160156	0.147891077584918	GZMK
E2F Targets	1/200	0.79278225173532	0.79278225173532	0	0	0.636894148160156	0.147891077584918	LYAR
Inflammatory Response	1/200	0.79278225173532	0.79278225173532	0	0	0.636894148160156	0.147891077584918	IL7R
